Reaction_ID,L_T0_A,L_T0_B,L_T0_C,L_T2_A,L_T2_B,L_T2_C,L_T4_A,L_T4_B,L_T4_C,L_T8_A,L_T8_B,L_T8_C,L_T12_A,L_T12_B,L_T12_C,L_T16_A,L_T16_B,L_T16_C,D_T0_A,D_T0_B,D_T0_C,D_T2_A,D_T2_B,D_T2_C,D_T4_A,D_T4_B,D_T4_C,D_T8_A,D_T8_B,D_T8_C
FBA,0.6037406934570175,0.6884590684300385,0.5565405481415907,0.5568869080166466,0.6187740935767444,0.590733173,0.5200468656199579,0.5500703746803728,0.5021771851137805,0.7720085739915589,0.6502303622608813,0.6077769302165945,0.8398309045563004,0.7051964390018528,0.6528256271670876,0.9731993785044156,1,0.9877301178515002,0.4474155676993595,0.4870297455396766,0.4186058398736224,0.5402829777018432,0.4439607142588352,0.6301676435480853,0.4609073308468474,0.4806410058903274,0.4662898590655978,0.8077453946964046,0.7090569457454682,0.6344661788561753
CYSS_2,0.9981426574562554,0.9349751977573708,0.8855992079623903,1.2008563247455115,1.1030827137845194,0.9949454739916171,1.1471756913416356,1.0715897414600708,1.0258701902459415,1.230951796041096,1.2722953839999878,1.1384416259030834,0.9459117050534802,1.0863736402677855,1.0672499794288974,1.0074867005630057,1,1.1230882522055043,1.032768271576394,1.067753943,1.046894925700561,1.344442227,1.350977377544946,1.1188477851921503,1.1805686956495047,1.1405081458815365,1.3109874056050483,1.2003102867348678,1.2700132487083735,1.2303784703855625
ALDD2y,0.9044472818143798,1.044505451299428,0.8652553922271837,1.316909465094032,1.667623789395397,1.5510445862207711,0.8847976870947021,1.025320338242489,1.0575876288780284,0.9837340091066188,1.0334851895402253,0.9000754167777759,1.125043330374352,1.013991298171644,0.9100620442549644,1.0045145011854832,1,1.024417397195639,0.5943907112180933,0.6530187792024816,0.5404534794239403,0.7994233592960523,0.739681147,1.0292514453159274,0.6911878596988015,0.8460418482070405,0.8332647705064958,0.8782682538336012,0.9849185465429968,0.9713629369348332
3OAS80,0.951268153,0.9237804330294744,0.7506794796332561,0.7254003000512058,0.7741719818576726,0.6447256634917469,0.9695338423313828,0.9282003889333366,0.713335679,0.9253785521440496,0.8985840895385985,0.6237816320357908,0.818776122,0.9032268159221576,0.914397351,0.9937491806412664,1,1.1374876965326213,0.5274603557000945,0.5478018402182296,0.4998896247162664,0.7352924624275654,0.698237167,0.6748390569084446,0.8433142910199211,0.7822501456266188,0.8071480636006969,0.9376467525286312,0.8654401778726977,0.7849876578932571
PSCVT,0.5446143088450914,0.528601196,0.4997600373559273,0.9478296358565508,1.0809195477741742,0.9819801483097824,0.9762691146378796,1.0696333012664176,0.8598939108507136,0.9990790564599404,0.9586778104897916,0.7201161934067312,1.0017505923197547,1.0488325694931715,1.0482754226574813,1.0155445863104675,1,1.1305904415468655,0.299215416,0.3167335381213729,0.3877759675889202,0.8355757046447978,0.9092412465613474,0.8446192096926202,1.0343425488835336,0.925699547,0.99500153,1.175328216569548,1.124427152870442,0.929817079
CBPS,0.670353896,0.6622803700935505,0.6490834634473481,0.9197471139719376,0.9214747605469232,0.9111651872262508,1.1791605628194877,1.0312366559000006,0.887535041,1.0288783293981214,0.8935040184792673,0.8667402216262596,1.1240015604752855,1.018371116278438,0.954111068,1.0476390854403628,1,0.9634777520152128,0.3593984358589573,0.3923701293146469,0.3553280772690358,1.137005394787516,1.0332645379565977,1.2320779042418863,1.1416005511520568,1.1295724027619587,1.0346730732832343,1.2448865835568468,1.1041317192035436,1.017939193051845
MEPCT,0.9313974725561258,0.8930933827866594,0.99906492,1.163396897,1.269640816304821,1.4868810030538568,1.7494890280586504,1.861224856055232,1.7060517263121326,1.1667166310876875,1.226854464578713,1.428555861522892,1.3639491092146754,1.1947570261815756,1.507696123790605,1.1449812329203106,1,1.1638311058711088,1.0361153032288082,1.188901403769397,1.124903298583418,1.3510608925251342,1.3640060495000663,1.0453477481927642,1.578814880622727,1.4175868143110657,1.6488978400484249,1.1898658194231364,1.074798686624124,1.2529506260447565
DHAD2,0.7095059797830352,0.6717214448897765,0.6343397024827315,0.5799947615658724,0.5344293529852027,0.5209971041743473,0.5233045457250375,0.5335661952530127,0.5143917862793619,0.7386861353601043,0.7198284685272083,0.6482745462855215,0.6203243289884628,0.7000301569076453,0.6923335312895642,0.9943889407747644,1,0.9969793631190051,0.5576353073764526,0.55092453,0.4931078584016515,0.4886189930798446,0.4760293383370884,0.4063939099583951,0.5223951333288257,0.5330541175748574,0.4940249663095684,0.8589585705843286,0.8659440165993959,0.9042872066036436
DHFS,0.8611257961953882,0.9992976674436226,1.0402028873730351,1.1972885713855004,1.3210807478157796,1.2811630732594363,1.6453228952945502,1.544251552651054,1.2171053486461836,1.164077000669063,1.321067587,0.9515467244880602,1.5997981377796553,1.4156839843446674,1.378573534009765,1.0090094276108774,1,0.8978877986491887,0.5281425659108473,0.5440827362496652,0.6445973000091675,1.286983690331729,1.2225232330226816,1.3305783484542275,1.451286091589434,1.1518290707417342,1.260826598912307,1.083286929236052,1.2039789360291486,1.0373753023770351
NNDMBRT,1.852671059222108,1.899529513928201,2.3378119126014543,2.041484555026481,1.6179687868002457,1.7085855809116346,3.1746825282751665,3.198390546880609,2.490678280510983,3.5674604679244317,3.519468824659888,3.869105497189379,2.753652544472858,2.835757686246489,2.970199340771885,0.924847812,1,0.6729331138107901,5.231264170546768,5.270128878381732,5.631981526229351,5.218825352063207,4.360230475077294,3.843893005646693,4.501783195654424,3.963832443,3.891269322757464,1.3061481605161602,1.460069569248918,1.4993375619501117
PRATPP,1.2555555691869549,1.031609527065502,1.0038451346891533,1.5675242400127722,1.1126929525002471,1.1247432292588573,1.1906896964276132,0.8978841225674548,1.0352998831942966,1.1671460445755226,1.2682664448723246,1.1789850673411597,0.9681457819278656,1.2639866794994308,1.2268644844583232,1.1664133853828411,1,1.2486447082777503,1.0427847314874794,0.9658405460544204,1.0071698326154184,1.6452288701738738,1.8468798481704465,1.284598767,1.692237232522038,1.4523287969731786,1.503803013955698,1.5697533837750968,1.825924321954297,1.634503271512428
SERAT,1.2464860755102825,1.026083942,1.0825484270628274,1.0368120292590728,1.142932357111117,1.087102472378115,0.9013404881230868,0.9557561763765832,0.9595935156771992,1.1452018355028803,1.1547256180007992,1.1956981317086983,0.7860925917143264,0.9166291969183106,0.9253438789570568,1.0113661822729372,1,1.1691454030607136,1.209703163274583,1.2531184503865485,1.337041421142658,1.0004454971175536,1.2203351966930311,1.1449319525947852,1.0445184139346135,1.1675116333739046,1.168610913733353,1.1202223654707628,1.0758503488730122,1.1147087542638687
PRAIS,0.8901059490347476,0.9613363988174844,0.7982700540366245,1.7410526534694573,2.0879504781765177,1.7991424163935044,1.0983188743336867,1.6106352344951596,1.4189828654658616,1.0458773352981603,1.0612648903074644,1.002552262659841,0.9862932399426634,0.9974474210031428,1.0198426500913107,0.9672068087777076,1,1.006556631855922,0.7409745450498525,0.7596915146081035,0.7188138339911628,1.741544347234252,2.0030283863488902,1.9629935550433364,1.429623259,1.4863165235272782,1.5239587853217509,1.0715968245553138,0.933705423,1.0321344420072736
PRAMPC,1.2555555691869549,1.031609527065502,1.0038451346891533,1.5675242400127722,1.1126929525002471,1.1247432292588573,1.1906896964276132,0.8978841225674548,1.0352998831942966,1.1671460445755226,1.2682664448723246,1.1789850673411597,0.9681457819278656,1.2639866794994308,1.2268644844583232,1.1664133853828411,1,1.2486447082777503,1.0427847314874794,0.9658405460544204,1.0071698326154184,1.6452288701738738,1.8468798481704465,1.284598767,1.692237232522038,1.4523287969731786,1.503803013955698,1.5697533837750968,1.825924321954297,1.634503271512428
AMPMS3,1.0709492993192953,1.1719715286249637,1.0360295944781184,0.7969226376818691,0.8546613067294049,0.7373517087446639,0.7784174175179247,0.7991904913515886,0.7482919087328492,1.2305628111637177,1.1077940368587893,1.154992751863837,1.025665192083001,0.8856647276086969,0.7618072379383751,0.9419986116221772,1,0.9354694332854842,3.604573406236199,4.573993386901815,3.5539432514401814,1.5589153608077748,1.161734216386331,1.7554761514188166,0.791792227,0.81784946,0.8255979580061543,0.7858054126732308,0.7336110657495831,0.675847076
ACBIPGT,2.4858032873229905,2.560824879867736,2.874232922904417,2.268837024605153,1.8575990663054007,1.829423840097791,2.048182275860323,1.5676250470382755,2.1154799504651383,1.8846960961175017,1.7606810152205696,2.072190920717269,2.405850276,2.277025403233029,1.9473556208026532,1.5809364303759768,1,1.237287901236641,2.9391959288048906,2.8146968274839006,3.4501522753691525,2.7214123213495625,3.0688310303070603,2.395799191089284,3.1594027138341856,2.4356189187362465,2.615011929025133,1.4478087591369604,2.1744625836583187,2.072957387970729
SEPHCHCS,0.8396869796597604,0.8293882654929244,0.8080672146250575,0.822687806,0.8665153291001263,0.7363006167889935,0.8396041317858293,0.8928354663651974,0.7001217286227884,1.096766426,0.9953248939478312,0.939895132,1.1578539020377945,1.0553613163409783,1.0947495709720882,1.1996517617560922,1,0.9582297206222968,0.6378708156586527,0.644229833,0.6146160302851548,0.8549466122447601,0.8431724306641414,0.7667493966464686,0.9507461871476426,0.7772220477336189,0.8599403360556257,1.0618120779786075,1.2451573682900725,1.2840919001672677
SUCBZS,1.6813749150507813,1.558789167873653,2.054077474378271,1.2577982450086012,1.7676912707209882,1.852532350669629,1.5668594411643222,2.581355909179998,2.438789148387817,1.0769691973072797,1.2994961807160492,2.0283092287141766,1.7623376276272258,1.253703397571651,1.7545481337772797,0.9485618577988228,1,1.0635625794540284,2.5319974539232666,2.6914756541427045,2.2969650133645465,1.820640756847867,2.046958498030857,2.767602963398121,2.198125183909704,2.409248307145709,2.899209450138093,1.311015793,0.9067098690932632,1.2681621670941536
UHGADA2,0.2764868059441404,0.2884009196801418,0.2931425596795119,0.4557306466219867,0.3760851978739045,0.3917580912420428,0.5614844519451208,0.4008746496585151,0.3874605319745566,0.6694764638318188,0.4397696540122921,0.4490574902903438,0.3923467320410868,0.3967534265839195,0.3894106831019125,1.1870404198408238,1,0.9958936729796576,0.4450849068384726,0.293263762,0.2904705717058614,0.5821484554011582,0.4262587111771543,0.3689099147999121,0.4091487040585662,0.3246382018194449,0.331767942,1.141986351465479,0.5953888705518892,0.4119539329343187
DHNANT,1.1483540373603454,1.1716846798737552,1.0481809611334711,0.9232896048172295,1.1130027926807318,1.078289629940823,1.141375319135402,1.024648774,0.956615262,1.0423738188019007,0.9734671751950849,0.9162447858043552,0.7065030323624141,0.7462520227897852,0.8905767066235943,0.8372780650625049,1,1.0618020789081837,1.242288964810869,1.3185046313500333,1.3183384045652693,1.1962691620896833,1.092209072394072,0.8556667715422519,0.9751787709147988,1.085270949569714,1.193252518286896,1.1366874587041862,0.9162447748262516,1.1114130726139888
ASPO6,2.170305112,2.0648117014049614,2.200198050118681,1.880193449533441,2.385987459432343,2.639612779646312,2.354484931494236,2.5301397480356256,2.322712109282949,1.6464500883592854,1.9683780396551376,1.573885548188359,2.097757879267367,2.117469058170196,2.157398271,1.042775677136183,1,0.9114218243394384,0.81513503,0.8232299899855531,0.8444837116016135,1.235741700054661,1.3465963681100246,1.5391591026477816,1.7087677521305025,2.2199976716103915,2.616348448937806,1.0987884643668735,1.4682415163378673,1.6961311161693973
HGYDAS,0.9111497013958316,0.7972988389357165,1.1917417266853716,0.8879804894951331,1.3713061681264045,2.6107116164087163,1.0058037969201243,1.172608418507784,1.9273105748593664,0.7019531381681596,0.518603049,0.7545793269477683,0.9033145917127255,0.7462520229878136,0.9488882768700811,1.0163162768498657,1,0.9144387263537052,0.913655632,0.9438169923129022,1.0982424660178982,1.0122880835551968,1.208481330230321,3.2454847550390515,2.0984326568749503,2.950342896546509,3.0925511708250064,1.0894226014512662,0.8095623837643057,0.8492157372670823
GGDPR,0.5974242463031124,0.6428212112806937,0.4925933256938206,1.2341404663484832,1.4177343196284788,1.2142265934726768,1.0053201955057949,1.1494309949124588,1.0368623903331335,1.024409348942766,1.1038620790567508,0.8393708294237529,1.0268954345728092,1.0340581051131783,0.9592391070629676,1.0280735986643814,1,1.0595461728924207,0.2216983345565765,0.2627728571850171,0.2422434908171523,0.8336296125920108,0.8649960464407914,0.988250981,0.8521499703172426,0.8874561630340798,0.8548112558673157,0.8484319324994243,0.9991047597194392,0.9728787516232732
ASP1DC,0.6208355734137727,0.6216312602597885,0.5653071966519179,0.5742657992125516,0.6325091766912754,0.5648290425086245,0.5995124278708776,0.5882468048741022,0.5207378967118893,0.6323840485196506,0.5500401716991213,0.5385440709408906,0.6978194224512871,0.6966789345502372,0.6252863456287804,0.86191979,1,1.0910850243684058,0.4096818848957887,0.4492496536684769,0.4232231438488216,0.6309807217509693,0.6407430552878798,0.7113253960310698,0.745709821,0.7328428207060776,0.6977228049123592,0.929642819,0.7620766434453908,0.7756774821277086
PPNDH,1.3199357838170014,1.513695851080482,1.2420807111739374,1.0211540329716686,1.5468277633090537,1.4546912183745937,1.2247576450010882,1.032725960160529,1.2481439583197935,1.3680419539724622,1.1773690833102752,1.2063072205823446,1.4700847754430706,1.284091318214454,1.253248667111673,1.0254722794209243,1,1.188833715,0.8376759535784927,0.8076404856975934,0.8540610363889438,1.3755455349940648,1.1121092779699993,1.3478931813246868,1.0638078960451756,0.8943636225717717,1.161486685411262,1.262953400607965,1.398264822476765,1.3210022573503686
