Reaction_ID,L_T0_A,L_T0_B,L_T0_C,L_T2_A,L_T2_B,L_T2_C,L_T4_A,L_T4_B,L_T4_C,L_T8_A,L_T8_B,L_T8_C,D_T0_A,D_T0_B,D_T0_C,D_T2_A,D_T2_B,D_T2_C,D_T4_A,D_T4_B,D_T4_C,D_T8_A,D_T8_B,D_T8_C
TDPDRE,1.0,0.9337108821496526,1.0095907444322065,0.500172075799278,0.5900307047763373,0.6829265122999179,0.573921476527159,0.5807794065680761,0.58159445922196,0.6578434685101712,0.6889142115544755,0.6797429884770907,1.2545493193810622,1.1983147781371308,1.1485888613093536,0.47605307442896616,0.4806143655233905,0.46059048425528437,0.5548067686414099,0.4630809909028211,0.5223952008366032,0.5619419704619014,0.6199512686531504,0.6580591103159688
SHK3Dr,1.0,0.8896021802058107,0.8029707413871137,1.0505577404589679,1.0923377111097405,1.0740686109337674,1.172995347296536,1.340752285196225,1.062758349205353,1.4060515412931636,1.0989415425112457,1.0664535681491554,1.1620224083165958,1.073438195490884,1.1708781768603342,1.0402722712472763,1.2124387831909393,1.1174425397430474,1.2514109651465477,1.0491379020790546,1.158056571297437,1.5119710298463225,1.444439309680756,1.041202645778902
ORPT,1.0,1.0280805329668077,1.0166258949406204,1.8484808253317015,2.2538532416283537,1.8578359959403548,2.0825246359583947,2.3756946704699016,1.7320141290898086,2.4867146936498665,3.0228604931167258,3.106829223158272,7.6527278753039765,13.887078387342363,13.224781380978765,4.820679831346191,5.076706249804782,3.385714695201039,3.4076699849349024,3.0474455548761274,2.8615923330883213,1.5353847537510108,1.2876964663272468,1.215793198398649
PRPPS,1.0,1.1041654806634624,1.0134950092825938,1.0735256924907581,1.0853270599430802,1.0024736672917973,0.9691426093114353,0.978100670208869,0.924213326254614,1.2028497800880902,1.2188225080794826,1.061115204024818,0.9235958543783603,0.9476116300237888,0.9136983677189556,1.1875159067263708,1.122966943562856,1.1010171125980581,1.00302649965564,1.022110623758762,0.9698832105156687,1.329336057614645,1.3326154139118767,1.2178788419465034
CITMS,1.0,1.0173145033333761,0.9711887665239991,0.9218319128577492,0.9470882221809205,0.9293728108534322,0.7578300903292359,0.8002889302616838,0.8293987654879931,0.7856526956062552,0.7887811196818836,0.7894975671903182,0.8387230227878453,0.8462161909159596,0.8573158842696543,0.7558161171339423,0.80607243645229,0.8914857224366999,0.6636745142140937,0.7780431744792096,0.7206040496655745,0.8270578191435212,0.8028672710997722,0.8011525063623042
BCT1_syn,1.0,1.0316343914407446,1.54604839955638,1.0032353197441346,1.1529085401723382,1.5248858250494632,1.3487458365930556,0.9785293726252204,1.7084721895819883,0.9308165740183881,1.539664880540293,1.3478332403211974,1.9977871270663459,1.539436659282641,1.6781487784469216,1.2602155511307314,1.3410627230727752,1.6550395533949003,1.4086679179316892,1.2933513239274415,1.5487242574079667,1.549266315095685,1.053664115665889,1.174353486789596
SPODM,1.0,1.15295814200042,0.9453052051571502,0.7100814180279479,0.7358870813815099,0.6187466475557268,0.6671022529509222,0.6526999167737816,0.6021405504337467,0.9298337174767012,0.7315846800631084,0.6537237917927996,0.8425160950965491,0.9019308464829854,0.7567011032057787,0.8191766403718118,0.6109411864195564,0.8274350133974974,0.5372989594738111,0.5930925887046329,0.5076599560162052,1.1468245081798683,0.9277531860321768,0.7711983826639418
TRDRf,1.0,0.8515542720049261,0.9037721138545293,1.378181853400728,1.0641614878665289,0.949150881972268,1.2516770070810825,0.9484062941121382,0.9728799969268779,1.7550750214817197,1.4815488749591625,1.3219218156584822,0.5235805738578013,0.5070608231618527,0.5240683474862384,1.8732933866447845,1.5421700313527367,1.2636517088743446,2.056876499773869,1.599369252525077,1.3883765438963447,2.5982993050756438,2.5742930090319116,1.9374855502623018
AMPTASECG,1.0,1.0100440323090094,0.8608773085063129,1.140021238243967,1.3905351878709453,1.3386154562004782,0.9816555636695686,1.0582244907674905,1.1213397561950231,1.025454093114378,1.1690968584297359,0.8459656783464876,0.5851427894422483,0.5897812928607546,0.5389827201109213,0.9933543466517704,0.9950344254261859,0.988144537292017,0.8883228412430251,1.061834794044951,1.1024077514551476,1.2503367558692604,1.0443486710838037,1.0395978168028241
SPRMS,1.0,0.9702872007223976,0.6693368664612609,1.2288820987911906,1.2302966092999479,0.953637159807064,1.024722198174961,1.3571835957805674,0.9986821658711785,0.6670206610069486,0.65562292646335,0.552275338460961,0.8999041113968541,0.9395393990398319,0.9232533732362933,1.8724666899940947,1.6441956459682663,1.7131691544688863,1.1194376478870918,1.303244567142625,1.1462222595595581,0.7823267577081717,0.7530231677502085,0.6140617387247344
PGAMT,1.0,0.8705305747581289,0.9109636302043167,1.0267919502663985,1.3576711591342359,1.4202591212413875,1.1206559630225095,1.4046569034236145,1.4188106412772494,0.6948676739897357,0.8856207013398842,0.7686805148388551,0.8949322653988233,0.8932744846847094,0.8875568183336533,0.8879561194919875,0.8881524622804486,0.7395773110140453,0.7339514397510583,0.786285282803148,0.9285733713702207,0.6364270321436991,0.5927467040119423,0.6067613164781002
NNDPR,1.0,0.9212851841879379,1.0459347151451621,1.0159950694002136,0.6794455790455081,0.7322046618169018,0.9649215044894516,0.8408137162893846,0.7775042357495763,1.1821067474403608,0.9823399476556847,1.0230233321338662,0.591232709059812,0.5320511021612766,0.5958450882794485,0.8190074425062035,0.839155061036898,0.6861818029847487,1.0575584968528662,0.8567510094299576,0.9275222057699154,1.3568077069723143,1.4203805478721796,1.341486053207249
ADSK,1.0,0.8183005579799082,0.9314555598467646,1.474141694398788,1.2525000417041297,1.3772755313320317,1.4407839771357878,1.2897283397841919,1.0514513155772833,0.9893883650101138,1.2041552000772389,0.9871392228174204,1.1845676570920183,1.2122892944385382,1.184407726480191,1.4988084845169458,1.5394852691258998,1.0430921554425883,1.2737105042140366,1.1747741229917537,1.3738103631513277,1.1175214448604516,1.1647647539105823,1.3203709839810935
MECDPS,1.0,0.9239103736555478,0.9788163193252564,1.2626083535602866,1.3381108371110542,1.2414199035880868,1.110248096973603,1.1762809529073073,1.0209163087549695,0.7891940755338906,0.8745849930698728,0.8165472817965341,0.8362523570336092,0.8162442521697802,0.862950489672761,1.4246998487309572,1.3670620629213706,1.4049235808191953,1.095630603070328,1.0658438476819223,1.0430709384163872,0.7817996543780922,0.7067259312530845,1.1032769884706841
FCLT,1.0,0.9726548566414321,0.9593672679463856,1.2760872519078943,1.2815792732541176,1.1560220007997144,0.9182507281890769,0.9469080430836998,0.9473355031355957,1.0834040536078262,1.126322633740832,1.0670005869854127,0.7554944879530674,0.7466564851166855,0.7365290058411262,1.0011698367843314,1.1224012232930956,0.9648969850788205,1.1323135940195668,1.155894936984616,1.0454058034839258,1.2567363923554509,1.3759177868166235,1.3593242878869585
SHCHCS3,1.0,0.8468868277544539,1.096252321089142,0.8685496830770918,0.6902465962014785,0.7128949407897177,0.7862001399418879,0.6927339935162994,0.7323861527002824,0.8763835254371769,0.8185440952818321,1.0635766989854343,1.3620536624994513,1.3060961702591376,1.3328670197687704,1.012709850079151,1.0224131049159357,0.871338025512435,1.0897039067356342,0.9663202271299098,0.8913161335917401,1.2298318574393474,1.1211805300349338,1.1341528225383049
PPA,1.0,1.2228949605982615,1.087086305769109,1.380790210650373,1.41233235161113,1.3623157172753084,1.1561606976442713,1.231262609896315,1.1232344498838895,1.6712382148141904,1.4948635955777716,1.4755051358011906,0.5500515218678744,0.5794422398840426,0.5302520657399992,1.0034160612642633,0.8401794424605664,1.1957522410470045,1.1211917054252554,1.1367417880754533,1.0807023388846928,2.443369923761427,2.1422928826029493,2.0303398337623837
ADCYRS,1.0,1.1187266604745725,0.8616433600593454,1.0810983592690335,1.1362943152368536,1.1379744961291982,1.0096721395134212,1.0779818958307512,1.080544910957435,0.9658793161565437,1.1006245412275375,0.8079212247982024,0.9307963418829431,1.1763054290241473,0.9684838719844454,1.1005916368814397,0.8339942306870682,0.9566002685011094,0.950792441884279,0.947638690350896,0.8510628551761772,0.8810804313212489,0.9861719489994688,0.977004973669641
ATPPRT,1.0,1.0812526095720127,0.8426715073947068,1.461503305383648,1.3415425046277514,1.1575292796120595,1.0710526671840588,1.1697098123543277,1.2787176111761294,1.244919286004826,1.2713823600096297,0.9706617984579855,0.8221346200367657,0.98814260392885,0.7539008572503744,1.2544688222711475,1.4999751889423083,1.4055750259676443,1.333307082911332,1.4717334867489418,1.4593524965374967,1.5499258578225863,1.5131064758435946,1.2529301032002926
CUabcpp,1.0,0.9944645182219162,1.102713394595404,4.213797840603222,3.5474827355619643,3.6961110093894662,2.2471395938727206,2.4277443756795556,2.767738326265284,2.5601476356681947,2.8000541095893032,3.28897595185811,1.391433569201532,1.539864702877569,1.4986600129024243,2.026167214382914,3.904914280363354,1.9779391841291247,1.7286098671750696,2.089037124264825,1.7608327043015106,1.458638300666917,2.302283137787735,2.2357527806736193
DHQS,1.0,0.98077399160542,0.9425292633121697,1.3147421770505656,1.472676827690557,1.4043515325266223,1.1042279161038602,1.3244934429169513,1.1799379848970053,1.4041182825605918,1.1748223974028158,1.268122672187099,0.6564369031439697,0.7239508807672259,0.7774528683575229,1.3413993742209493,1.3836922198277668,1.5651674529332562,1.5919877155370472,1.422740144509893,1.1089868593127856,1.6405000738427553,1.4007758765834535,1.6335290763743113
