,L_T0_A,L_T0_B,L_T0_C,L_T2_A,L_T2_B,L_T2_C,L_T4_A,L_T4_B,L_T4_C,L_T8_A,L_T8_B,L_T8_C,D_T0_A,D_T0_B,D_T0_C,D_T2_A,D_T2_B,D_T2_C,D_T4_A,D_T4_B,D_T4_C,D_T8_A,D_T8_B,D_T8_C
P5CR,257.3927188,229.2436508,241.3214858,278.3208336,324.5021668,348.7831103,284.9358178,309.1744439,262.0095671,297.4286156,340.867054,206.8384204,196.0282357,180.1546994,183.477851,294.2153642,272.9272433,220.1966131,240.6232721,260.0468447,334.0133128,232.7450597,284.7041874,271.1674563
MEHLER_1,2775.234334,2897.026277,2498.048008,2771.151116,2712.479769,2240.260747,2443.060808,2388.226742,2025.494367,2632.46521,2670.125256,2246.91842,2090.066569,2367.986886,2355.099286,2343.489336,2211.829931,2271.03149,1928.905122,1821.309222,1789.923584,2142.859688,2628.292324,2354.474058
ISOCHORSYN-RXN,3140.792087,2975.324285,3173.418719,2568.187909,2166.997599,2066.901094,2297.426946,2289.057581,2274.670813,2045.376636,1902.1599,2098.865656,1272.831613,1328.955131,1404.796065,1553.798242,1688.360644,1703.070484,1993.175833,1834.066237,1710.606438,1954.255933,2764.598576,2646.333007
3OAS140,6667.172487,6474.518743,5261.302564,5084.127863,5425.954943,4518.701894,6795.191595,6505.496978,4999.57031,6485.719513,6297.924617,4371.911034,3696.822142,3839.389919,3503.586598,5153.459263,4893.749057,4729.758248,5910.554054,5482.572534,5657.075079,6571.703899,6065.628208,5501.758992
PPK2,689.0513251,641.7207831,568.2997447,496.3555661,671.8986583,671.7686533,503.3866114,521.5131186,582.8376084,477.2175549,521.4454338,625.9583776,1184.956887,1331.468918,1353.674374,895.4380649,816.1988224,892.974457,623.8961712,604.4862504,615.1485286,428.0368915,352.8573133,414.9188789
IPDPS_syn,1604.447998,1661.209272,1481.69745,2487.806441,2454.669765,2113.336716,2194.005797,2292.557669,2132.437048,1835.622874,1815.928651,1436.98271,1020.698745,1107.741919,1064.451655,2421.946766,2483.035236,2066.273016,2069.987171,2116.683185,2000.55467,2093.367922,2061.082437,1711.94876
GLYCINE-DEHYDROGENASE-RXN,732.1170329,683.6949726,724.7880802,790.7526934,808.2692008,898.7872458,669.0715129,669.6835124,822.3892125,666.9947685,744.6321954,696.7188898,586.0568289,543.8158135,535.727313,572.2275634,518.3034716,542.7724634,447.5436103,471.0282471,521.7305572,621.9911079,633.1645248,718.757113
SEDOHEPTULOSE-BISPHOSPHATASE-RXN,4581.991006,5011.07248,4485.449869,8671.150882,10164.08474,9308.794195,9923.153683,10651.93461,9024.892802,12283.3579,10239.19993,7713.984458,1800.079972,1863.553727,1572.867379,7622.309928,6044.864907,7831.199105,6516.423075,7294.068668,6889.134739,15006.70589,10327.39707,8891.896709
DIHYDRODIPICSYN-RXN,1848.820852,1707.219442,2135.653968,1320.265615,1387.595155,1556.109261,1665.291557,1545.872219,1599.862499,871.1994897,946.5147661,1336.82937,2379.377206,2608.472461,2613.508931,1542.711866,2055.994502,1930.5799,2201.66375,2583.786197,2832.503397,1153.024376,989.31957,1177.237029
EAR60y,617.9428308,636.8776073,523.0004897,1149.454995,1297.013262,1105.167784,1115.470961,1299.69936,1028.788586,944.4468353,907.9643254,597.6541727,174.3975339,240.4855754,217.0921138,1131.663154,952.2319594,916.5379322,911.5467929,965.6079065,910.3845703,896.2022415,1010.205205,940.9184025
ABC-63-RXN,69.10543813000001,53.274932930000006,57.65359729,216.02519579,178.17757010999998,141.37066897,193.12316533,143.50360986,125.12293607000001,160.92219872,131.88308637,103.41921021,81.11513203,72.89980858,84.03565694,90.39660465,87.81886064,101.56670348,174.00119347999998,151.12156262,144.53346518,236.75790560000002,194.5661821,168.79901897000002
UDPNACETYLMURAMATEDEHYDROG-RXN,109.1665617,109.7786497,108.718212,178.8487667,162.2510834,132.0835447,199.4550724,191.3381464,206.3993732,194.2164467,202.897056,177.4455923,273.7635706,198.5891337,223.3947881,236.2250895,248.8201051,209.633676,176.352561,177.6169015,155.9903862,240.7707515,139.6039838,123.05993
DIHYDROXYISOVALDEHYDRAT-RXN,3147.802783,2980.16746,2814.319171,2573.211751,2371.05571,2311.462033,2321.699256,2367.226214,2282.1568,3277.263813,3193.599661,2876.142667,2474.011527,2444.23841,2187.728269,2167.812915,2111.957501,1803.01212,2317.664546,2364.954324,2191.797121,3810.865949,3841.857663,4011.971522
2-ISOPROPYLMALATESYN-RXN,1004.532673,933.1185223,901.0433634,658.1232709,606.2019006,553.0998436,675.4034199,632.34924,619.1981197,787.9638696,720.2845487,782.7201278,934.1759372,900.7734969,1014.03026,745.3455893,742.1554693,681.7157138,757.1403284,714.3928414,720.023421,918.9417014,929.9603958,859.2414578
ANTHRANSYN-RXN,979.4944709,962.9847726,934.8118989,746.5428859,634.0732524,677.9600694,732.3905835,592.6815755,688.710862,819.0385011,850.1386645,863.2782494,863.8761561,871.4459877,907.585095,683.944122,714.6044542,567.9610059,768.1133766,678.084414,707.6851984,898.8774721,970.6324225,1058.533203
O-SUCCINYLBENZOATE-COA-LIG-RXN,189.2888088,167.8967583,213.31831,129.6151175,116.4624341,112.4773936,155.131723,145.8370018,166.8305815,129.8475673,144.0569097,167.6479829,208.871465,219.5373546,241.6025137,162.0316498,158.4183368,193.3830034,191.244555,146.2150184,176.2603234,179.2404483,169.2835709,128.5050596
AMPSYN-RXN,3555.424715,3313.539389,3416.387451,4963.555661,4384.760874,4022.356698,5905.558653,5244.298586,4809.212339,7303.648206,6681.400053,7695.477863,4883.130948,4888.476819,4897.878206,5543.188021,5825.317756,4789.073202,6421.584586,5764.208174,5464.070025,6888.718722,6037.047865,4806.96045
NICONUCADENYLYLTRAN-RXN,378.5776176,416.513112,340.15622399999995,312.48295759999996,282.69513919999997,337.4321807,303.9315389,263.6732993,297.30065160000004,419.50752494000005,365.2147007,389.727129,371.101729,382.93347719999997,446.08927900000003,285.68738265,296.17341231,371.3278679,343.29965200000004,299.2991987,314.6246773,551.0974978099999,492.46129702999997,405.1176455
ERYTHRON4PDEHYDROG-RXN,483.7380669,513.3766264,470.2886293,568.6988875,615.1605494,508.7280278,719.7267693,626.5157599,564.6573527,524.9393103,458.5473465,387.5498825,443.4293884,377.0679754,449.5907647,855.3565515,760.235823,769.4693456,967.9796124,798.7854024,816.0852973,913.5912402,615.5766213,531.4446533
PORPHOBILSYNTH-RXN,6023.189926,6790.939557,5711.000623,6834.434333,7484.453351,6805.398262,6511.311095,6807.671246,5891.472265,8322.452195,7146.034311,5999.402815,3839.449583,4017.86876,4028.809453,5289.906968,5192.505377,6483.205817,6704.532473,6865.236701,6789.547657,8255.761544,7904.663364,7073.223408
COBALAMINSYN-RXN,85.12988755,82.33398726,78.24416775,90.42915172,87.59567694,138.2749609,106.5871022,77.00193697,74.8598763,72.13753736,90.2891899,140.4324012,37.85372828,60.33087607,68.62911984,111.7165586,105.8992143,95.06643446,148.1361512,99.11219366,85.48625684,72.23122544,137.4054958,192.7575894
RXN-8626,7812.92062083,8172.85902896,7841.71285427,3832.1864963,4331.0089817,4286.5237873,4166.394847,4530.2806242999995,4598.5352585,3903.1956756,4480.98148137,4988.07180228,6664.2840558,7586.607666,7329.309880400001,3343.8215738999997,3807.2058998,4227.6124656,3604.6463461999997,3584.7212221,3520.7999597,2808.9921003,3014.1269564299996,3527.35498295
PEPSYNTH-RXN,17791.14497,18410.52531,16778.02043,11916.55266,10194.94231,9827.84125,10560.56566,10361.42731,10119.98585,16611.61014,19389.85715,21870.4414,19655.54841,28053.01944,23892.03757,10377.70077,11530.96079,10723.81882,8830.168674,8497.153316,8303.623835,7327.456536,12442.34246,14427.4155
PDS2_1,958.462381,1025.138861,999.0544788,1271.031966,1335.834073,1393.068636,1244.219738,1384.868169,1233.049105,1406.127074,1259.990718,1292.195816,623.2345978,545.4916711,585.4484101,1250.202098,1008.194959,1401.620508,1205.467728,1319.860401,1299.038583,2320.762521,1460.895232,1468.006952
DALADALALIG-RXN,458.6998647,423.7778756,387.9263475,748.5524226,956.5846084,885.3725108,738.7224905,771.1860657,819.1809321,637.0299453,629.9953588,523.6277906,314.3211366,305.0060957,321.4363878,744.4927911,719.7702695,902.7248605,674.8424666,616.2619566,692.7030709,730.3379461,548.5227393,533.6227051
RXN-6261,45.068764,40.35979768,39.53389528,42.2002708,26.87594633,29.9251781,37.99144237,37.33427247,33.15223093,32.18443975,28.40558783,34.83594449,46.64120092,38.54472638,49.72109703,35.8175226,43.90943032,22.75094158,45.45977127,34.34580968,37.01466791,25.41469043,27.48109917,29.40370008
L-GLN-FRUCT-6-P-AMINOTRANS-RXN,1107.690066,1083.25697,1010.585198,1074.097369,1358.728398,1419.898106,980.3902767,1134.028526,1225.563118,1106.478842,996.2245448,966.6974596,630.6701515,669.5051386,609.2585129,888.6156797,842.8888683,1022.167304,921.7360519,951.8695827,977.3634932,1084.805997,865.1050017,1020.417295
PGMT,4373.673164,4680.929335,3412.269337,2596.321423,3169.370856,3824.231381,2432.50763,2531.730352,2752.704594,3990.870528,3563.886788,3167.893702,3097.922084,3131.340054,3004.975033,1760.175396,1415.433401,1717.696089,1841.120736,2261.916895,2381.276969,4681.653501,3361.48805,3297.570512
GLCP2_1,7015.704262,7795.091323,9585.322361,6647.54742,9461.328515,12943.15548,11148.3777,16296.40993,20778.96281,17198.69872,24428.80554,33803.92964,40704.24921,55666.12625,47522.8643,14929.93734,19246.96696,26010.01396,14123.09687,21693.7947,23534.27838,2786.25264,3525.275401,4730.728635
AGMATINE-DEIMINASE-RXN,419.6402692,453.6441259,502.4099192,500.3746395,501.6843315,396.2506342,463.2845333,403.6768211,374.2993815,381.7740439,360.1422743,287.3965421,301.4779074,296.6268073,345.2464906,433.2214638,467.5062875,437.9556254,390.3270016,407.243172,354.28325,353.1304355,427.605903,397.494464
LPADSS2,418.6387411,355.1662196,378.8664965,596.8324014,636.0640632,575.8017028,662.7396058,648.6829842,558.2407919,297.4286156,318.5483779,256.9150906,248.7530716,239.6476466,255.6084565,555.1716002,554.4641789,734.5303996,649.7612135,584.8600735,635.4184658,402.622201,382.5369004,395.3164122
GLY3KIN-RXN,692.0559094,686.1165605,755.2621245,669.1757227,598.2386573,575.8017028,821.0372823,737.3518813,599.9484372,581.539532,491.0108754,554.1092421,429.2342403,453.3194994,450.991359,926.1387986,820.5036685,1012.4169,971.114769,814.4863439,715.6169129,612.6278009,578.2023264,505.308031
2-DEHYDROPANTOATE-REDUCT-RXN,2109.218155,2122.118162,1558.294372,4582.748456,5745.480083,4572.360834,4476.658293,5239.631802,4181.458805,3376.036749,3053.600692,2091.245293,1060.580351,1241.810532,1107.870077,6112.85719,6205.866152,6401.952454,4691.761911,5172.478938,4887.698767,3901.823789,2910.798024,2421.993666
EAR120y,617.9428308,636.8776073,523.0004897,1149.454995,1297.013262,1105.167784,1115.470961,1299.69936,1028.788586,944.4468353,907.9643254,597.6541727,174.3975339,240.4855754,217.0921138,1131.663154,952.2319594,916.5379322,911.5467929,965.6079065,910.3845703,896.2022415,1010.205205,940.9184025
2.7.7.13-RXN,633.9672802,616.6977085,594.6556749,605.8753165,738.5908214,789.4055603,660.6289701,681.3504726,772.1261527,585.978765,667.5313141,564.9954747,622.5586383,619.2294085,619.76297,579.0499486,521.7473485,463.1441679,533.7604178,511.2619099,548.1696057,533.7084991,483.6673453,422.5420604
2.7.7.1-RXN,378.5776176,416.513112,340.15622399999995,312.48295759999996,282.69513919999997,337.4321807,303.9315389,263.6732993,297.30065160000004,419.50752494000005,365.2147007,389.727129,371.101729,382.93347719999997,446.08927900000003,285.68738265,296.17341231,371.3278679,343.29965200000004,299.2991987,314.6246773,551.0974978099999,492.46129702999997,405.1176455
TKT2,26138.88159,27661.79813,24218.62898,19435.23424,19564.69352,18559.80184,22943.66524,22309.56119,19025.10285,24317.00894,22370.4149,19122.75628,17350.52674,18367.40005,16211.17852,16056.4837,14484.08522,16393.67848,18714.53377,20567.25215,20262.00547,30906.9388,26015.80696,23945.50212
RXN0-5114,425.6494378,387.4540577,386.2791018,846.0149528,1021.285961,758.4484795,994.1094087,1066.360157,864.0968579,835.6856251,856.2255761,634.6673637,159.5264263,181.830557,184.8784453,1019.093798,789.5087765,740.218135,757.1403284,769.3461369,786.1210423,1052.70323,810.1428034,689.3534129
FRUCTOKINASE-RXN,381.5822018,358.3950034,304.7404428,121.5769706,151.3016238,166.1363336,103.4211487,102.6692493,134.7477773,113.2004432,141.0134539,140.4324012,237.9377206,238.8097178,211.4897367,98.92458622,123.979568,117.0048424,94.05469918,111.8692087,96.94317786,72.23122544,114.3213725,133.9501892
P-PANTOCYSLIG-RXN,2636.02193,2528.137726,2651.241853,971.6109968,721.6689293,567.5464813,890.68826,634.682632,725.0713734,1703.55569,1581.582551,1868.077523,4032.098021,3996.082611,3953.177362,897.9964594,942.761298,858.035511,855.8977625,759.5330484,733.2429453,1329.589594,1601.598459,1709.770708
CHORISMATE-SYNTHASE-RXN,585.893932,618.3121004,532.8839635,556.6416673,663.935415,593.3440486,512.884472,659.1832483,542.1993898,536.037393,527.5323455,545.4002559,449.5130233,494.3780122,457.2940332,575.638756,554.4641789,565.523405,545.5172552,565.2338965,540.2378912,609.9525704,626.569061,576.0947163
CYTBD4cm,666.0161791,666.7438576,625.953342,346.6450816,325.4975723,405.5377584,368.3059274,367.5092446,433.1178558,372.8955777,393.6202886,495.3235857,663.7921638,672.0189251,628.8668328,276.3066029,327.1683043,277.0739671,283.7316759,325.7945376,302.2864546,326.3781298,325.3762141,393.1383603
RXN66-555,2636.02193,2528.137726,2651.241853,971.6109968,721.6689293,567.5464813,890.68826,634.682632,725.0713734,1703.55569,1581.582551,1868.077523,4032.098021,3996.082611,3953.177362,897.9964594,942.761298,858.035511,855.8977625,759.5330484,733.2429453,1329.589594,1601.598459,1709.770708
CITSYN-RXN,586.8954601,537.5925051,419.2240146,613.9134633,868.9889314,1055.636455,511.8291542,592.6815755,667.3223259,657.0064941,623.9084471,544.3116327,301.4779074,300.8164515,265.4126165,518.5012795,491.6134257,893.7869906,469.4897067,626.0750451,785.2397407,892.1893957,589.1947661,545.6019903
P-PANTOCYSDECARB-RXN,2636.02193,2528.137726,2651.241853,971.6109968,721.6689293,567.5464813,890.68826,634.682632,725.0713734,1703.55569,1581.582551,1868.077523,4032.098021,3996.082611,3953.177362,897.9964594,942.761298,858.035511,855.8977625,759.5330484,733.2429453,1329.589594,1601.598459,1709.770708
DLACTDEHYDROGNAD-RXN,97.14822462,102.5138861,76.59692211,111.5292871,143.3383804,126.9240313,94.97860593,113.1695134,147.580899,76.57677043,99.41955742,84.9126147,75.70745656,87.14459877,98.74189691,123.6557328,132.5892602,119.4424433,106.5953257,99.11219366,122.5009248,50.82938086,53.86295436,69.69765944
RXN0-300,245.3743818,221.9788872,234.7325033,347.6498499,329.4791939,349.815013,414.7399125,359.3423725,373.2299547,403.9702092,410.8665383,449.6014086,225.7704508,220.3752834,224.0950852,392.2871522,384.8532422,347.7643927,378.5701642,346.4020234,326.0815983,346.442359,450.6900263,400.7615418
SAMDECARB-RXN,991.5128079,1045.3187598,705.8447554200001,17363.4019,20291.339483,20194.335705999998,10345.280821,11536.290189000001,11735.889747000001,8857.379780000001,9501.6691305,8098.2684708,655.0046912,631.7983411,547.6323644,21671.306769000003,17157.394654,22130.978424,9131.927501,10198.742858,9979.85951,8524.6222164,8276.207824,7765.8438981
R321-RXN,1440.197392,1611.163123,1455.34152,1468.971331,1441.347048,1485.939878,1429.955678,1407.035394,1314.325543,1324.001263,1334.048143,1226.87842,832.1060627,868.0942723,909.6859865,1302.222786,1181.249772,1373.994365,1740.011935,1529.860494,1441.809445,1198.503296,1597.201483,1494.143574
PROTOPORGENOXI-RXN,2430.708672,2765.453337,2206.485531,5333.310415,5746.475488,5031.557532,5619.567517,5887.14809,5372.800265,5734.379316,5356.482277,3898.359913,1318.796855,1558.547632,1472.724888,5012.747567,4155.037465,5889.243735,3496.483442,3796.683933,3504.936531,3850.994408,3882.52969,3497.951283
BIOMASS_DNA,106.1619774,62.96128438,84.8331503,67.31947961,60.7197306,53.65894005,82.3147918,64.16828081,50.2630598,48.83156375,39.56492591,41.36768408,61.51230846,73.73773742,70.73001126,59.69587099,55.96299942,51.18961855,64.2707111,80.46732554,74.91063744,64.20553372,76.94707766,58.80740016
GPPSYN-RXN,1119.708403,1215.637106,1005.643461,1101.226114,1166.615152,1114.454909,1052.15189,1127.02835,1068.357378,1343.977811,1238.686527,995.0016645,690.1545817,716.4291533,644.9736671,961.103523,965.1464978,871.8485827,1065.169468,1122.617322,1073.425369,1522.206195,1392.742106,1389.597085
DNAMTn2r,1010.541842,1117.1592,1103.654577,991.7063639,1075.037853,1145.411989,1067.981658,1146.862182,996.7057817,1073.184594,1215.353365,1209.460448,1451.284904,1566.088991,1515.443014,1193.91742,1043.494697,1279.740464,1134.142914,1158.92575,1222.365343,1110.220687,838.7231465,887.556132
G3PD2,191.291865,169.5111502,186.138757,217.0299641,138.3613533,126.9240313,226.8933364,183.1712743,167.9000083,256.3657097,252.6068347,266.7127,154.7947103,167.5857669,154.7656682,354.7640333,299.6172892,218.5715459,365.2457485,271.8225509,262.6278818,369.1818189,333.0709219,323.4407009
PHYTES,1639.501481,1603.091164,1639.009409,1439.833049,1379.631912,1440.53616,1617.802254,1430.369314,1439.448479,1580.366972,1342.164025,1740.708601,1328.260287,1351.57921,1366.279723,1759.322598,1402.518863,1932.204967,1918.715863,1591.682952,1683.286088,1705.459489,1559.827189,1689.079216
MYO-INOSITOL-1OR-4-MONOPHOSPHATASE-RXN,236.360629,229.2436508,202.6112133,173.824925,226.9524357,189.8700955,235.3358791,256.6731232,197.8439588,190.8870219,194.7811737,187.2432016,147.3591565,143.2858307,163.1692339,243.9002729,212.6593978,238.072353,209.2717057,205.0935493,209.7497848,148.4752967,165.985839,168.799019
MOHMT,339.5180221,332.5647329,398.6334441,350.664155,273.7364904,281.7094352,413.6845947,301.0075718,390.3407836,417.2879084,400.7216855,435.4493061,373.1296073,328.468103,397.0684791,386.3175651,339.2218734,393.2662759,496.9223273,391.5422304,352.5206468,490.9048099,532.0340798,459.568942
FBA,45415.29272,51788.07799,41864.74786,41890.80215,46546.15283,44436.82568,39119.57714,41378.04086,37775.36301,58072.93719,48912.39328,45718.91127,33656.0202,36635.92449,31488.86096,40641.80177,33396.13515,47403.21185,34670.91348,36155.3432,35075.80435,60761.17436,53337.51575,47726.56133
RXN490-3641,705.0757745,778.1368992,733.0243084,527.503385,397.1667625,328.1450564,768.2713902,390.8431649,303.7172124,609.2847386,390.5768327,316.7893702,1056.524595,959.4285153,983.2171863,787.132699,479.5598566,446.0809617,520.4360021,350.3272588,395.704426,658.1067206,778.2647284,457.3908901
ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN,2114.225796,1984.087654,1991.519975,1897.002649,1829.555161,1612.863909,2233.052557,2123.386747,1907.857419,1430.542856,1548.104537,1788.608025,2444.269312,2812.089168,2631.01636,2559.247269,2897.161432,2637.484156,2815.370662,2903.692882,2957.648226,1613.164035,1285.016197,1552.950974
