,L_T0_A,L_T0_B,L_T0_C,L_T2_A,L_T2_B,L_T2_C,L_T4_A,L_T4_B,L_T4_C,L_T8_A,L_T8_B,L_T8_C,L_T12_A,L_T12_B,L_T12_C,L_T16_A,L_T16_B,L_T16_C,D_T0_A,D_T0_B,D_T0_C,D_T2_A,D_T2_B,D_T2_C,D_T4_A,D_T4_B,D_T4_C,D_T8_A,D_T8_B,D_T8_C
TMDS3,5.28301e-05,5.28301e-05,5.28301e-05,5.831950829153282e-05,5.56544105172569e-05,5.28301e-05,5.28301e-05,5.28301e-05,5.28301e-05,7.464960760877992e-05,7.023569522574058e-05,5.940679389158094e-05,8.267765738531327e-05,8.018358012226135e-05,8.351099044879295e-05,0.0001461106508608,0.0002847819104895,0.0001213510158593,5.28301e-05,5.28301e-05,5.28301e-05,5.3849917935811007e-05,5.28301e-05,5.28301e-05,5.28301e-05,5.28301e-05,5.28301e-05,0.0001199616703659,8.965996395277097e-05,7.386792983953175e-05
CTPS2,0.0010469097799999,0.0010469097799999,0.0010469097799999,0.0011556908579615,0.0011028778418108,0.0010469097799999,0.0010469097799999,0.0010469097799999,0.0010469097799999,0.0014792969212398,0.0013918284507681,0.0011772370963435,0.0016383850892611,0.0015889611078799,0.0016548988670914,0.0028954075299565,0.0056433920673749,0.002404757237183,0.0010469097799999,0.0010469097799999,0.0010469097799999,0.0010671190427274,0.0010469097799999,0.0010469097799999,0.0010469097799999,0.0010469097799999,0.0010469097799999,0.0023772252168985,0.001776750245345,0.0014638067726042
FE3tex,1.576631e-05,1.576631e-05,1.576631e-05,1.7404537314369587e-05,1.6609180923040702e-05,1.576631e-05,1.576631e-05,1.576631e-05,1.576631e-05,2.2277997863687232e-05,2.0960735338273937e-05,1.77290205507991e-05,2.467384268458017e-05,2.3929524667138817e-05,2.4922537792332568e-05,4.360441899170008e-05,8.498866901957286e-05,3.621529648540604e-05,1.576631e-05,1.576631e-05,1.576631e-05,1.6070658576276714e-05,1.576631e-05,1.576631e-05,1.576631e-05,1.576631e-05,1.576631e-05,3.580066823851818e-05,2.675760194033728e-05,2.2044718463684675e-05
PEPC,0.02951278328,0.0295125785999995,0.0295125785999994,0.0325805949866043,0.031092083167966,0.0295131926400132,0.0295127832799997,0.0295126297700541,0.0295131926399996,0.0417026816892606,0.0392373843724087,0.0331872775575412,0.0461874773683277,0.0447941822689103,0.0466530028410295,0.081623908758327,0.1590918441629155,0.0677921434982476,0.0295125786000119,0.0295127832800017,0.0295125786000012,0.0300832720639247,0.0295126297699993,0.0295132438099994,0.02951324381,0.0295126297699995,0.0295127832799997,0.0670168870430485,0.0500880440531998,0.0412659113477737
CHORM,0.003197556,0.003197556,0.003197556,0.0035298039120622,0.0033684981530589,0.003197556,0.003197556,0.003197556,0.003197556,0.0045181875617706,0.0042510343285974,0.003595612165201,0.0050040874319441,0.0048531327353424,0.0050545251395602,0.0088433864089583,0.0172365016643431,0.0073448028466197,0.003197556,0.003197556,0.003197556,0.0032592807546296,0.003197556,0.003197556,0.003197556,0.003197556,0.003197556,0.0072607123372611,0.0054266934133565,0.0044708763047197
NTRARf2,0.0097141890867377,0.0127981365865379,0.0067142779281697,0.0057002668986461,0.0033728328624996,0.0,0.0138585753942506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0366284109768493,0.0221005250081999,0.0344546998534324,0.0,0.0019528304751835,0.0,0.0038033029041479,0.0027373309582637,0.0042471534535365,0.0,0.0,0.0
MPML,9.9879e-05,9.9879e-05,9.9879e-05,0.0001102571104095,0.0001052185566192,9.987900000266452e-05,9.9879e-05,9.987900000355272e-05,9.9879e-05,0.000141130305609,0.0001327854954552,0.000112312699902,0.0001563078953473,0.0001515926677979,0.0001578833698031,0.0002762324072323,0.0005384001248869,0.0002294225850985,9.9879e-05,9.9879e-05,9.9879e-05,0.0001018070371532,9.9879e-05,9.9879e-05,9.9879e-05,9.9879e-05,9.9879e-05,0.0002267959302458,0.0001695084343894,0.0001396524891007
PDH,0.049076639218198,0.0490766392181979,0.049076639218198,0.0541770657895992,0.0517012808708843,0.0490769974082193,0.049076639218198,0.0490766392182265,0.049076997408198,0.0693464256009185,0.0652466076626957,0.0551864764565365,0.0768041547756847,0.0744872592298757,0.0775782870335558,0.1357308056128316,0.2645507228780442,0.1127301195873602,0.049076639218198,0.049076639218198,0.049076639218198,0.0500246399866593,0.049076639218198,0.049076997408198,0.049076997408198,0.049076639218198,0.049076588048198,0.1114400356981709,0.0832904313739566,0.0686202789940517
CPPPGO,0.0001458194,0.0001458194,0.0001458194,0.000160971031805,0.0001536149420307,0.0001458194000026,0.0001458194,0.0001458194000035,0.0001458194,0.0002060446789187,0.000193861585278,0.0001639721113757,0.0002282033612151,0.000221319314998,0.0002305034917717,0.0004032884178173,0.0007860429436712,0.0003349479240433,0.0001458194,0.0001458194,0.0001458194,0.000148634258187,0.0001458194,0.0001458194,0.0001458194,0.0001458194,0.0001458194,0.0003311131115739,0.0002474756274853,0.0002038871251131
PRMICI,0.0008583048,0.0008583048,0.0008583048,0.0009474885321107,0.0009041899918442,0.0008583048,0.0008583048,0.0008583048,0.0008583048,0.001212795670058,0.0011410849940391,0.0009651531295559,0.0013432234689423,0.0013027034152901,0.0013567622237124,0.0023737882942671,0.0046267124371594,0.0019715306122261,0.0008583048,0.0008583048,0.0008583048,0.000874873283297,0.0008583048,0.0008583048,0.0008583048,0.0008583048,0.0008583048,0.0019489585954055,0.0014566615892926,0.001200096133593
CAT,0.1843898845402167,0.1849969580132208,0.1837934251430381,0.2025668841787287,0.1929080265723806,0.1598544030534406,0.1852097420893718,0.1807067868150087,0.1824721838602526,0.2578403186056601,0.2425979999511789,0.205189406587873,0.2855680947774362,0.2769538393214323,0.2884460671376433,0.5046621065094911,0.9836287814776656,0.4191450255009348,0.1496581792738917,0.1646054246939804,0.1589989390827861,0.1859991664946967,0.1828530026078989,0.1824736896046545,0.1832260739576068,0.1830081955818101,0.1833103960286975,0.4143552299021521,0.3096830108648297,0.2551377661839468
OCBT,0.0023249376,0.0023249376,0.0023249376,0.0025665144991301,0.0024492293525358,0.0023249376,0.0023249376,0.0023249376,0.0023249376,0.0032851665916759,0.0030909199242943,0.0026143635695178,0.0036384635716198,0.0035287046651219,0.0036751367441598,0.0064300114129404,0.0125326314259684,0.0053403938203719,0.0023249376,0.0023249376,0.0023249376,0.0023698175654765,0.0023249376,0.0023249376,0.0023249376,0.0023249376,0.0023249376,0.0052792517521764,0.0039457396712942,0.0032507666560935
GLGC,0.0059936995999999,0.0059936995999999,0.0059936995999999,0.0066164859335711,0.0063141242976166,0.0059936995999999,0.0059936995999999,0.0059936995999999,0.0059936995999999,0.0084691742636281,0.0079684054805923,0.006739841052454,0.0093799754685167,0.0090970165134149,0.0094745190724328,0.0165765983713871,0.0323091802398371,0.0137675593121319,0.0059936995999999,0.0059936995999999,0.0059936995999999,0.0061094003530544,0.0059936995999999,0.0059936995999999,0.0059936995999999,0.0059936995999999,0.0059936995999999,0.0136099347850536,0.0101721346368781,0.0083804910748234
PYK,0.0630124497082158,0.0630126032182182,0.0630126032181877,0.0695608457031628,0.0663817859427363,0.0630128078982277,0.0630124497081964,0.0630125520482425,0.0630128078981816,0.0890377415502612,0.08377369249386,0.0708570654133242,0.0986131755119563,0.0956383737464453,0.0996071395249771,0.1742725245284639,0.3396717647548337,0.1447405634001763,0.0630126032181859,0.0630124497081943,0.0630126032181966,0.0642294114286076,0.063012552048216,0.063012756728218,0.0630127567282159,0.0630125520482176,0.0630123985382156,0.1430838194718996,0.1069413364126548,0.0881054908658962
ALAR,0.00091686078,0.00091686078,0.00091686078,0.0010121288784498,0.0009658763893555,0.00091686078,0.00091686078,0.00091686078,0.00091686078,0.0012955360194071,0.0012189330383344,0.0010309986046729,0.0014348619714683,0.0013915775252003,0.0014493243783648,0.0025357348427233,0.0049423598399655,0.0021060340043764,0.00091686078,0.00091686078,0.00091686078,0.0009345596120689,0.00091686078,0.00091686078,0.00091686078,0.00091686078,0.00091686078,0.0020819220607541,0.0015560391610939,0.0012819700846611
SULR_2,0.00136588387,0.0013658838699999,0.00136588387,0.00150780853494,0.0014389043673943,0.0013658838699999,0.00136588387,0.0013658838699999,0.0013658838699999,0.0019300113937823,0.0018158928945255,0.0015359195145366,0.0021375707907421,0.0020730882343181,0.0021591160119274,0.0037775847716735,0.0073628294855678,0.0031374423892898,0.00136588387,0.00136588387,0.0013658838699999,0.0013922505221331,0.0013658838699999,0.0013658838699999,0.00136588387,0.00136588387,0.00136588387,0.0031015218705082,0.0023180932564555,0.001909801682717
ADCS,7.627899999999507e-07,7.627900000008181e-07,7.62789999998975e-07,8.420490918940753e-07,8.03568946461097e-07,7.627899999999507e-07,7.627900000008181e-07,7.627899999999507e-07,7.627900000008181e-07,1.0778320349170087e-06,1.01410154365054e-06,8.577479185641031e-07,1.1937454268869108e-06,1.157734569524893e-06,1.2057775473527172e-06,2.109625826376537e-06,4.111837636177652e-06,1.7521326173395846e-06,7.627899999990834e-07,7.627899999999507e-07,7.627899999990834e-07,7.775146914776627e-07,7.627899999998423e-07,7.627899999990834e-07,7.627900000008181e-07,7.627899999990834e-07,7.627899999990834e-07,1.7320724840294696e-06,1.2945598040420888e-06,1.066545741957789e-06
UGMDDS,0.00045843039,0.00045843039,0.00045843039,0.0005060644392249,0.0004829381946777,0.00045843039,0.00045843039,0.00045843039,0.00045843039,0.0006477680097035,0.0006094665191672,0.0005154993023364,0.0007174309857341,0.0006957887626001,0.0007246621891824,0.0012678674213616,0.0024711799199827,0.0010530170021882,0.00045843039,0.00045843039,0.00045843039,0.0004672798060344,0.00045843039,0.00045843039,0.00045843039,0.00045843039,0.00045843039,0.001040961030377,0.0007780195805469,0.0006409850423305
IG3PS,0.0008583048,0.0008583048,0.0008583048,0.0009474885321107,0.0009041899918442,0.0008583048,0.0008583048,0.0008583048,0.0008583048,0.001212795670058,0.0011410849940391,0.0009651531295559,0.0013432234689423,0.0013027034152901,0.0013567622237124,0.0023737882942671,0.0046267124371594,0.0019715306122261,0.0008583048,0.0008583048,0.0008583048,0.000874873283297,0.0008583048,0.0008583048,0.0008583048,0.0008583048,0.0008583048,0.0019489585954055,0.0014566615892926,0.001200096133593
RPI,0.6188387825480471,0.6188286167747034,0.6188286167744441,0.6831791408326722,0.651982674790257,0.5422474818318553,0.6188387825478643,0.6128730531616183,0.6188524278810729,0.874462616003294,0.8227685884523575,0.6958976341844598,0.9685010704017312,0.9392859160099244,0.9782616837823196,1.711556029244136,3.3359662829482257,1.4215257728209016,0.4831717987394541,0.5435310612429041,0.5162647648750521,0.630814205598465,0.618833716718007,0.6188575278246934,0.6188575278247118,0.6188337167180327,0.6188456052146959,1.405281333874993,1.0502865532468943,0.8652969509051133
COBALT2tex,5.1170000000000014e-08,0.0,0.0,5.6486912560788916e-08,1.4172840321903982e-07,5.1170000000000014e-08,0.0,0.0,5.1170000000000014e-08,7.230386505687606e-08,1.4313444148805432e-07,5.754003197859169e-08,8.007964642138629e-08,7.76639414813925e-08,8.08867933481999e-08,1.4151936120787258e-07,2.76e-07,1.17537757481505e-07,0.0,0.0,0.0,9.123179466110689e-08,0.0,5.1170000000000014e-08,5.1170000000000014e-08,0.0,5.1170000000000014e-08,1.963528224106189e-07,8.684254535697058e-08,7.154675024065523e-08
PGPP_OLE_PALM,0.0004334657999999,0.0004334657999999,0.0004334657999999,0.0004785058577817,0.0004566389913778,0.0004334657999999,0.0004334657999999,0.0004334657999999,0.0004334657999999,0.0006124927244473,0.0005762770053356,0.0004874269297171,0.0006783620871558,0.0006578984273086,0.000685199503383,0.0011988235904135,0.0023366077038637,0.0009956732084605,0.0004334657999999,0.0004334657999999,0.0004334657999999,0.0004418333063533,0.0004334657999999,0.0004334657999999,0.0004334657999999,0.0004334657999999,0.0004334657999999,0.0009842737646629,0.000735651229181,0.0006060791348537
DM_amob_c,2.618000000000001e-07,2.618000000000001e-07,2.618000000000001e-07,2.890028084505479e-07,2.757958942613748e-07,2.618000000000001e-07,2.618000000000001e-07,2.618000000000001e-07,2.618000000000001e-07,3.699267514537845e-07,3.480535719239389e-07,2.943908612858179e-07,4.0970981890011593e-07,3.973503982768918e-07,4.1383940782799945e-07,7.240525457146968e-07,1.4112391262967792e-06,6.013559685100256e-07,2.618000000000001e-07,2.618000000000001e-07,2.618000000000001e-07,2.668537162639352e-07,2.618000000000001e-07,2.618000000000001e-07,2.618000000000001e-07,2.618000000000001e-07,2.618000000000001e-07,5.944710553607064e-07,4.4431069717519836e-07,3.660531407661431e-07
ADNK1,0.0001012058500044,0.0001012058500049,0.0001012058499972,0.0001127163713111,0.0001077501675821,0.0001016152100002,0.0001012058499995,0.0001012058500104,0.0001016152099958,0.0001435835925652,0.0001356945697726,0.0001142650465689,0.0001590250163735,0.0001542278233937,0.0001606278775122,0.0002810341920696,0.0005477605413679,0.0002334106685443,0.00010120585,0.0001012058499994,0.00010120585,0.0001038893546637,0.0001012058500043,0.0001016152100048,0.0001016152100044,0.0001012058500047,0.0001014105300043,0.0002313796402193,0.0001724550221493,0.0001420800869769
OPMEACPD,2.618000000000001e-07,2.618000000000001e-07,2.618000000000001e-07,2.890028084505479e-07,2.757958942613748e-07,2.618000000000001e-07,2.618000000000001e-07,2.618000000000001e-07,2.618000000000001e-07,3.699267514457538e-07,3.480535719239389e-07,2.943908612858179e-07,4.0970981890011593e-07,3.973503982768918e-07,4.1383940782799945e-07,7.240525457146968e-07,1.4112391262967792e-06,6.013559685100256e-07,2.618000000000001e-07,2.6180000000514125e-07,2.618000000000001e-07,2.668537162639352e-07,2.618000000000001e-07,2.618000000000001e-07,2.6180000000514125e-07,2.618000000000001e-07,2.618000000000001e-07,5.944710553607064e-07,4.4431069717519836e-07,3.660531407661431e-07
OPMEACPR,2.618000000000001e-07,2.618000000000001e-07,2.618000000000001e-07,2.890028084505479e-07,2.757958942613748e-07,2.618000000000001e-07,2.618000000000001e-07,2.618000000000001e-07,2.618000000000001e-07,3.699267514457538e-07,3.480535719239389e-07,2.943908612858179e-07,4.0970981890011593e-07,3.973503982768918e-07,4.1383940782799945e-07,7.240525457146968e-07,1.4112391262967792e-06,6.013559685100256e-07,2.618000000000001e-07,2.6180000000514125e-07,2.618000000000001e-07,2.668537162639352e-07,2.618000000000001e-07,2.618000000000001e-07,2.6180000000514125e-07,2.618000000000001e-07,2.618000000000001e-07,5.944710553607064e-07,4.4431069717519836e-07,3.660531407661431e-07
SPP,0.1166505819454057,0.1166481556345686,0.1166481556345251,0.1287801570188967,0.1229007848044502,0.0977897310865482,0.1166505819453737,0.1151815148795989,0.1166536990511861,0.1648368980437238,0.1550929815215968,0.1311769600919848,0.1825630573153865,0.1770560205189633,0.1844028892703165,0.3226289412615614,0.6288308742360919,0.2679584128076304,0.0832426641933978,0.0981060555740268,0.0913918071042921,0.1189091259912703,0.1166493282803962,0.1166548716970667,0.1166548716970721,0.1166493282804016,0.1166522492345684,0.2648977012345347,0.1979794017289611,0.1631087936225216
AGPATACP_HDE_PALM,0.00052572555,0.00052572555,0.00052572555,0.0005803520260664,0.0005538309709637,0.00052572555,0.00052572555,0.00052572555,0.00052572555,0.0007428569322679,0.0006989329852145,0.0005911718772515,0.0008227460652469,0.0007979268780627,0.000831038771169,0.0014539836624322,0.0028339360804197,0.0012075943364809,0.00052572555,0.00052572555,0.00052572555,0.0005358740135691,0.00052572555,0.00052572555,0.00052572555,0.00052572555,0.00052572555,0.0011937686116829,0.0008922287457727,0.0007350782611096
LEUtex,0.0052622928,0.0052622928,0.0052622928,0.0058090809705465,0.0055436163049701,0.0052622928,0.0052622928,0.0052622928,0.0052622928,0.007435687092065,0.0069960267591658,0.0059173831540494,0.0082353438887982,0.0079869142090512,0.0083183504055368,0.0145537681365016,0.0283665144896479,0.0120875140692411,0.0052622928,0.0052622928,0.0052622928,0.0053638746743657,0.0052622928,0.0052622928,0.0052622928,0.0052622928,0.0052622928,0.0119491243484837,0.0089308364503744,0.0073578258482469
BTS6,2.618000000000001e-07,2.618000000000001e-07,2.618000000000001e-07,2.890028084505479e-07,2.757958942613748e-07,2.618000000000001e-07,2.618000000000001e-07,2.618000000000001e-07,2.618000000000001e-07,3.699267514537845e-07,3.480535719239389e-07,2.943908612858179e-07,4.0970981890011593e-07,3.973503982768918e-07,4.1383940782799945e-07,7.240525457146968e-07,1.4112391262967792e-06,6.013559685100256e-07,2.618000000000001e-07,2.618000000000001e-07,2.618000000000001e-07,2.668537162639352e-07,2.618000000000001e-07,2.618000000000001e-07,2.618000000000001e-07,2.618000000000001e-07,2.618000000000001e-07,5.944710553607064e-07,4.4431069717519836e-07,3.660531407661431e-07
PMEACPE,2.618000000000001e-07,2.618000000000001e-07,2.618000000000001e-07,2.890028084505479e-07,2.757958942613748e-07,2.618000000000001e-07,2.618000000000001e-07,2.618000000000001e-07,2.618000000000001e-07,3.699267514457538e-07,3.480535719239389e-07,2.943908612858179e-07,4.0970981890011593e-07,3.973503982768918e-07,4.1383940782799945e-07,7.240525457146968e-07,1.4112391262967792e-06,6.013559685100256e-07,2.618000000000001e-07,2.6180000000514125e-07,2.618000000000001e-07,2.668537162639352e-07,2.618000000000001e-07,2.618000000000001e-07,2.6180000000514125e-07,2.618000000000001e-07,2.618000000000001e-07,5.944710553607064e-07,4.4431069717519836e-07,3.660531407661431e-07
GLUDGE_HDE_HDE,0.0003809958,0.0003809958,0.0003809958,0.0004205838663401,0.0004013639318977,0.0003809958,0.0003809958,0.0003809958,0.0003809958,0.0005383519427484,0.0005065200499542,0.0004284250638207,0.000596247976393,0.0005782613937044,0.0006022577397133,0.0010537088575118,0.0020537669209883,0.0008751493441835,0.0003809958,0.0003809958,0.0003809958,0.0003883504396904,0.0003809958,0.0003809958,0.0003809958,0.0003809958,0.0003809958,0.0008651297758365,0.0006466024045791,0.0005327147028598
G3PAT161,0.00090672135,0.00090672135,0.00090672135,0.0010009358924066,0.0009551949028614,0.00090672135,0.00090672135,0.00090672135,0.00090672135,0.0012812088750163,0.0012054530351688,0.0010195969410723,0.00141899404164,0.0013761882717672,0.0014332965108823,0.0025076925199441,0.004887703001408,0.0020827436806645,0.00090672135,0.00090672135,0.00090672135,0.0009242244532595,0.00090672135,0.00090672135,0.00090672135,0.00090672135,0.00090672135,0.0020588983875194,0.0015388311503519,0.0012677929639695
HCO3tex,0.0495943318998702,0.0434286744745874,0.0555910427563638,0.0647917529042846,0.0659637898204546,0.0689142263589574,0.0413091007561822,0.069006238410172,0.0690147498292147,0.0975198849955223,0.0917540857063873,0.0776066427105974,2.29700431172195,2.2277146285729224,0.1090957429116628,0.1908730691351749,7.911942071907632,0.1585285655163414,1.136770221993325,0.024733626784318,1.19e-09,0.0703478853224432,0.0651101161966098,0.0690151147114038,0.0614118528335735,0.0635418049769974,0.0605235542695507,3.332926967906116,2.4909743231241714,2.05223277392134
EPMEACPR,2.618000000000001e-07,2.618000000000001e-07,2.618000000000001e-07,2.890028084505479e-07,2.757958942613748e-07,2.618000000000001e-07,2.618000000000001e-07,2.618000000000001e-07,2.618000000000001e-07,3.699267514457538e-07,3.480535719239389e-07,2.943908612858179e-07,4.0970981890011593e-07,3.973503982768918e-07,4.1383940782799945e-07,7.240525457146968e-07,1.4112391262967792e-06,6.013559685100256e-07,2.618000000000001e-07,2.6180000000514125e-07,2.618000000000001e-07,2.668537162639352e-07,2.618000000000001e-07,2.618000000000001e-07,2.6180000000514125e-07,2.618000000000001e-07,2.618000000000001e-07,5.944710553607064e-07,4.4431069717519836e-07,3.660531407661431e-07
GLUDGE_OLE_HDE,0.00019877385,0.00019877385,0.00019877385,0.0002194278109111,0.0002094003503305,0.00019877385,0.00019877385,0.00019877385,0.00019877385,0.0002808699946694,0.0002642625993031,0.000223518735304,0.0003110756229395,0.0003016916289707,0.0003142110480354,0.000549742979809,0.0010714951657931,0.0004565845725027,0.00019877385,0.00019877385,0.00019877385,0.0002026109265415,0.00019877385,0.00019877385,0.00019877385,0.00019877385,0.00019877385,0.0004513571443377,0.0003373466305336,0.0002779289232035
GLUDGE_OLE_PALM,0.00034348929,0.00034348929,0.00034348929,0.0003791801737306,0.0003618523143802,0.00034348929,0.00034348929,0.00034348929,0.00034348929,0.0004853547639758,0.0004566565099393,0.0003862494573168,0.000537551317036,0.000521335394138,0.0005429694590101,0.000949978207984,0.0018515871868292,0.0007889966946553,0.00034348929,0.00034348929,0.00034348929,0.0003501199141839,0.00034348929,0.00034348929,0.00034348929,0.00034348929,0.00034348929,0.0007799634863689,0.0005829486856841,0.0004802724729718
GLUDGE_HDE_PALM,0.00052572555,0.00052572555,0.00052572555,0.0005803520260664,0.0005538309709637,0.00052572555,0.00052572555,0.00052572555,0.00052572555,0.0007428569322679,0.0006989329852145,0.0005911718772515,0.0008227460652469,0.0007979268780627,0.000831038771169,0.0014539836624322,0.0028339360804197,0.0012075943364809,0.00052572555,0.00052572555,0.00052572555,0.0005358740135691,0.00052572555,0.00052572555,0.00052572555,0.00052572555,0.00052572555,0.0011937686116829,0.0008922287457727,0.0007350782611096
AGPAT161,0.0003809958,0.0003809958,0.0003809958,0.0004205838663401,0.0004013639318977,0.0003809958,0.0003809958,0.0003809958,0.0003809958,0.0005383519427484,0.0005065200499542,0.0004284250638207,0.000596247976393,0.0005782613937044,0.0006022577397133,0.0010537088575118,0.0020537669209883,0.0008751493441835,0.0003809958,0.0003809958,0.0003809958,0.0003883504396904,0.0003809958,0.0003809958,0.0003809958,0.0003809958,0.0003809958,0.0008651297758365,0.0006466024045791,0.0005327147028598
AGPATACP_OLE_HDE,0.00019877385,0.00019877385,0.00019877385,0.0002194278109111,0.0002094003503305,0.00019877385,0.00019877385,0.00019877385,0.00019877385,0.0002808699946694,0.0002642625993031,0.000223518735304,0.0003110756229395,0.0003016916289707,0.0003142110480354,0.000549742979809,0.0010714951657931,0.0004565845725027,0.00019877385,0.00019877385,0.00019877385,0.0002026109265415,0.00019877385,0.00019877385,0.00019877385,0.00019877385,0.00019877385,0.0004513571443377,0.0003373466305336,0.0002779289232035
AGPATACP_OLE_PALM,0.00077695509,0.00077695509,0.00077695509,0.0008576860315124,0.0008184913057581,0.00077695509,0.00077695509,0.00077695509,0.00077695509,0.0010978474884231,0.0010329335152749,0.0008736763870339,0.0012159134041918,0.0011792338214467,0.0012281689623932,0.0021488017983975,0.004188194890693,0.0017846699031159,0.00077695509,0.00077695509,0.00077695509,0.0007919532205373,0.00077695509,0.00077695509,0.00077695509,0.00077695509,0.00077695509,0.0017642372510319,0.0013185999148652,0.0010863516078255
GLUDGS_OLE_HDE,0.00019877385,0.00019877385,0.00019877385,0.0002194278109111,0.0002094003503305,0.00019877385,0.00019877385,0.00019877385,0.00019877385,0.0002808699946694,0.0002642625993031,0.000223518735304,0.0003110756229395,0.0003016916289707,0.0003142110480354,0.000549742979809,0.0010714951657931,0.0004565845725027,0.00019877385,0.00019877385,0.00019877385,0.0002026109265415,0.00019877385,0.00019877385,0.00019877385,0.00019877385,0.00019877385,0.0004513571443377,0.0003373466305336,0.0002779289232035
GLUDGS_OLE_PALM,0.00034348929,0.00034348929,0.00034348929,0.0003791801737306,0.0003618523143802,0.00034348929,0.00034348929,0.00034348929,0.00034348929,0.0004853547639758,0.0004566565099393,0.0003862494573168,0.000537551317036,0.000521335394138,0.0005429694590101,0.000949978207984,0.0018515871868292,0.0007889966946553,0.00034348929,0.00034348929,0.00034348929,0.0003501199141839,0.00034348929,0.00034348929,0.00034348929,0.00034348929,0.00034348929,0.0007799634863689,0.0005829486856841,0.0004802724729718
GLUDGS_HDE_PALM,0.00052572555,0.00052572555,0.00052572555,0.0005803520260664,0.0005538309709637,0.00052572555,0.00052572555,0.00052572555,0.00052572555,0.0007428569322679,0.0006989329852145,0.0005911718772515,0.0008227460652469,0.0007979268780627,0.000831038771169,0.0014539836624322,0.0028339360804197,0.0012075943364809,0.00052572555,0.00052572555,0.00052572555,0.0005358740135691,0.00052572555,0.00052572555,0.00052572555,0.00052572555,0.00052572555,0.0011937686116829,0.0008922287457727,0.0007350782611096
GLUDGS_HDE_HDE,0.0003809958,0.0003809958,0.0003809958,0.0004205838663401,0.0004013639318977,0.0003809958,0.0003809958,0.0003809958,0.0003809958,0.0005383519427484,0.0005065200499542,0.0004284250638207,0.000596247976393,0.0005782613937044,0.0006022577397133,0.0010537088575118,0.0020537669209883,0.0008751493441835,0.0003809958,0.0003809958,0.0003809958,0.0003883504396904,0.0003809958,0.0003809958,0.0003809958,0.0003809958,0.0003809958,0.0008651297758365,0.0006466024045791,0.0005327147028598
TYRTRS,0.0013459896,0.0013459896,0.0013459896,0.001485847114382,0.0014179465446849,0.0013459896,0.0013459896,0.0013459896,0.0013459896,0.0019019005355942,0.0017894441866022,0.0015135486540326,0.0021064368038863,0.0020428934439898,0.0021276682162209,0.0037225637753457,0.0072555889499944,0.0030917451471062,0.0013459896,0.0013459896,0.0013459896,0.0013719722185355,0.0013459896,0.0013459896,0.0013459896,0.0013459896,0.0013459896,0.0030563478151892,0.002284329937229,0.0018819851815071
SO4tex,0.00136588387,0.0013658838699999,0.00136588387,0.00150780853494,0.0014389043673943,0.0013658838699999,0.00136588387,0.0013658838699999,0.0013658838699999,0.0019300113937823,0.0018158928945255,0.0015359195145366,0.0021375707907421,0.0020730882343181,0.0021591160119274,0.0037775847716735,0.0073628294855678,0.0031374423892898,0.00136588387,0.00136588387,0.0013658838699999,0.0013922505221331,0.0013658838699999,0.0013658838699999,0.00136588387,0.00136588387,0.00136588387,0.0031015218705082,0.0023180932564555,0.001909801682717
PGPS_OLE_PALM,0.0004334657999999,0.0004334657999999,0.0004334657999999,0.0004785058577817,0.0004566389913778,0.0004334657999999,0.0004334657999999,0.0004334657999999,0.0004334657999999,0.0006124927244473,0.0005762770053356,0.0004874269297171,0.0006783620871558,0.0006578984273086,0.000685199503383,0.0011988235904135,0.0023366077038637,0.0009956732084605,0.0004334657999999,0.0004334657999999,0.0004334657999999,0.0004418333063533,0.0004334657999999,0.0004334657999999,0.0004334657999999,0.0004334657999999,0.0004334657999999,0.0009842737646629,0.000735651229181,0.0006060791348537
DGDGS_HDE_PALM,0.00010068675,0.00010068675,0.00010068675,0.0001111487911526,0.0001060694891387,0.00010068675,0.00010068675,0.00010068675,0.00010068675,0.0001422716666995,0.0001338593696826,0.0001132210047844,0.0001575720019409,0.0001528186409996,0.0001591602177086,0.0002784663776059,0.0005427543204723,0.0002312779910709,0.00010068675,0.00010068675,0.00010068675,0.0001026303797404,0.00010068675,0.00010068675,0.00010068675,0.00010068675,0.00010068675,0.0002286300937102,0.0001708792975126,0.000140781898667
DGDGS_HDE_HDE,6.422010000000001e-05,6.422010000000001e-05,6.422010000000001e-05,7.089300710074497e-05,6.765332280005697e-05,6.422010000000001e-05,6.422010000000001e-05,6.422010000000001e-05,6.422010000000001e-05,9.074382341878224e-05,8.53782856925613e-05,7.22147079864834e-05,0.0001005026949608,9.747090264469757e-05,0.0001015156919581,0.0001776116382393,0.0003461799763739,0.0001475139053984,6.422010000000001e-05,6.422010000000001e-05,6.422010000000001e-05,6.545978740963157e-05,6.422010000000001e-05,6.422010000000001e-05,6.422010000000001e-05,6.422010000000001e-05,6.422010000000001e-05,0.0001458250214758,0.0001089903644142,8.979361843130551e-05
NO3tex,0.0097141890867377,0.0127981365865379,0.0067142779281697,0.0057002668986461,0.0033728328624996,0.0,0.0138585753942506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0366284109768493,0.0221005250081999,0.0344546998534324,0.0,0.0019528304751835,0.0,0.0038033029041479,0.0027373309582637,0.0042471534535365,0.0,0.0,0.0
