,L_T0_A,L_T0_B,L_T0_C,L_T2_A,L_T2_B,L_T2_C,L_T4_A,L_T4_B,L_T4_C,L_T8_A,L_T8_B,L_T8_C,L_T12_A,L_T12_B,L_T12_C,L_T16_A,L_T16_B,L_T16_C,D_T0_A,D_T0_B,D_T0_C,D_T2_A,D_T2_B,D_T2_C,D_T4_A,D_T4_B,D_T4_C,D_T8_A,D_T8_B,D_T8_C
SYNPCC7942_RS01135,1164.777167,1219.673086,1231.316114,1047.973392,1049.157312,963.7971155,1007.828541,1053.526501,1031.996866,1014.364756,892.7470462,974.3178225,968.5733499,1035.595858,940.1849696,828.9077176,779.0520393,718.4842035,1024.754501,1168.072795,1130.279586,907.3772391,894.5470216,1015.667035,978.1688714,967.5705242,933.2984123,831.9967078,873.8989535,921.3159358
SYNPCC7942_RS01140,1716.619144,1677.353191,1871.271043,1621.696121,1945.02219,1861.552459,1536.54278,1612.373892,1631.945303,1509.339243,1504.48167,1591.567214,1876.610865,1548.267076,1353.453088,1431.038795,1450.932899,1430.203019,1429.654202,1551.006272,1566.564705,1474.488014,1435.235693,1868.01481,1451.577524,1499.43992,1484.993225,1508.830042,1457.5975,1426.623967
SYNPCC7942_RS01145,4883.450961,4308.812,4577.695625,4860.064521,4809.798988,4428.926359,4734.155846,4159.271292,4276.637791,5158.388825,5354.453307,4918.399913,4962.817384,5321.527233,5639.043477,6782.446167,6589.653581,6914.226515,3569.741769,3498.352883,3430.055398,3438.482169,3697.862808,3003.936822,4731.735158,4633.740381,4477.893516,6158.380776,6011.765253,5331.870947
SYNPCC7942_RS01150,1079.64728,1042.897172,933.9882761,769.652558,690.8113613,628.4287402,712.3395444,676.6836885,642.7255094,811.2698433,728.4004309,644.4649731,707.3724349,755.677374,779.0104034,688.1498033,736.4583652,742.8396002,895.6462495,911.6665717,904.7839065,576.4915542,560.4909635,547.6476652,579.2201891,698.6918998,600.1664011,901.5527027,685.9282352,663.2167906
SYNPCC7942_RS01155,1993.040897,1973.594106,1840.796999,1583.514923,1279.095964,1199.07093,1460.559896,1265.865176,1217.007703,1472.71557,1349.265422,1238.853276,1456.223127,1526.734884,1675.802221,1477.9581,1413.835183,1426.143786,1541.187509,1551.844201,1542.754602,1198.181411,1299.202556,1013.229434,1279.927698,1297.290297,1313.139409,1431.248356,1627.980315,1421.178837
SYNPCC7942_RS01160,97.14822462,80.71959535,97.18749257,40.1907341,29.86216259,45.4037185,50.65525649,51.33462465,49.193633,31.07463148,52.75323455,56.6084098,61.65686834,52.29246414,47.52583363,26.06628043,28.85377923,37.88617269,90.5785641,87.14459877,70.02971412,52.02068758,55.1020302,43.8768159,62.70313278,34.34580968,45.82768408,68.21837958,54.96219833,35.93785565
SYNPCC7942_RS01165,799.2194149,854.0133188,869.7456963,689.2710898,731.6229835,1163.986238,993.0540908,1024.359101,1157.119802,573.7708741,675.6471963,739.1751972,788.0868808,766.9561407,767.6455301,579.9747395,535.8559001,541.2310384,680.0151902,688.7775018,703.7986269,1170.039071,1667.697383,1261.05219,603.5176531,1016.635967,678.602245,528.3580379,692.523699,581.539846
SYNPCC7942_RS01170,816.2453924,809.6175414,856.5677312,759.6048745,724.6551456,777.022728,758.7735296,760.6858016,859.8191507,820.1483094,882.6021934,949.2794874,688.3148575,737.2212101,774.8777222,671.206721,769.4341129,780.7257729,823.3185901,893.2321374,841.7571638,814.42224,920.3760982,708.5293235,732.0590753,781.1218431,668.0266256,652.7562595,931.0596397,902.802495
SYNPCC7942_RS01175,62.09474151,64.57567628,42.82838656,96.45776184,115.4670287,94.93504777,99.1998773,105.0026413,65.23503507,46.61194722,53.76771983,45.72217714,100.8930573,85.10342203,73.35509104,57.34581694,53.58559001,51.41694865,39.20564715,45.24815705,43.41842276,75.04623782,92.12370675,109.6920398,88.56817506,100.0935025,96.06187624,90.95783944,52.7637104,49.0061668
SYNPCC7942_RS01180,328.5012131,318.8424016,301.4459515,571.7131925,651.9905499,592.3121459,588.8673567,645.1828961,518.6720001,602.625889,578.2566095,434.3606829,604.2373097,632.6362819,632.3002213,612.5575901,603.181385,681.9511084,180.4811688,191.0477742,233.8992452,504.0037108,548.4373944,509.4585847,623.8961712,558.3647346,600.1664011,708.9361015,678.2335274,560.8483533
SYNPCC7942_RS01185,498.7609882,457.6801057,494.1736911,745.5381175,598.2386573,552.0679409,565.6503642,392.0098609,428.8401485,641.4691784,562.024845,582.413447,730.9141483,691.0808006,732.5177401,1071.324126,1023.622168,837.5550319,611.7432874,505.2710871,577.0448444,753.8735708,740.4335309,616.7130235,696.7885631,583.8787646,612.5046238,967.0958517,894.7845888,838.5499652
SYNPCC7942_RS01190,133.2032358,125.9225688,135.897765,180.8583034,287.6721663,353.9426238,124.5275055,201.8384105,204.2605196,226.4008865,231.3026438,236.2312486,214.1174882,138.4212286,159.1082256,142.0612283,141.5209172,154.2508459,202.1118706,194.3994896,215.6915195,158.6204572,141.1989524,214.5088777,172.4336152,170.7477396,204.4619751,115.0349146,169.2835709,144.8404485
SYNPCC7942_RS01195,111.1696179,92.0203387,85.65677312,86.41007831,104.5175691,103.1902693,110.8083736,138.8368257,126.1923629,95.44351097,89.27470462,105.5964567,96.4089214,81.0020523,119.8477544,67.77232911,86.5613377,79.83157816,143.9793594,126.527254,133.756754,118.5389438,115.3698757,75.56562739,119.9197415,118.7383706,107.5187973,84.26976301,113.2221286,109.9916188
SYNPCC7942_RS01200,1196.826066,1034.825212,1132.481375,1543.324189,1776.798674,1796.542589,1595.64058,1752.377414,1858.663786,1499.350969,1823.030048,1667.770843,1142.333615,1407.795162,1597.281278,956.6324917,1248.956444,1198.82675,1228.89425,1361.634356,1449.615082,945.7531562,1085.682189,809.2834933,1471.956042,1388.55202,1608.375451,799.893941,1198.175924,1446.226433
SYNPCC7942_RS01205,244.3728537,273.6394282,284.9734952,349.6593867,420.0610871,410.6972719,359.8633847,400.176733,437.395563,213.0831873,254.6358052,229.699509,514.5545921,352.7177973,328.5481542,177.2507069,232.2042234,185.3716306,184.5369254,188.5339877,180.6766624,233.666695,261.7346435,476.1447059,329.1914471,408.2244808,403.6361406,234.082675,229.741989,331.0638824
SYNPCC7942_RS01210,379.5791457,320.4567936,349.216075,468.2220522,555.4362242,509.7599304,472.7823939,606.6819276,556.1019383,290.769766,358.1133038,309.1690074,396.8460253,427.567795,512.452467,297.1555969,226.7082654,299.0301487,268.3558951,274.8406577,262.611428,341.972061,380.5483961,376.2030697,455.3815018,563.2712788,573.7273526,254.1469043,266.0170399,313.6394675
SYNPCC7942_RS01215,301.4599547,309.9632462,253.6758281,348.6546183,413.0932492,351.8788184,358.8080668,434.0109175,343.2860042,264.1343676,305.3600692,214.4587833,251.1116092,303.5013605,375.0408176,238.5064659,270.675929,334.2101662,155.4706697,159.2064785,143.560914,270.3370158,294.4514739,241.3224875,325.2725013,330.7010818,374.5531872,282.2368253,303.3913348,299.4821304
SYNPCC7942_RS01220,8867.529699,9757.384686,8722.98927,13772.35981,15573.11779,15029.66273,10722.02929,12180.30639,12682.33247,14628.38277,15035.68633,13003.6049,15646.27112,13576.55917,12816.47753,15775.31291,16437.03624,16276.1704,4027.366305,4118.420221,3857.936951,6128.207557,6253.219459,8381.284371,9161.711489,10092.7615,9650.252705,14592.04515,15609.26433,14746.5001
SYNPCC7942_RS01225,732.1170329,719.2115946,658.8982547,722.4284454,657.9629824,541.7489139,519.2163791,518.0130305,441.6732702,684.7517008,657.3864613,630.3128706,558.274917,640.8390213,600.2719421,903.1966168,957.6706727,963.3912483,659.0604477,687.939573,655.4781242,624.248251,558.769025,527.3343245,538.4631528,512.2432187,553.4574154,977.796774,822.234487,910.4256765
SYNPCC7942_RS01235,1251.910111,1312.50062,1227.197999,1912.074175,2008.728137,1726.373206,1474.279028,1509.704643,1426.615357,1580.366972,1600.857772,1172.447257,1442.770719,1462.138311,1513.594484,2119.188599,2350.896013,2260.992663,911.8692759,860.5529128,839.6562723,1171.744668,1292.314802,1192.799366,1236.819294,1371.86977,1420.658206,1987.696315,2011.616459,1933.021024
SYNPCC7942_RS01240,1380.105706,1239.852985,1141.541226,8004.989464,7698.465516,4253.502901,6882.782976,3441.753243,4052.058162,3615.755334,3319.395835,2784.698313,4060.385039,4560.723147,3510.712667,9205.306933,9995.773521,10610.83451,4151.742841,4264.219838,3927.266368,9573.512111,7008.289466,4870.326565,4390.003084,3715.235299,3780.783937,11202.52802,9026.991454,5892.719301
SYNPCC7942_RS01245,7015.704262,7795.091323,9585.322361,6647.54742,9461.328515,12943.15548,11148.3777,16296.40993,20778.96281,17198.69872,24428.80554,33803.92964,17951.11696,17177.5618,16180.48001,3140.986792,3230.249285,2829.285253,40704.24921,55666.12625,47522.8643,14929.93734,19246.96696,26010.01396,14123.09687,21693.7947,23534.27838,2786.25264,3525.275401,4730.728635
SYNPCC7942_RS01250,2964.523143,2945.458034,3998.688783,3339.850004,4535.067092,5959.238053,5903.448017,8126.037742,10235.48394,10123.67101,13007.73026,17588.8861,9304.581949,8071.495642,7966.776155,1382.816177,1184.378938,1198.82675,23705.89734,28370.59447,26245.03596,7757.052037,9150.380891,12188.00442,7162.265342,10155.56527,10609.99017,1135.635378,1687.339489,2559.210933
SYNPCC7942_RS01255,431.6586063,419.7418958,335.2144871,479.2745041,623.1237928,680.0238748,556.1525036,707.0177849,779.6121404,501.6333367,637.0967557,572.6158376,488.7708108,561.8876539,635.3997322,460.0698496,397.0829619,466.8117706,375.1574856,410.5851288,373.2583763,531.2932518,509.6937794,385.1409396,507.1115864,594.6731619,641.5875771,390.5836635,407.8195116,405.1176455
SYNPCC7942_RS01260,238.3636851,193.7270288,203.4348362,270.2826868,367.3045999,354.9745265,323.982578,413.0103892,390.3407836,264.1343676,292.1717606,251.4719743,362.0939722,284.0198543,370.9081364,508.2924683,434.180678,443.8094515,206.1676272,194.3994896,187.6796338,247.3114655,306.505043,283.5742361,327.6238688,385.6543773,373.6718856,350.4552049,200.0624019,276.6125859
SYNPCC7942_RS01265,212.3239548,224.4004751,275.0900214,333.583093,369.2954107,463.3243092,432.6803159,420.0105653,524.0191341,393.9819348,310.4324956,473.5511204,376.6674139,334.2616335,383.3061799,589.0979377,597.685427,568.2925903,344.0633517,329.3060319,330.5402507,343.6776573,351.2754425,355.0771954,463.2193934,487.7104975,459.1581424,604.6021092,375.9414366,386.6042047
SYNPCC7942_RS01270,123.1879549,130.7657445,113.6599489,120.5722023,162.2510834,184.7105821,179.4040334,142.3369138,197.8439588,104.3219771,122.7527189,127.368922,150.218552,134.3198589,171.5062692,96.44523758,104.423201,94.71543172,166.9619801,179.3167705,184.8784453,144.1228885,142.9208908,138.1307167,190.4607658,145.2337095,163.9221007,136.4367592,109.9243967,94.74525581
SYNPCC7942_RS01275,74.11307857,75.06922368,65.06620266,62.29563785,86.60027152,81.52031276,86.53606318,106.1693373,112.2898145,57.71002989,59.85463151,51.16529347,66.14100422,76.90068256,72.32192074,49.52593281,45.34165308,62.24156941,87.19876693,93.01010061,88.23743979,83.57421939,85.23595297,91.00376632,96.40606666,81.44863439,96.06187624,41.46607386,59.3591742,45.73908901
SYNPCC7942_RS01280,2007.06229,2189.115426,2309.438383,921.3725792,864.0119043,827.58596,1149.241132,891.3557552,873.7216992,1199.702737,893.7615315,1083.180149,931.5792289,939.2136697,763.512849,604.7377059,853.2474717,588.5887542,2033.285976,2641.151686,2501.461388,1631.402874,1770.15272,2180.840257,1287.76559,1367.944534,1310.495504,888.1765498,1363.062519,977.9452841
SYNPCC7942_RS01285,14118.54147,13551.20567,14007.35327,10063.75982,8218.067145,8608.132267,6962.987132,6926.674239,7036.828373,9416.723146,10876.29668,13212.62057,6005.378976,8128.914818,8020.50101,9146.657802,11346.40519,10555.35833,15030.63397,19051.14998,15720.27023,10608.80907,12108.67114,9924.28573,8609.140131,10787.52817,10821.50255,10951.05635,11171.61643,12927.8268
SYNPCC7942_RS01290,6100.307589,6920.898106,3604.997076,5598.56926,3760.641676,2333.131989,4817.525956,3060.243647,2377.335786,8289.157947,6306.040499,4089.957608,3331.712958,5235.398469,4370.310353,11126.3918,15461.5037,15147.70369,11731.27597,11175.45686,10108.08894,4932.58454,4901.49778,2741.48846,3059.129091,2937.057382,1973.23432,14584.01946,11030.91321,6355.555321
SYNPCC7942_RS01295,12327.80925,12812.62137,11456.5934,9442.812976,8595.325799,7567.974352,10333.67232,8164.538711,7150.187614,15664.94369,10552.67588,9894.496859,10946.89672,11416.16266,10381.29514,21573.757,21236.38152,20942.93503,14018.72269,13587.01605,12671.87677,11328.57072,9265.750766,10127.41914,9304.361116,8750.330998,8529.237049,18816.23423,15043.15368,11950.97054
SYNPCC7942_RS01300,1094.670201,1149.447038,1377.097352,774.6763997,972.5110951,1004.04132,751.3863047,941.5236838,965.6924043,935.5683692,1020.572191,1291.107193,1006.688505,921.7828483,863.7303677,784.5950409,877.9792824,763.1357641,1571.605683,1595.416501,1649.199768,758.9903598,847.1937144,1164.360689,931.1415219,1039.20607,980.8886996,710.2737168,847.5170983,934.3842469
SYNPCC7942_RS01305,807.2316396,745.0418651,686.9014306,417.9836346,527.5648725,561.3550651,418.9611839,448.0112696,548.6159506,507.1823781,544.7785953,526.8936604,478.6815051,490.1136835,449.4290789,405.3306607,435.5546675,445.1625291,814.5311175,876.4735607,797.6384439,434.0742619,502.8060256,620.7756917,422.4623571,529.906778,563.1517332,353.1304355,432.0028789,453.0347864
SYNPCC7942_RS01310,325.4966289,328.5287531,305.5640656,127.6055808,182.1591918,191.9339009,177.2933977,227.5057229,177.5248495,198.6556798,165.3611006,175.2683457,205.1492165,207.1191717,226.2642949,157.7009966,151.1388436,132.6016044,338.6556762,366.1749006,366.955702,209.7883466,210.9374594,221.8216804,200.6500249,195.2804608,208.8684832,145.8000662,133.00852,204.7368746
SYNPCC7942_RS01315,178.2719998,200.1845965,138.3686335,92.43868843,160.2602726,192.9658036,71.76161337,107.3360334,131.5394969,91.0042779,94.34713102,80.55812164,93.04581949,73.82465526,85.75313459,82.10878335,100.3012326,105.5400525,131.8120895,138.2582577,129.5549711,68.22385256,64.57269164,94.25390083,79.16270514,88.31779633,96.06187624,54.84222672,57.16068626,70.78668537
SYNPCC7942_RS01320,1501.290605,1704.797854,1449.57616,1454.904574,1610.565969,1526.184083,1610.415029,1677.708869,1501.475233,2312.840429,2185.201293,1677.568452,1907.999817,1900.984873,1740.891949,3711.838333,3796.332954,4199.952858,890.9145335,883.1769914,797.6384439,911.6412299,758.5138845,842.5973721,1080.061462,1034.299526,1127.184768,3257.093221,2286.427451,1922.130764
SYNPCC7942_RS01325,86083.34229,92932.47013,75910.02068,58958.80215,49069.50557,44681.38662,54032.27359,43461.75994,40717.35615,101772.7475,81526.06606,72706.97065,58678.28108,67089.18081,63655.68829,98333.7396,104592.2017,99038.51464,86718.15977,89891.32949,79668.60397,52998.84707,43997.24918,39750.77014,41627.82607,40917.63504,39111.28446,94963.99722,96685.10233,78828.05283
SYNPCC7942_RS01330,141.2154605,125.1153728,152.3702214,114.5435922,105.5129745,94.93504777,106.5871022,89.83559313,120.8452289,127.6279507,125.7961747,136.0779082,117.7085668,134.3198589,116.7482435,129.0280881,145.6428857,121.7769836,129.1082518,137.4203288,133.0564568,115.1277512,103.3163066,100.7541699,155.1902536,126.5888414,114.5692102,113.6972993,152.7949114,176.4222005
SYNPCC7942_RS01335,2900.425345,2658.096275,2811.848302,3900.510744,3721.820864,3466.161146,3531.093505,3270.248929,3066.046648,3728.955777,3514.177009,3732.889177,4106.347431,3797.868376,3859.924227,4340.035691,4126.090431,3749.378018,1962.986195,1945.670753,2084.784589,3696.027213,3715.943162,4199.986322,4462.895476,4001.777483,4082.18909,4755.222341,4559.663974,4722.016427
SYNPCC7942_RS01340,640.9779769,626.3840599,578.1832185,660.1328076,660.9491987,733.6828149,850.586182,835.3543465,817.0420785,756.8892382,687.8210197,762.0362857,793.6920506,608.0280634,719.0865262,900.5899888,952.1747148,875.4412046,653.6527723,657.7741349,664.581987,758.1375616,644.004978,854.7853765,779.0864248,678.084414,774.6641213,888.1765498,847.5170983,821.1255503
SYNPCC7942_RS01345,344.5256626,333.3719288,343.4507153,392.8644258,386.2173029,374.5806776,386.2463308,341.8419323,387.1325032,390.65251,337.8235982,350.5366914,421.5087726,436.7958769,408.102267,526.5388646,442.4246149,497.9325553,343.3873923,330.9818895,363.4542163,349.6472444,315.1147352,331.5137202,474.1924417,370.9347446,439.7695068,476.1910418,438.5983427,429.076216
SYNPCC7942_RS01350,122.1864268,108.9714537,140.0158791,230.0919527,198.0856785,187.8062902,139.3019554,156.337266,160.4140207,89.89446964,137.9699981,130.6347918,141.2502802,135.3452013,188.0369939,155.0943685,149.7648541,119.0708284,144.6553188,134.9065423,137.9585368,193.5851817,182.525475,173.8821964,170.0822477,146.2150184,150.7025765,115.0349146,102.2296889,127.4160337
SYNPCC7942_RS01355,312.4767637,326.9143612,312.976671,450.1362219,386.2173029,371.4849696,360.9187025,323.1747961,391.4102104,307.41689,281.0124225,316.7893702,387.8777536,326.0588941,372.974477,368.8378681,313.2696031,254.378588,235.9098423,251.3786503,253.5075651,564.55238,432.2065494,477.7697732,387.9756341,357.1964207,335.775916,417.3359692,324.2769702,390.9603084
SYNPCC7942_RS13905,12394.91163,12242.74103,14791.4422,11102.69029,11331.6953,12588.18095,10665.04213,12634.15114,12884.45414,13909.22701,17105.2363,24832.58531,13426.62386,14105.63587,12834.04142,6622.138543,6465.994528,5693.750524,16698.22589,21548.1779,19833.81563,11012.1826,11593.81154,14360.71934,10486.31517,10909.21046,10850.58551,5934.999023,9594.201341,12944.16219
SYNPCC7942_RS01360,5638.60314,5949.034178,7095.510581,3156.982163,2573.12301,2670.56417,4125.237451,3266.748841,3605.037757,5133.973044,4903.007357,7371.06813,4653.412009,4002.936863,3908.483231,2652.244034,2592.718163,1853.716306,9268.755753,11462.86645,10891.02114,4625.577204,4240.273418,4307.240761,4513.057982,3845.749376,3598.354502,3207.601456,4045.217797,4357.192741
SYNPCC7942_RS01365,120.1833707,129.1513526,141.6631248,83.39577325,108.4991908,100.0945612,84.42542749,86.33550509,67.37388867,66.58849603,81.15882238,75.11500531,98.65098934,109.7116405,103.3170296,76.89552726,81.06537976,60.88849182,163.5821829,222.8890699,230.3977595,67.37105441,94.70661441,47.12695041,71.32481354,63.78507513,75.79193906,42.80368915,67.05388196,58.80740016
SYNPCC7942_RS01370,378.5776176,401.1763889,375.5720052,234.1110261,266.7686525,278.6137272,241.6677862,217.0054587,220.3019217,231.9499278,230.2881585,230.7881323,263.4429829,237.8794447,246.9277008,247.6296641,237.7001813,262.4970536,322.4326498,337.6853202,317.9349021,201.2603651,198.022921,219.3840795,242.1908504,230.6075793,234.4262301,238.0955209,280.3072115,228.695445
SYNPCC7942_RS01375,773.1796846,817.6895009,627.6005876,823.910049,989.4329872,891.5639269,778.8245686,815.5205143,737.904495,1254.083342,1169.701528,944.9249943,1270.131488,1105.319144,995.9761656,1401.062573,1478.412688,1522.212295,487.3667516,509.4607313,516.8192902,620.8370583,508.8328102,592.3370147,749.3024368,634.9068247,660.0949111,1360.354746,1290.512417,1205.551703
SYNPCC7942_RS01380,171.2613032,150.9456433,106.2473436,190.905987,184.1500026,172.3277498,178.3487156,154.0038739,168.9694351,229.7303113,250.5778641,230.7881323,246.6274734,272.7410875,307.8847483,338.8616456,358.6112562,307.1486143,77.05937543,102.2273178,84.73595409,118.5389438,130.8673217,95.87896809,155.1902536,153.0841803,187.7172444,256.8221349,291.2996512,326.7077786
SYNPCC7942_RS01385,227.3468762,213.0997317,259.4411878,233.1062578,210.0305436,220.8271763,241.6677862,179.6711863,238.4821774,245.267627,236.3750702,262.3582069,263.4429829,261.4623207,269.6574473,304.975481,283.0418344,243.5539673,135.8678461,126.527254,115.5490283,222.580319,188.5522596,166.5693937,296.2723024,229.6262705,257.3400721,331.7285909,318.7807503,338.6870639
SYNPCC7942_RS01390,39.05959546,29.05905433,40.3575181,48.22888092,36.83000053,25.79756733,33.770171,30.33409638,49.193633,21.08635707,34.49249951,30.48145143,49.32549467,31.78561546,52.69168511,53.43587488,37.09771616,31.12078471,22.98262074,21.78614969,30.11277707,34.11192628,25.82907666,24.37600884,40.75703631,31.40188314,38.77727114,34.77799743,41.77127073,44.65006308
SYNPCC7942_RS01395,98.14975271,77.49081154,102.9528523,61.2908695,48.77486557,48.49942658,62.26375277,75.83524095,65.23503507,63.25907122,71.01396959,60.96290286,76.23030995,67.67260065,74.38826133,43.00936271,43.9676636,47.35771586,100.7179556,82.11702576,84.03565695,52.87348574,48.21427643,39.81414776,74.45997018,66.72900167,56.40330348,44.14130443,61.55766213,72.96473723
SYNPCC7942_RS01400,114.1742021,105.7426699,163.077318,75.35762643,57.73351434,46.43562119,75.98288474,63.00158479,65.23503507,63.25907122,89.27470462,69.67188898,100.8930573,100.4835585,74.38826133,41.70604868,43.9676636,43.29848307,90.5785641,92.17217177,91.03862836,60.54866915,68.87753775,69.06535837,97.97364498,71.63554591,93.41797139,61.53030315,75.8478337,64.2525298
SYNPCC7942_RS01405,1267.93456,1243.888964,1396.040677,1923.126627,1905.205973,1883.222415,1870.023219,1919.214944,2043.674623,1924.407535,1995.492545,1995.446445,1673.703717,1637.471867,1661.337836,1389.332747,1270.940276,1208.298293,1118.036903,1148.800432,1177.899792,1541.00627,1573.851738,1299.241271,1906.959026,1860.561576,1603.968943,1688.070491,1964.348968,1968.958879
SYNPCC7942_RS01410,446.6815276,445.5721663,388.7499703,468.2220522,445.941628,406.5696611,555.0971857,484.1788461,422.4235877,580.4297237,507.2426399,482.2601065,570.6062906,534.2034082,502.120764,654.2636387,630.6611747,650.8303237,352.1748649,354.4438969,382.3622391,437.4854546,398.6287497,490.7703112,433.4354054,447.4768347,430.0751891,632.6920302,593.591742,566.293483
SYNPCC7942_RS01415,85.12988755,66.99726414,127.6615369,96.45776184,63.70594686,93.90314508,145.6338624,178.5044902,219.2324949,341.8209463,438.2576409,595.4769261,193.9388768,206.0938293,185.9706533,61.25575901,37.09771616,29.76770711,903.7577627,971.9974478,902.683015,180.7932093,226.4349054,221.8216804,202.2176032,172.7103573,222.0880075,48.15415029,54.96219833,72.96473723
SYNPCC7942_RS01420,233.3560447,224.4004751,242.9687314,164.7820098,132.3889208,152.7215986,216.3401579,248.5062511,248.1070186,421.7271415,462.6052876,694.5416433,219.7226581,259.4116358,305.8184077,161.6109387,149.7648541,170.4877771,1435.737837,1460.509958,1459.419242,294.2153642,315.9757044,225.8843485,257.8666336,219.813182,258.2213738,107.0092229,160.4896191,170.9770708
SYNPCC7942_RS01425,182.2781122,188.0766572,202.6112133,194.9250604,237.9018953,190.9019982,253.2762825,212.3386747,205.3299464,146.4946913,130.8686011,120.8371825,191.6968088,167.1308168,169.4399286,177.2507069,190.9845387,173.1939323,264.976098,297.4647362,272.4155879,263.5146305,279.8149971,250.2603574,270.4072601,250.2337563,296.1173433,176.5652177,158.2911312,170.9770708
SYNPCC7942_RS01430,876.3370777,823.3398726,844.2133889,1072.087832,1051.148123,841.000695,927.6243845,1006.858661,852.3331631,580.4297237,669.5602847,484.4373531,737.6403521,783.3616197,783.1430846,965.7556899,788.6699658,894.3842909,663.7921638,644.3672736,700.2971412,1115.459989,1166.613296,1180.611361,1092.602089,1103.972454,1170.368547,943.0187765,737.5927016,699.1546463
SYNPCC7942_RS01435,3961.043591,3847.095915,3254.133756,4988.67487,5860.947111,4476.393883,5159.448937,5672.476023,4366.469642,3571.363004,3422.873334,2340.54002,4417.994875,4413.073837,3992.170025,3521.554486,3587.486552,4160.713608,2309.753385,2807.061595,2573.591994,7016.823236,5908.83177,7262.425566,4968.439484,5617.993155,5433.224468,4149.282617,3565.947428,3382.514535
SYNPCC7942_RS01440,116.1772583,118.6578052,94.71662412,87.41484666,79.63243358,68.10557775,113.9743271,81.66872103,81.27643713,117.6396763,109.5644102,106.68508,99.77202331,118.9397224,108.4828811,130.3314021,125.0330434,92.00927652,102.7458339,89.65838527,102.2433826,92.10220096,80.93110686,84.5034973,130.1090005,73.59816361,96.06187624,152.4881426,138.5047398,127.4160337
SYNPCC7942_RS01445,889.3569429,858.8564946,837.6244063,1287.108259,1134.762178,1149.5396,1085.922061,1043.026237,994.566928,1451.629213,1492.307847,1300.904802,1173.722566,1269.373933,1137.520496,1502.721067,1431.697046,1684.581607,528.6002771,491.8642257,474.1011646,1073.67288,1012.499805,826.3466995,1429.631427,1288.458518,1336.053251,2018.461466,1944.562577,1820.851353
SYNPCC7942_RS01450,335.5119098,311.5776381,298.1514603,394.8739625,343.4148698,333.3045699,352.4761598,318.508012,286.6063836,375.1151943,381.4464652,397.3474918,308.2843417,374.2499885,411.2017779,466.5864197,480.8963206,594.0010646,189.2686414,197.7512049,198.8843881,388.8759596,385.7142114,212.8838105,423.2461463,370.9347446,422.1434745,525.6828073,517.7439083,555.4032237
SYNPCC7942_RS01455,193.2949211,213.0997317,194.3749851,222.0538059,280.7043284,240.4333275,196.2891189,252.0063392,185.0108372,204.2047211,173.4769828,155.6731269,332.947089,266.5890329,262.4252553,194.1937892,196.4804967,200.2554842,114.2371443,101.389389,119.050514,200.4075669,192.8571057,261.6358282,225.731278,238.4580501,247.6457544,219.3689069,257.2230882,222.1612895
SYNPCC7942_RS13610,59.09015724,78.29800749,63.41895702,99.47206689,71.66919022,80.48841007,84.42542749,78.16863298,57.74904744,57.71002989,85.2167635,58.78565633,94.16685346,74.84999769,97.11800785,84.71541139,114.0411275,104.1869749,30.41817451,51.11365889,57.42436558,63.10706362,79.20916842,81.25336278,77.59512682,72.61685476,84.60495522,77.58168658,82.4432975,96.92330766
SYNPCC7942_RS01465,368.5623367,440.7289906,347.5688294,707.3569201,816.2324442,766.7037011,670.1268307,750.1855374,657.6974847,850.1131326,884.631164,634.6673637,719.7038086,784.3869621,775.9108925,861.4905681,992.0204099,1194.767517,204.1397489,229.5925006,204.4867652,599.5171044,513.9986255,518.3964546,629.3826953,615.2806478,546.4070025,886.8389345,762.8753128,716.5790612
SYNPCC7942_RS01470,6386.744623,6405.099891,5775.243203,6790.224526,6129.706575,5535.126046,6221.098688,5834.646769,5330.023193,8370.17395,7533.567688,6460.97908,6662.304883,7173.295669,6963.567797,9929.949529,9576.706727,10410.57902,4248.40504,4004.461899,4240.29919,6395.13338,6176.593198,5792.552233,6008.527699,6068.413917,5838.623212,9431.525381,8582.896891,8043.54551
SYNPCC7942_RS01475,241.3682694,199.3774005,213.31831,294.3971273,323.5067614,267.2627975,387.3016486,255.5064272,254.5235794,217.5224204,250.5778641,243.8516114,364.3360402,336.3123184,298.5862156,327.1318194,292.6597608,311.2078471,166.9619801,176.802984,177.8754739,432.3686656,394.3239036,327.451052,410.7055197,324.8132287,373.6718856,315.6772075,325.3762141,275.52356
SYNPCC7942_RS01480,3.004584267,7.264763582,4.118114092,4.01907341,7.963243358,0,2.110635687,4.666784059,2.138853609,2.219616534,6.086911679,9.797609388,3.363101909,4.101369737,8.26536237,1.303314021,6.869947437,2.706155192,4.055756601,5.027573006,3.501485706,5.969587099,6.026784553,9.750403534,6.270313278,2.943926544,4.406508085,0,2.198487933,5.445129644
SYNPCC7942_RS01485,2752.199188,2482.127557,2549.112623,1955.279214,1629.478672,1762.4898,1733.887217,1537.705347,1695.041485,3774.457916,3346.786938,3682.812507,2662.455678,2681.270465,2288.472206,3299.991102,3193.151569,3055.249212,3751.574856,4151.937374,3906.257454,1738.002644,2018.972825,2063.835415,1867.769568,1783.038177,1758.196726,3180.84915,3396.663857,3123.326364
