,L_T0_A,L_T0_B,L_T0_C,L_T2_A,L_T2_B,L_T2_C,L_T4_A,L_T4_B,L_T4_C,L_T8_A,L_T8_B,L_T8_C,L_T12_A,L_T12_B,L_T12_C,L_T16_A,L_T16_B,L_T16_C,D_T0_A,D_T0_B,D_T0_C,D_T2_A,D_T2_B,D_T2_C,D_T4_A,D_T4_B,D_T4_C,D_T8_A,D_T8_B,D_T8_C
SYNPCC7942_RS05050,97.53596115,99.11927389,106.6519138,84.4913216,65.85204857,58.59336221,63.83454057,54.19792743,58.95224274,52.73750108,52.99778044,59.2552977,72.7634871,74.22981501,68.39682716,66.58375645,81.03600228,75.54893144,130.0052273,118.7510402,114.685052,79.07516133,90.93378841,67.62067979,74.09015842,68.16923838,62.67268777,83.91212292,88.58555551,77.92141768
SYNPCC7942_RS05055,35.50159505,31.4858449,36.59699555,31.24621455,25.18982374,22.58902348,27.67510145,21.12042945,19.4771544,18.41627022,19.75194031,25.69477511,29.85997915,26.96552261,25.62388423,23.47108298,25.87373168,19.86753906,32.48445805,32.45370044,30.66041762,31.82591632,34.31618984,24.28410094,28.37333582,23.39140533,25.86767445,23.70327339,29.95646805,33.90634661
SYNPCC7942_RS05060,116.3144364,119.2182477,130.8457435,124.6928375,115.4769448,103.2781991,109.4883576,110.0720794,110.9260398,72.30478819,73.92310334,88.09637181,126.877962,108.7576244,114.3602926,109.4493659,105.7276853,86.13623844,89.16377178,80.56057458,85.94519748,109.9218187,117.5967273,122.9040993,128.859064,115.4294246,117.6197949,104.319754,106.9873859,123.4106777
SYNPCC7942_RS05065,42.04136256,37.14106948,36.44387005,31.05153409,38.2092832,39.5554516,29.99819391,31.06602851,42.49560961,36.51862674,35.49482343,42.16040651,47.43101382,38.40845656,41.97531229,50.52459441,55.55628681,58.94907972,50.47896074,44.00918469,49.38590757,28.15369521,29.95465971,39.97897004,35.98012827,35.23032067,36.54460049,44.61792639,30.91935452,42.11968523
SYNPCC7942_RS05070,48.48770482,51.04986504,43.564206,38.35205151,42.3604152,43.50113255,37.97751148,41.45862078,45.41197498,65.29404896,61.50480424,54.11634268,67.69699245,56.81665465,52.54391824,55.9600031,62.12322379,58.94907972,54.85964492,62.36683342,62.41829984,30.35702788,30.36612482,39.51046648,36.20833204,38.09457439,35.67655772,46.01223659,58.41511269,50.01712621
SYNPCC7942_RS05075,80.99969187,78.56176835,82.45808412,73.88123628,63.30476303,57.01508983,68.48072549,70.28968321,64.57666166,80.5711822,104.235487,118.4057188,70.93092521,91.44396782,95.416565,50.77165844,53.1921895,50.19167763,140.5188694,131.6177851,139.9267381,113.5124349,106.3225834,68.08918334,106.6472301,94.61584766,90.36325203,79.09541496,90.939278,100.8766461
SYNPCC7942_RS05080,215.3452016,248.8298811,294.6900332,183.973039,162.9319311,170.7493434,206.2502086,214.5567437,237.5796214,407.9831681,414.7907465,592.2383471,347.2165807,297.4167789,272.5902703,121.4319714,113.6080097,98.94557283,717.488673,731.8473357,716.7815751,368.1197655,355.9996097,428.9930886,301.5332525,301.5104409,284.9784404,138.1634652,209.2673268,210.2825285
SYNPCC7942_RS13875,12.42555827,12.99173212,14.31723466,11.7781681,9.434390913,9.370992273,10.50441807,8.045877887,11.04052603,9.522048806,9.093715094,10.69741658,12.39674225,11.84094904,10.0700868,8.029581019,5.122210841,6.404667198,15.7030679,14.75168202,18.10816611,13.95444023,15.71796705,12.33726028,16.43067168,12.69819146,13.80187999,7.351817416,11.3406629,10.74051973
SYNPCC7942_RS05090,77.26268187,86.20396372,76.48618945,82.25249626,93.21178222,83.84572034,83.32831641,81.68801021,76.97121447,68.85173752,69.03400921,72.15512358,125.0454001,98.11072064,92.22604245,70.1661849,74.86308152,65.35374692,74.471631,72.28324189,71.40379136,75.15812547,83.52741651,91.43627717,84.96787161,87.35973826,78.90508751,72.63088585,83.77112315,80.02740194
SYNPCC7942_RS05095,53.25239258,58.23352868,50.99079297,48.96213683,40.94525656,38.7663154,46.25984111,47.82827411,41.76651827,47.50560613,45.95748488,55.79436881,47.53881157,40.8960509,49.45309952,37.67726478,35.59279841,36.85951326,58.76856311,50.97525675,51.78661141,46.26998604,52.09148241,40.29130574,55.45351693,43.3457062,45.57224526,47.40654679,49.85612182,52.01781126
SYNPCC7942_RS05100,55.86829958,59.60912385,51.98610874,82.05781579,90.75884058,88.87646356,78.98514356,95.209555,87.28264915,72.40942609,83.89685538,66.70153865,74.48825124,79.70252255,85.24677437,77.33104181,82.61206715,78.94732628,44.48079318,43.10769301,37.58816298,64.63109161,66.65734716,74.02356171,68.61326786,74.18417118,76.64817632,67.56066694,60.44787302,64.75901604
SYNPCC7942_RS05105,25.50509329,23.99649345,27.63915354,28.13132712,20.00090874,20.12297288,20.50381604,22.4614091,24.06001426,26.57802634,30.70351118,33.98002913,29.53658588,28.15956789,28.71470295,30.88300392,30.33924883,30.19343108,28.97991071,31.71611634,24.83013686,21.62530212,23.12433895,21.16074391,26.85197733,23.00950483,23.43715471,30.1678025,29.5285185,32.43215763
SYNPCC7942_RS05110,14.85461477,14.36732729,14.62348567,14.21167391,11.60430082,16.0786499,15.95863514,15.08602104,20.51871346,15.90496064,19.55637655,19.29730049,19.40359656,17.91067922,19.64165445,17.04741816,14.31592261,15.03136179,9.030948918,9.670547101,10.42591382,10.93505843,9.957455564,10.54132999,17.4195547,15.94434567,15.2775527,17.6190107,18.61580514,18.11146465
SYNPCC7942_RS05115,64.55684785,64.9586606,70.20804377,64.82859468,56.70068939,55.04224935,78.58112748,70.62492812,58.43146321,54.83025906,47.32643124,53.38220625,67.58919469,55.32409805,54.33858717,44.47152564,39.40162185,33.8532409,42.79591465,44.33699984,44.17295066,88.62293622,78.42524919,97.29257161,94.2481584,79.24435274,70.48507267,58.05400649,56.27536497,48.85883487
SYNPCC7942_RS05120,83.89587463,57.31646524,61.25020176,167.6198799,106.7973051,92.72350249,112.8214902,103.9259227,96.44836887,79.94335481,101.2042486,102.044964,44.95166537,95.72263008,105.7857633,143.0500741,138.5623702,175.2787492,48.65929193,52.04065601,47.39675296,180.2652543,197.1740788,59.8122872,147.6478414,145.1221881,149.650573,159.9654065,125.1752415,169.1105362
SYNPCC7942_RS05125,271.2135012,242.410437,270.2665153,329.6913667,318.1276616,299.1812586,221.6028196,224.5023427,229.3513048,149.6321955,174.6384426,164.1319308,179.9144592,191.3457564,200.803513,178.1331666,175.3372172,177.7621916,237.0961067,237.8298957,240.2075671,322.5842237,358.3038143,317.0988229,246.688279,261.7927894,273.6070801,177.5844172,191.293446,191.749867
SYNPCC7942_RS13725,51.29046233,49.1393162,59.79550947,53.14776681,48.87014493,46.26310922,48.98694965,45.59330803,44.89119545,89.57004152,83.89685538,77.08432533,65.64883503,77.11542444,76.87165268,83.38411058,103.7576042,81.69218365,64.1601744,54.66317726,56.65661063,55.89936585,56.37071951,52.39431425,57.05094334,55.28009667,51.30132752,117.6290787,99.92621841,83.08107912
SYNPCC7942_RS05130,65.49110035,73.97645114,50.53141645,23.75101667,18.5857501,21.0107511,28.48313361,26.48434804,24.58079379,29.61252541,25.71663516,33.87515249,18.97240553,20.00025847,20.73839657,21.12397468,22.32758572,19.99824656,266.3455979,236.2727737,214.074191,29.94900331,30.6952969,27.4855419,31.56818865,28.35611176,28.38499848,24.5905617,26.31889693,26.21950406
SYNPCC7942_RS05135,95.29375514,99.34853975,82.07527036,99.8710783,90.47580886,83.64843629,112.5184782,107.6136167,87.69927277,120.4382217,114.3070209,99.84255472,108.3367475,114.628347,121.6386722,123.2849516,133.0461431,134.4980112,36.52816652,40.2393104,37.99971221,109.0241646,105.0881881,83.70596851,130.3804225,107.218564,110.5886485,132.0792025,155.8806212,130.5710242
SYNPCC7942_RS05140,4668.553175,5020.845933,4265.310925,5605.531955,6001.027372,6191.266632,4299.034099,5367.606285,5504.014692,5568.724345,6408.233467,6976.498511,5591.685338,5605.147063,5426.879449,5275.187665,5183.940049,5268.426954,2738.534167,3132.847492,2640.842816,3948.943376,4094.406976,5004.086472,3953.097898,4761.917274,4578.578378,3495.282159,4359.09405,5486.2996
SYNPCC7942_RS05145,197.8746798,206.9506505,204.9584876,159.0539395,181.0459616,185.644289,157.0612509,167.7342043,165.3995786,183.5348748,176.3007346,154.9027871,193.8203701,177.912747,160.3237581,158.3680441,166.9315379,170.9654019,143.0124896,148.0085429,135.5368797,155.0493359,141.0502383,193.6481361,155.8631772,155.1470761,175.691856,151.3460344,147.214643,146.3659062
SYNPCC7942_RS05150,1.961930253,2.598346424,2.909384584,0.681381626,1.981222092,1.578272383,1.818072358,1.11748304,0.729091341,1.674206383,2.053419537,0.839013065,1.293573104,2.089579243,1.595261275,1.358852172,1.576064874,1.960612408,2.156644518,2.048844725,1.509013842,2.366542496,1.39898136,1.327426739,2.434173583,2.004977599,1.996498364,2.028087563,2.032760332,2.211283475
SYNPCC7942_RS05155,7.100319011,9.170634438,6.201582928,8.273919742,7.924888367,10.06148644,5.757229134,6.704898239,6.87428979,7.429290827,7.040295557,5.348708288,9.162809487,7.860798104,7.378083396,7.041324893,6.304259497,7.581034642,6.604723836,5.572857651,6.104646908,7.589256969,6.089683568,7.105637252,6.237569805,5.919457674,5.121452325,7.098306471,6.954180082,10.52992131
SYNPCC7942_RS05160,21.02068128,25.90704229,22.20319814,22.97229481,42.3604152,44.68483684,23.73594468,35.98295388,37.18365841,21.13685559,23.17430621,19.71680702,22.4219338,21.89083016,19.94076593,17.41801421,18.25608479,24.31159385,16.17483388,14.9155896,16.46196919,27.09283133,27.48586908,33.88842382,19.70159243,21.95927847,21.87467773,19.0133209,16.79701958,15.2683859
SYNPCC7942_RS05170,31.57773455,36.37684994,39.73606839,80.69505254,86.7963964,69.04941675,93.22671036,110.8543176,80.30420345,49.70300201,52.60665291,43.41892611,62.41490227,68.2595886,61.01874376,68.68380071,57.13235169,68.22931178,26.62108077,23.35682986,20.7832361,96.45700793,90.93378841,105.0228803,77.74141879,83.9226338,82.89808424,77.57434929,53.17273078,49.06943329
SYNPCC7942_RS05175,12.05185727,11.08118328,9.646906777,14.99039577,15.09502546,12.82346311,20.8068281,20.33819133,14.0610473,13.60292687,12.80942664,9.438896979,17.89442794,15.42308489,15.95261275,7.041324893,7.617646892,9.933769531,7.548255812,7.867563743,8.711125363,25.78715271,22.79516687,17.88121902,19.32125281,16.13529592,14.23590138,13.05581369,14.01534755,12.63590557
SYNPCC7942_RS05180,8.968824014,10.01127593,10.4125343,11.38880717,11.03823737,8.680498106,12.22148641,8.381122799,9.790655155,5.650446544,8.898151329,7.655994217,10.24078707,9.7513698,9.970382967,9.511965207,8.668356808,8.757402087,11.05280315,10.81790015,9.945773052,13.1383911,11.60331599,8.433063992,10.80164527,11.07511436,11.28455597,8.999638561,8.452003485,8.318637833
SYNPCC7942_RS05185,48.39427957,42.49060623,48.31109664,42.44034126,33.86946338,29.88853325,40.30060394,33.30099459,36.76703479,43.42472807,39.40609874,41.00676354,39.66957519,42.58761504,36.49160166,35.20662447,34.27941101,41.17286056,46.77222798,57.28569851,48.21985142,62.7541786,57.60511483,57.3916855,51.19371316,43.63213157,45.0514196,48.04032415,49.00022273,45.17336241
SYNPCC7942_RS05190,57.36310359,59.15059213,48.8470359,11.97284857,13.67986682,14.59901954,12.52449847,13.63329309,12.49870871,9.208135109,8.800369446,7.026734418,10.67197811,8.756332065,9.471863819,10.00609327,8.668356808,6.535374692,51.28770244,53.35191663,55.01041371,15.74974833,18.51592977,19.59906539,18.0280981,15.08506956,18.14209383,10.52070423,8.345016099,11.16171659
SYNPCC7942_RS05195,63.7160206,68.39764852,62.16895479,18.29996366,18.68009401,20.71482503,14.64558288,12.62755835,13.54026777,10.2545141,13.49389982,14.577852,8.623820694,9.7513698,10.66830977,6.176600784,7.486308152,9.803062038,81.81770139,77.4463306,75.72505827,22.19653651,29.04943648,16.16337265,20.8426113,24.34615656,22.91632905,16.60496692,16.58304481,16.1107796
SYNPCC7942_RS05205,17.09682078,18.11200302,18.37506053,15.18507623,10.09479828,7.595435843,20.40281202,15.86825917,10.93637012,13.81220266,12.12495346,9.753526879,13.15132656,15.72159621,17.54787402,14.82384188,17.07403614,16.73055921,28.91251557,28.43796478,23.1153484,12.81197144,12.50853922,7.574140807,14.90931319,11.55248998,11.89218591,10.26719329,14.65727187,11.58291344
SYNPCC7942_RS05210,610.4405844,653.4841257,668.010013,485.5330785,416.0566393,472.2980106,794.4976205,544.7729819,548.0683769,842.9629141,536.4314087,554.3778826,624.2568205,637.2221653,583.4668112,900.3013302,902.1658017,817.3139589,895.546636,795.6073835,749.636922,591.8804387,413.8516036,529.9556047,484.7808825,487.6869323,496.3468541,748.2375553,650.5902936,479.1114195
SYNPCC7942_RS05215,410.1368481,428.650738,398.2028742,257.6595948,331.9962162,344.9511577,346.8478043,386.4256352,390.8971149,305.9612166,273.7892716,263.6598556,313.9070732,302.0934562,292.3316286,450.8918572,465.0704766,436.5630294,427.9591465,460.6622479,449.2059843,246.0388147,244.9863241,330.1388385,254.9796828,300.842115,312.8426132,337.2963128,218.468242,224.8138199
SYNPCC7942_RS05220,89.31453914,94.76322253,98.9956386,65.99667747,61.41788484,67.1752183,88.37851741,86.15794237,84.47043969,72.61870188,61.700368,87.15248211,90.65791504,72.43874708,72.28527651,72.38976118,94.03853749,88.35826583,104.2602834,106.1301567,105.2880113,66.09998006,61.80205891,86.51698984,76.67646785,67.59638764,82.2904543,74.02519605,60.98280995,68.02329165
SYNPCC7942_RS05230,36.24899706,32.55575226,31.31416565,42.34300103,20.94434783,22.78630753,26.46305321,25.2551167,24.78910561,32.22847288,28.35674599,47.61399143,31.47694553,32.6372377,35.89337868,38.29492486,37.95689572,40.65003058,57.21847486,59.00672807,51.2378791,38.43591433,33.16408754,27.56362583,35.29551695,26.25565904,23.43715471,32.32264554,34.55692564,39.38190569
SYNPCC7942_RS05235,9.249099764,7.871461226,6.27814568,8.565940439,10.56651782,11.63975882,4.242168836,7.710632975,9.686499249,9.417410907,8.800369446,12.48031934,7.222449831,6.069730182,8.474825522,8.27664505,7.617646892,6.273959704,7.009094683,6.884118275,7.20211152,6.93641766,7.982423055,8.042644363,7.606792445,9.35656213,8.680427669,9.88692687,7.168154854,8.529236259
SYNPCC7942_RS05240,78.38378487,73.44149746,100.4503309,71.54507071,85.19254994,90.94794606,72.52088628,97.22102447,111.3426634,66.96825534,98.36857403,135.3957333,77.82998176,84.18019235,85.44618203,42.37148138,44.26115522,44.17913292,112.0107246,125.3892972,111.7356159,91.80552786,116.526918,113.2997764,87.4020452,105.0226362,120.3975318,41.19552862,46.53951286,67.28619716
SYNPCC7942_RS05245,16.16256827,15.20796878,19.67662732,12.55688996,17.26493537,18.24877443,15.45361504,25.47861331,24.47663789,10.4637899,12.90720852,20.13631356,17.4632369,12.53747546,17.44817019,9.264901175,9.850405463,10.587307,26.0145245,27.12670416,23.18393994,17.953081,20.16179019,27.40745797,21.98363017,24.15520632,29.4266498,12.80230274,9.0939278,12.63590557
SYNPCC7942_RS05250,17.65737228,15.89576636,19.82975282,12.55688996,11.03823737,10.75198061,14.84759092,13.968538,16.24832132,12.24263418,13.88502735,16.1510015,14.01370863,13.73152074,13.95853615,15.44150196,15.76064874,16.20772924,20.82509862,21.47189272,23.66408071,15.50493359,15.1419159,18.58397435,18.56057357,14.22579344,17.36085534,16.98523334,16.47605743,12.42530714
SYNPCC7942_RS05255,61.75409034,58.76848236,61.70957827,39.61747453,38.49231492,32.05865778,33.12931853,30.9542802,30.51768043,33.37948977,33.05027636,40.16775048,25.76366432,29.75162827,33.89930209,38.78905292,46.23123631,45.87833034,70.63010796,75.9711624,68.7973129,46.67801061,45.4257477,31.54590604,38.03396223,37.04434803,33.76686363,41.57579504,41.19014356,47.06874824
SYNPCC7942_RS13730,45.59152207,44.63042093,48.31109664,37.37864919,29.15226792,25.5482842,22.72590448,26.26085144,24.99741742,23.64816517,29.72569235,32.40687963,25.00908001,24.27892073,25.02566125,29.77121578,31.25862,32.15404348,64.90152096,61.46534174,55.83351217,35.33492761,35.38599911,24.90877235,29.28615091,26.82850978,30.81551822,33.71695574,35.41282473,31.48446471
SYNPCC7942_RS05260,39.05175456,42.872716,36.59699555,45.74990916,42.17172738,46.26310922,38.88654766,39.11190639,41.34989465,45.62212395,40.67726322,38.80435425,43.98148554,49.35387164,43.96938889,48.79514619,48.8580111,49.66884766,25.67754879,30.48680951,28.32830531,35.98776692,34.39848286,37.48028441,37.34935091,35.23032067,35.93697055,46.64601395,44.50675253,53.1761026
SYNPCC7942_RS05265,6.82004326,8.329992948,8.192214485,6.424455329,7.830544458,6.01716346,8.484337671,6.593149935,8.332472473,5.336532847,6.45360426,8.809637181,5.605483451,7.661790557,6.879564247,7.288388925,4.728194622,5.359007247,9.70490033,10.81790015,10.42591382,7.181232401,8.558474204,5.934378365,9.204218859,6.969684036,8.333210562,5.830751744,7.382129626,8.529236259
SYNPCC7942_RS05270,111.9234497,106.7614693,113.083185,64.92593492,65.66336075,71.91003544,66.46064509,63.92002988,63.11847898,76.59494204,68.64288168,68.16981152,82.14189211,66.26951313,74.57846459,82.27232244,84.18813203,70.97416915,70.83229338,69.82462822,66.73956676,59.1635624,62.29581704,63.32606386,65.72268673,63.96833293,66.49207594,74.40546247,87.51568165,83.71287439
SYNPCC7942_RS05275,3.456734255,4.050363544,4.134388619,3.212227664,4.056788093,6.313089531,3.131124617,3.799442335,3.749612613,1.569568485,2.640110834,3.460928892,3.772921553,3.781143392,3.389930209,2.223576282,2.889452269,2.091319901,5.256821012,4.589412184,5.007182295,2.856171978,4.279237102,4.372699848,2.966649054,4.009955199,4.687430941,1.3943102,1.925772946,4.527866162
SYNPCC7942_RS05280,30.26978105,31.40942295,25.80164749,63.6605119,57.73847239,46.06582517,46.15883709,52.07470966,44.99535135,31.49600759,35.98373285,29.155704,35.4654626,39.60250184,45.06613101,29.27708771,33.09736236,33.72253341,27.36242732,30.65071708,29.15140377,71.1594847,67.64486342,49.42712506,53.09541127,48.88326337,49.13122061,38.78717464,38.94340846,38.6448112
SYNPCC7942_RS05285,115.7538849,124.7970503,114.0785008,203.8304463,203.1224364,177.6542851,184.7363524,174.997844,146.2348919,183.6395127,169.1626571,156.8954431,256.7742612,207.0673526,190.7334262,202.0983776,204.7570949,180.8991715,69.8887614,63.02246374,69.55181982,208.3373445,172.8153445,256.6618643,190.0176753,192.1914242,178.5563971,242.8634857,228.0971067,213.7574025
SYNPCC7942_RS05290,143.8748852,156.8178489,132.3769986,183.0969769,188.8765061,168.1846508,160.4953876,171.1984017,139.8813816,159.6774338,156.1576667,128.7885055,231.0105968,204.3807507,191.3316491,203.8278259,205.2824499,216.5823173,114.099974,106.7857871,103.9161805,179.2859953,187.2989162,218.1664888,186.8228225,175.5787526,190.1881702,173.4014866,179.5248335,170.479426
SYNPCC7942_RS05300,53.99979458,65.11150451,60.40801149,49.54617822,42.07738347,255.581484,96.66084704,28.60756582,23.85170245,661.2068836,175.8118252,168.3269961,129.8962992,198.5100281,135.796616,1050.516261,1300.647537,1296.356924,310.8263911,223.8977515,229.5758787,87.39886252,31.51822712,202.6277876,30.65537355,37.04434803,105.2067833,475.4597781,200.8153233,107.5104966
SYNPCC7942_RS05305,41.29396056,60.60260925,27.40946529,61.51902679,28.39751665,40.93643993,202.8160719,36.65344371,17.706504,945.8219688,226.6584042,101.3108276,227.5610686,377.4178128,231.9111078,360.5899537,387.9746365,276.577057,211.3511627,247.7463041,224.9802456,197.8103107,27.81504116,27.1732062,34.5348377,20.33620136,21.09343924,240.3283762,285.9772825,94.97989019
SYNPCC7942_RS05310,47.55345232,56.47582375,29.78291061,83.61525951,33.0203682,23.4768017,206.8562327,53.63918591,24.26832608,411.122305,194.292601,56.31875198,289.7603753,407.7664637,282.4609495,64.85430823,80.1166311,50.06097014,73.66288931,103.0978666,93.49026669,210.6222821,37.19644558,27.71979368,55.9859924,26.35113416,26.12808728,43.22361619,203.4900079,81.29099249
SYNPCC7942_RS05315,77.26268187,91.47707852,89.27216907,59.47488191,63.11607521,67.37250234,61.81446018,66.15499596,62.07691992,62.15491199,60.62476729,66.70153865,83.54326297,74.22981501,72.78379566,104.2610212,103.7576042,107.3108524,62.40790073,62.77660237,61.86956754,65.61035057,55.5477893,68.63577082,54.23643014,53.27511907,59.89495092,95.32011546,69.64878821,72.4458586
SYNPCC7942_RS05320,108.2798649,118.0719184,119.2082052,14.60103484,84.43779867,319.3042315,9.29236983,8.157626191,23.01845521,59.43432661,86.14583869,199.8948627,10.99537138,10.34839244,16.15202041,699.0676767,948.5283768,998.3438379,247.9467244,155.6302453,138.6234989,12.73036653,42.05173383,484.2765081,19.39732074,118.1027281,347.911541,401.5613375,43.2229039,137.4154731
SYNPCC7942_RS05325,57.17625309,52.65472607,53.90017755,75.34133977,98.87241677,100.5162224,70.90482197,88.72815336,91.13641767,50.5401052,50.45545149,48.34812786,70.28413865,63.28439993,64.5083778,92.40194772,83.66277707,84.04491854,61.73394932,58.92477429,60.49773677,82.99219718,90.60461633,92.45136821,59.33298107,73.61132043,87.32510235,68.19444431,51.88888215,45.38396084
SYNPCC7942_RS05330,8.034571512,8.712102716,10.64222256,15.57443716,18.20837446,18.24877443,13.23152661,14.75077613,13.85273549,11.40553099,9.582624508,9.12426708,13.69031535,14.82606225,8.973344671,18.77686638,17.46805236,18.95258661,5.863377283,8.195378899,7.61366075,14.60727954,12.67312526,18.58397435,14.75717734,11.55248998,14.93033559,18.25278807,13.05246108,11.2670158
SYNPCC7942_RS05335,2.615907004,3.209722053,2.756259079,0.778721858,1.981222092,21.10939312,1.010040199,0.55874152,1.562338589,2.406671676,2.542328951,3.670682159,0.646786552,1.691564149,1.395853615,25.57112724,40.97768673,51.49875257,2.628410506,2.376659881,1.920563072,1.7953081,2.05732553,9.60432288,1.217086791,4.582805941,10.0692961,13.943102,1.497823402,2.73777954
SYNPCC7942_RS05340,33.25938905,32.4793303,42.33920197,25.40580062,23.39728946,25.05507408,22.72590448,24.02588536,33.74651351,21.13685559,34.41922272,55.79436881,35.4654626,35.82135845,37.98715911,5.558940705,8.405679329,6.14325221,48.59189679,55.72857651,51.2378791,33.94764408,42.95695706,59.26569972,33.24168299,39.81312662,53.9922601,7.351817416,11.66162506,20.32274812
SYNPCC7942_RS13985,7.100319011,5.808068478,10.48909705,6.0350944,5.283258911,6.510373579,6.161245214,6.593149935,7.915848849,5.964360241,9.387060742,9.12426708,6.791258796,6.666752822,6.879564247,5.43540869,5.38488832,4.705469778,10.71582745,10.73594636,11.24901228,4.733084992,6.748027738,7.261805104,6.465773579,8.879186511,6.163103645,4.816707962,5.670331452,4.949063015
SYNPCC7942_RS05345,6.72661801,9.399900299,6.737522194,8.17657951,9.906110459,16.473218,6.969277373,9.610354143,14.0610473,5.859722342,10.46266145,8.914513814,6.036674486,6.965264143,7.677194885,4.323620549,4.202839664,4.051932309,8.289602365,7.29388722,9.808589975,5.467529215,5.51363242,4.841203403,5.476890561,7.924435274,7.638776349,1.3943102,5.135394522,6.528551211
SYNPCC7942_RS05350,18.03107328,12.45677845,13.09223063,19.76006715,19.81222092,28.90211301,18.58473966,20.00294641,25.10157332,13.91684056,22.00092361,20.24119019,12.28894449,19.20422828,17.44817019,13.34145769,11.16379286,16.59985172,17.32055128,14.99754339,15.02154689,17.78987118,17.03465539,11.4783371,16.50673961,16.32624617,20.83302641,14.32336841,18.82977992,18.95385835
SYNPCC7942_RS05355,45.87179782,44.93610875,48.08140838,53.92648867,51.32308657,49.61693804,54.03715064,50.06324019,47.91171672,68.64246172,59.64694847,61.98209016,66.18782382,65.37397917,64.70778546,54.10702286,51.09076967,52.54441252,76.96525123,72.9388722,77.50843827,75.97417461,71.67722146,75.97565985,76.2200603,67.59638764,74.73848223,54.12458684,60.34088564,63.81132312
SYNPCC7942_RS05360,51.85101383,48.91005034,52.75173627,53.24510704,47.07761066,50.50471625,55.04719084,54.98016556,53.53613564,43.94791757,43.90406535,48.1383746,56.37822778,46.36875844,50.35043398,32.24185609,27.97515152,32.41545847,46.09827657,46.22193699,47.73971065,57.12343956,59.8270264,63.87265135,51.34584901,50.12443998,45.74585382,30.80157986,45.68361377,48.54293723
SYNPCC7942_RS05365,28.58812654,29.1931863,27.02665153,23.26431551,20.75566001,26.04149432,21.10984016,25.2551167,22.49767568,25.21773365,26.79223587,26.84841807,25.00908001,22.18934148,27.51825699,22.23576282,15.10395504,18.03763415,19.61198608,21.96361545,16.18760304,19.25875962,21.14930645,16.94421191,21.29901885,17.6628979,20.39900502,21.29491941,24.50011137,27.27249619
SYNPCC7942_RS05370,15923.67991,16843.01648,16302.88964,13298.91455,16551.31804,20574.06286,15276.75701,20196.94147,21698.69572,23061.25119,28804.6848,28623.45509,20573.63343,23731.05295,24432.82228,14266.09483,13448.69291,14101.63939,5924.706861,6291.100658,5438.074339,6961.388764,8632.373337,9066.558882,12867.4219,16744.04531,18049.73408,9240.980981,13905.25753,18529.71312
SYNPCC7942_RS05375,16779.36178,19427.14842,17834.75719,14756.19517,19847.69423,25138.9198,17983.96775,25079.78361,26592.46096,28186.31084,31686.41466,33576.04434,32866.78203,29349.73253,27455.24417,15170.84331,13894.58793,13834.34256,6546.696619,7308.966717,6241.144069,8270.494789,9840.352595,15299.13976,14790.9515,19274.13609,19872.18987,9469.774609,14745.42947,19220.26536
SYNPCC7942_RS05380,3625.366832,3878.414148,3963.34743,1869.32182,2618.986917,3531.680383,1967.962324,3096.657252,3860.226185,3303.523108,4376.619289,4857.256386,3758.907845,3850.895537,3921.85014,1253.726427,1102.063363,1083.826539,1519.558248,1557.613714,1357.014994,794.5054393,1166.09211,1433.464711,1719.819704,2822.340134,3135.804495,700.3239866,1415.015166,2538.44813
SYNPCC7942_RS05385,4810.279279,5474.639494,5605.771591,2006.376867,3188.824129,4767.862227,2336.121976,4014.669569,5172.903067,4378.468244,5574.936262,6462.498132,5369.621955,4898.272256,4924.272444,1469.166262,1263.215997,1268.254813,2198.766481,2458.039993,2004.999256,832.9413536,1411.901365,2199.077604,2230.920088,3734.795892,4163.219914,732.2663657,1425.07198,2629.847847
SYNPCC7942_RS05390,1190.891664,1431.230348,1465.028263,589.1030856,1064.954046,1654.128099,731.1681,1374.168894,1848.038239,1381.115628,1670.016775,2161.926915,2092.462294,1553.651919,1594.663052,500.5517275,449.7038441,422.4466201,555.5381488,529.3395231,521.0213248,277.6199162,486.7632203,995.5700546,785.9337955,1266.763942,1392.340598,258.9614307,372.9580272,846.5003739
SYNPCC7942_RS05395,4059.88767,4698.345289,4514.98206,5153.094555,5682.239303,6308.946566,5593.905634,6921.913445,6842.001459,7762.039345,9231.783112,8814.461506,6606.062247,7622.685574,8012.698272,6288.397258,6377.021158,6651.573654,2025.560968,1964.760137,1889.902654,3403.088109,3985.533309,4011.093187,5041.629897,5917.357222,6076.993802,4415.019869,5516.483591,6575.830557
SYNPCC7942_RS05400,1701.273805,1821.670109,1723.504115,1558.417118,2126.983431,2570.117933,1857.463926,2902.662196,2518.489805,2917.932451,2818.953897,3213.629792,4655.569601,3105.811281,2768.974758,1392.823477,1408.476643,1198.457011,731.4394672,753.483136,652.5113037,917.8920687,859.9620714,2234.840042,1387.707146,1832.835951,1721.328807,1001.748501,1583.092349,2111.881017
SYNPCC7942_RS05405,57.45652884,52.04335044,51.06735572,60.350944,66.98417548,54.64768126,69.99578579,69.61919338,61.03536086,49.07517462,61.30924047,44.78232234,50.77274433,60.79680559,67.79860418,33.1065802,28.36916773,33.33041093,29.65386212,31.3063474,28.94562916,59.73479679,49.95186386,33.65417204,56.36633202,58.52625088,61.54423217,33.97046668,51.46093261,52.54430732
