Reaction_ID,WT100_0A,WT100_0B,WT205_0A,WT205_0B,WT205_5A,WT205_5B,WT205_10A,WT205_10B,WT205_20A,WT205_20B,WT205_30A,WT205_30B,WT205_40A,WT205_40B,WT205_50A,WT205_50B,WT205_60A,WT205_60B,WT205_70A,WT205_70B,WT205_80A,WT205_80B,AD205_0B,AD205_0A,AD205_50A,AD205_50B,AD205_60A,AD205_60B,AD205_70B,AD205_70A,AD205_80A,AD205_80B
PMDPHT,146.497880788499,84.8803291932602,79.5088126007881,59.6461600188668,65.8688887682721,67.3164256496903,46.5317576139287,37.2447779577012,41.3152198713026,67.2229206051933,91.2785513212469,101.882845684961,77.3173569567438,73.4514959409174,89.7287849053531,60.6645671128533,88.019703253435,62.4822774317661,50.2975398212431,53.4282625217866,53.0121285442112,56.4000239948771,80.1361344108721,57.413921106842,112.885765319802,94.4146681916619,84.1399446215753,85.1625943621879,89.1870431593357,133.322713121194,87.0874437183866,104.489161219755
ARGabcpp,185.64817651646,194.866107866217,174.096882763795,190.408895444844,119.975475970781,106.828240704943,114.442971428852,102.744215055727,145.132951855601,106.895463913176,187.51789347517,149.483847357443,111.680626715297,142.878252378223,114.200271697722,114.131643212317,124.214721413726,107.608366688042,95.2604920856877,114.489133975257,123.694966603159,125.878314423349,172.292688983375,154.575941441498,171.241966035971,126.935276124345,129.014581753082,141.629097145813,129.958262889318,131.444928429347,131.950672300586,125.689860597676
3HAD140,113.662148887629,117.158764238584,67.1712382317003,89.4692400283002,128.209087066815,73.1700278800982,101.866820722384,136.136084948839,104.877096596383,119.017629923949,104.176607486206,116.079635657456,136.379226854257,117.723630480648,129.494950942953,166.570506309868,90.4875454007276,105.004938461718,93.7363242123167,120.733995828453,82.2072138294289,92.3652566872625,147.250146979977,126.973094755516,141.585536163819,86.0222532412919,118.730810743779,115.710046687755,110.422053435368,92.0114499005426,96.7638263537628,94.6459793657201
ARGOXRum,363.718876440412,351.476292715753,345.452082334459,303.966007788456,1030.37761716083,936.576356865256,607.428079122366,570.230393559288,790.286000615172,747.166232300345,628.03611941684,543.653545417294,569.141655376031,517.179026214131,577.119230186703,618.984227151487,506.730254244074,538.041833440208,703.403473560718,533.588751678622,359.560524038997,335.947969012963,252.428823394247,304.735427413238,454.413038363609,485.711015252661,457.160365777226,412.853446581911,500.296842103321,538.924206560321,439.835574335286,418.713812713946
DAPE,262.685855206964,313.220369699073,312.551884016891,267.260678546076,217.602578966613,235.607489773916,238.946863422877,274.840775274071,287.087809874949,293.136014442318,355.192623619635,329.031485244875,383.365228243855,371.282219208199,262.048837734952,314.633178585307,224.573635403624,221.291399237505,136.413024666705,180.407120203435,144.438842990025,155.304413898937,326.554747724304,235.176253764564,360.660453606486,287.440212050171,272.05248760976,326.765171846221,243.777917968851,298.567766003802,241.909565884407,228.66468614758
BCAROHX2,6428.22597597811,6136.48915139443,9294.30602471282,7815.9410455492,4594.35499158698,5394.09445532084,5105.91718682568,5379.94396085553,6144.31475009115,6331.07670289894,8306.34817023347,6295.02369486262,7019.77170036437,7900.56364559019,7138.53662639065,5914.28118700224,7087.64264702426,5446.37184946895,4541.2581787089,4799.52327095062,3720.8367904292,3170.66221849461,7113.08363064503,4529.07508423588,9494.8408542291,8002.16765517774,7383.74758468002,8363.52217459096,8012.39407735251,9113.82800188334,6930.92898037543,7800.34303540519
HPPK,97.2442829371934,112.376773861499,89.1047037767453,112.410070804787,132.914007693121,163.90086245142,129.534352276612,106.597123120317,108.055190432637,109.099494096953,69.4510716574705,72.6541604474725,105.237513635568,91.562823707171,95.8466566034454,115.15985621423,129.973019757409,135.378267768827,144.03386403356,140.856328466528,125.999841757256,113.617439641854,126.214411697123,179.970560392601,81.3160173913827,135.327691074715,131.819246573801,110.155964446743,136.753466177648,100.461481013858,118.755605070527,121.904021423047
PANTS,402.869172168373,429.183636343386,393.431538214245,403.758621666175,410.504324645124,400.971752782938,412.497743172124,453.358848933398,459.764241644752,490.396715890344,692.526400241634,643.866180517256,560.550837936393,672.13149710319,506.763705658642,537.755400000378,581.588132711949,510.271932359423,550.986686223618,670.281838909686,562.389537599458,567.26980655717,835.419201233341,602.846171621841,879.169646855067,725.943893207,789.045702895662,799.787842705765,751.719363771543,750.174984393199,687.023167111716,779.125702138608
AHCi,8418.57649427703,7950.05900190394,9669.91662217171,8790.9263535499,5464.76530745343,5828.72442092862,5932.17028824058,7009.72407217701,7266.18187428883,8315.80588338997,8910.57249365346,7759.79837790706,8943.04095466337,9864.6365233528,7856.36690563347,8197.9422642505,6770.93623812172,5164.33379161722,4878.86136266058,4617.7284036687,5248.96901759494,4830.78466390904,8142.83295782474,5644.23009034954,9930.12071203003,9007.15934548454,8452.32488137403,9260.50645651444,7571.55526402208,8545.79813259938,7226.49848632874,7868.4881405485
G6PDH2r,2981.73703915212,3029.3909038834,2961.01784858107,2825.1633101244,4106.21947660782,3686.30600459935,2642.24926342876,2903.8083780125,2931.26188163831,3263.06668708159,2995.32550477005,2682.35819950898,2838.19131162047,2564.76524867669,3851.20023394908,3442.45713040395,3530.65949872657,3518.09934317194,5087.67236131241,3383.32737735365,4319.33603877616,4103.30609354033,1735.94901167552,1790.87269298649,2825.97076910758,2910.06988404078,2666.30135623036,2632.63498223981,3283.78198908563,3489.86284979915,3129.86994696989,3040.78602506186
ALAD_L,848.67737836096,865.540258252399,1006.19773187894,851.104821807676,759.844681148282,854.625925639546,789.78226436614,777.003126358939,987.327818462923,989.609552515796,1009.02485536639,901.913715899659,1159.76035435116,1104.79099374147,1105.29548678867,1089.90578202753,939.425244069372,1022.2794835364,973.943271084071,741.750813451816,911.962269304038,946.539533131415,692.175860973907,667.988889800758,967.182277443388,1108.84782531763,945.172044582363,1046.94450243081,878.280025016696,1059.07056620216,910.459638874041,921.473255104651
GTPCII,1487.71123766252,1564.90635090109,1665.57253982685,1706.79780977065,1861.97233786026,1886.32331874893,1939.24243893724,2011.21800971587,2134.61969335063,2050.85008600434,2163.89696121347,2222.21518334166,2469.86001389598,2330.3241725913,2659.2348981041,2698.0309170191,2796.88776693158,2941.87389574566,3558.16990038461,3031.53349295695,4940.88403866409,5210.87178213538,1576.67844453391,1660.58725662866,2105.60652092275,2125.37908618119,2332.54624256478,2280.87644030903,2389.36335625915,2480.55357793095,2805.27129311045,2894.65263292118
GLCBRAN3,5079.43514251158,5213.56500861701,5863.08950850984,5739.7958602771105,4460.2647537372795,4485.3227090500195,4801.57433972917,5062.72119687098,5102.95933641191,5440.6485086531,5575.92889592834,5279.5356591830005,5186.70602918156,5121.4810183461595,4464.00704904131,4329.80495105466,4261.96338837427,4327.76552155858,4530.58900359531,4112.58846709908,4002.79985094696,3915.3060135574096,4634.87367398881,4908.89025463498,5573.49549790818,5433.0396284957405,4901.6192183435505,5060.69460193567,4878.10656061014,5103.81879244235,5091.536608505259,4975.34984329717
DB4PS,1487.71123766252,1564.90635090109,1665.57253982685,1706.79780977065,1861.97233786026,1886.32331874893,1939.24243893724,2011.21800971587,2134.61969335063,2050.85008600434,2163.89696121347,2222.21518334166,2469.86001389598,2330.3241725913,2659.2348981041,2698.0309170191,2796.88776693158,2941.87389574566,3558.16990038461,3031.53349295695,4940.88403866409,5210.87178213538,1576.67844453391,1660.58725662866,2105.60652092275,2125.37908618119,2332.54624256478,2280.87644030903,2389.36335625915,2480.55357793095,2805.27129311045,2894.65263292118
DXPRIi,1857.74467793002,1818.3518408866,1910.95318561204,1711.38597592595,1062.13583138839,1232.18326950085,1335.58720502682,1360.07654680019,1454.50761239227,1356.58057811464,2226.4029257052,1926.58790979677,1470.10363435809,1723.5946924218,1207.26001509021,1183.4731652016,1309.60156616326,1223.61126637209,1222.38263444354,1230.23778507958,1104.80349053008,985.774332432199,1674.84520918723,1218.94170965295,1789.90904163855,1743.52420593936,1610.81249536638,1661.59627043617,1512.78213206454,1600.81144980026,1555.25859084957,1719.5281531164
FBA3,64970.5472169339,63678.1793588592,70128.1435554917,66890.8743780815,68778.8821756419,83647.9758725282,83226.4501452587,75640.2911240266,81415.348532544,78428.2100595146,71333.1956993879,69553.4144964212,76828.7542148644,73094.3003099719,67658.5627544853,59800.8681912466,62071.9883027518,64204.8791081836,54079.7623990132,44243.458482814,48005.1714177963,44230.6970784172,59451.9964177458,63561.6271207438,70996.5364549022,82357.9150635867,73844.0200647152,71042.2659447878,72429.222449902,78575.9004303715,74297.0252167165,67635.5311904134
RBFSa,5728.57230393648,5782.62186349013,4774.64128083698,4466.57975218206,4289.71138103372,4197.03279920243,4184.08534004164,3854.19236727798,4208.85560381244,4210.79966610563,3819.80894116088,3816.43118672356,3872.31096091692,3650.43872977601,3415.81169810151,3641.93045277503,2884.08485613592,3078.98778233203,2508.01823563199,2549.29138318239,1892.30250151293,1853.84426696205,4108.98029191747,3946.10296222795,3149.32152061685,3473.41073758436,3227.2343203742,3126.9483016899,3241.31196853357,3296.45102653883,2939.86097885705,3052.14354258574
GLUTRS,2525.82553083619,2575.10181806032,3469.6000809068,3290.86217488709,3140.53451805869,3242.89563564595,3362.86269890933,3285.24627640689,3566.88064888912,3587.05912409679,3275.114107733,2977.98547305387,3731.63632534284,3985.4982934517,3627.89791696871,3293.3662451266,3286.34312614461,3034.72950248453,2642.90709242532,2560.39335981029,2324.85073876497,2090.07045441885,3926.67058613273,3576.22481663579,3998.83473759976,3723.08508235787,3620.82228354846,3766.59343977981,3856.27786612747,4300.12694433148,3894.30417516462,3867.61330080079
MPOMMM,36667.409231149,36298.8934548586,32508.1376209498,31775.3447085125,23926.8738450748,27431.4434522488,27659.985863804,26903.5727123422,25103.7632125707,24925.3773483321,23174.8304539314,20354.8563993873,23669.8497505632,24307.4142320642,22652.4396074696,18761.8026459023,18871.5889003463,17522.8075819753,14814.9117291661,13615.8804605846,12897.313070604,10966.1264045691,20855.4289804295,22425.656761559,20614.0887382296,20316.9875429768,18420.10365421,19292.1046641561,20497.7307192485,21397.3565636058,19432.8153452816,19013.9986706557
METAT,7553.48124996563,7355.89669755112,9068.11716127954,8809.2790181711,10867.1904166083,11319.4033130512,10967.66103111,10364.3226937465,13933.8227427498,13771.8826033295,8235.90494040946,7733.91011383957,12464.2022527351,12567.2491000282,14641.0866188178,14043.3331801246,11677.8290409884,11830.8456698232,10125.0471828036,9115.41668504818,9310.15903911233,8998.66469796524,9105.46827243534,8190.31666866449,9504.40744451044,9157.17376272241,9988.34631485457,10283.3832692342,12182.9500955653,12872.2140626167,12268.7735105085,12075.312631396
EAR160y,1380.36365260198,1390.36370213749,1103.52748523508,927.956604908908,925.693133225539,832.674917275517,925.604691995986,810.394996252051,1075.25508126595,1107.52516734786,1921.81036857886,1445.56726131695,1442.18347767926,1760.82353283021,1272.51731320319,1118.69574608109,1205.12958192787,757.597613860164,569.27670070407,652.241126889343,481.718907206093,496.156732824498,1282.17815057395,698.904078089057,1986.98080143414,1776.04481387204,1474.31880742471,1746.75886479835,1378.57686712002,1490.96104532716,1128.61808374434,1276.58496968483
DHORTS,2730.41739883392,2797.46437059477,2303.01388222972,2306.70053457579,1946.66090913376,1744.37346466154,1819.7690072258,1798.02376347523,1984.18991843461,1950.56671264249,1932.72410841075,1736.18390310684,2028.50676793457,1903.70178520844,2141.25509433229,2038.94638279302,1793.2986270326,1987.28354609367,1757.36555799677,1330.84944826996,1863.10741622771,1808.88772609657,1609.73459997839,1988.50907525812,1699.02643396583,1852.62560029417,1661.29646213933,1644.00834333963,1496.64352425476,1614.89483498912,1486.64424125327,1481.77745294971
PDX5PS2,925.715057051464,847.60779433833,573.0117873643,510.433484776841,742.201228799638,719.993074340166,620.004229828833,538.122826354373,626.084485742046,577.455908149529,788.765742395558,576.222651824782,714.111699669926,784.824203204323,793.284030185963,731.059444359978,899.117155663593,744.580472728546,713.310564737629,746.607928226524,723.730798386187,729.930745325003,785.334117226546,581.868008140495,983.445480921664,734.33630815737,804.003915272831,862.734108103904,1000.59368420664,1138.8764156057,1109.26531847359,1184.96766165882
KARI_23dhmp_1,5417.89576364363,5584.1692628411,7560.1914050577,7001.5415529839,4087.3997941026,4346.29965607783,4972.60998933713,5654.7847361296,6104.05889483193,6714.57795487611,8657.57216118696,7442.45836675718,9069.75551189803,10485.4525917849,6894.84140374997,6320.42532275779,5854.54418742707,4093.45698118946,2838.76266415349,3775.3659270265,3161.52041970187,2731.72290131709,9524.17957473214,5053.52917126953,9404.91490558451,8060.91455983033,7107.95554397597,8198.75106810759,8274.85880436427,8628.42065904068,6938.84602071347,7327.11313857659
ARGDC,925.715057051464,987.481012868069,1302.29951673705,1235.36373731384,844.533252421775,857.55272675475,948.241763267627,1021.02063711629,954.487515488298,934.508797921375,1346.35863198839,1219.25372704954,1298.28728556532,1251.69398562331,1020.66492829839,1029.24121491468,1038.13892996107,852.188839416588,747.604341888477,836.811488328242,805.938012215616,734.835095237601,1173.99436911928,969.411975611678,1268.52987130557,1130.87791456235,1132.14969929697,1202.45880517915,1060.05171297953,1036.53714989999,950.044840564217,1125.15140269968
GAPDi_nadp,10512.4858593402,10770.2378267899,20655.8411770461,17647.2340748128,9955.6120452617,13005.2407554086,15023.4696339457,16992.6088675291,18061.1072714317,20883.1859912854,26171.1481168679,21448.0092272694,22888.0853635561,26996.9464053528,21621.5782263411,20174.5673105304,21373.980837701,16116.9563397606,12564.4778641339,12294.0513683249,12715.9962251484,11146.7699596832,17976.5383517189,10027.5621440834,25962.7693645263,23114.8088770564,21965.199987599,24836.0044210598,25401.3192921898,28205.2649639,25322.2136856311,25617.2593590433
NTD7,751.433095423767,906.187176457623,815.650749956361,753.606291007605,819.832419133673,921.942351289237,710.552514915397,803.973482811068,950.250057039959,953.243054483478,828.452069056969,731.552236229723,1006.19949261762,1036.37042218007,1188.90639999593,1091.96220803136,1020.86403493003,910.332069804482,980.802026514241,912.443704105836,1187.01070435951,1213.00921171591,986.676154933862,789.441415219077,1103.98451846654,1022.82557207634,1037.7259836661,1073.78923326237,1057.50351174641,1144.50976968124,1137.41479523105,1253.11276680213
AIRC3,125.028363776391,119.549759427127,130.229951673705,118.145278498909,118.799245814205,83.4138317833119,124.503891994025,105.312820432121,125.005024225992,142.159946853605,169.659046477535,148.648742064944,146.043896473849,207.274084436014,169.261116980552,173.767997323258,147.247914788457,127.567983089856,122.695513806366,158.897040486872,116.012049422839,95.6348232956611,156.265462101201,150.159485971741,203.768372992524,160.504935925825,165.475224422431,184.210394326907,193.663293717415,197.16739264402,160.979820206715,183.234616052034
UMPK,1499.07745255128,1525.45493029014,1433.90031000732,1453.30162969047,1285.61956113788,1211.69566169443,1168.3244006308,1243.2050021743,1358.10543269256,1416.08939307661,1679.72377594425,1488.15763123444,1689.16947906886,1839.30595315064,1518.2518264099,1506.33204780221,1503.73848175027,1076.95147628919,1073.77626678987,1238.56426755051,920.413478202391,791.235119232478,1968.34380146705,1430.93157220129,2221.36226332695,1757.16188023371,1798.72503835457,2035.57114133099,1956.1691466281,2001.71848150976,1771.65769342253,2068.58252501718
ASPOb,1087.36789102498,1085.51181559831,1078.8523364969,992.190931083073,872.762776179606,834.138317833119,863.981553534297,934.97235700712,842.194866607321,984.099477056354,1027.87586053056,840.951029547182,1016.93801441717,1017.25290953791,979.879116977777,888.376033652632,788.064259035427,674.287910617809,450.391606581131,489.874718706251,310.389854084947,298.347953016379,1086.84632294745,859.000588867751,1006.40529759688,851.83011746255,823.636569017865,865.51114922441,807.779790900269,926.686745426893,700.218234341775,811.683919040416
RBFSb_1,304.361976465761,309.633876916259,234.413913012668,250.055055463711,362.278888225497,323.411523230034,315.661382732327,342.90881774849,351.709051212114,343.828708669185,222.243429303906,251.366693042405,318.934097446568,277.707025749222,306.913230187628,354.733485659905,309.302882460669,405.266993897705,424.480752733824,342.079654847283,403.353151966824,482.261074738804,255.433928434655,353.316437580566,251.60132439922,296.881678869337,301.968912364098,306.400203629176,293.892542220287,279.789919085323,326.357996156782,318.767658503745
SUCDum,133.868753134318,119.549759427127,174.096882763795,136.497943120099,118.799245814205,106.828240704943,140.852887912433,166.959349465557,153.607868752279,142.159946853605,155.768832146041,151.989163234942,157.856270453352,179.10090791073,129.494950942953,168.626932313694,102.004142088093,131.907030133728,97.5467438957442,106.856525043573,69.1462546228841,75.2000319931694,131.222920097803,144.638916634544,132.01894588248,110.150446223606,128.079693479509,174.027910218384,142.699269054937,132.38382077527,120.514947367868,127.961364102454
FBP,25936.43946339142,25291.94710440297,28771.22342871275,27244.53063015618,24333.84947925026,27040.71550336908,26121.92263240304,25242.96933650403,29308.38135793481,29131.76895407023,26215.795234361998,23485.666140968588,28616.01289143484,28298.949634771237,26557.681041418462,24060.18424475876,21918.55133820347,21102.521393170242,16807.761223598718,14174.44865967609,9733.48777574798,9007.656006138339,22901.90551294712,21611.924841256223,27709.62874989885,28913.96760776202,25496.27299688448,25505.27133110182,25781.85067633631,27736.75768328402,23522.406515451123,22284.2065497001
CITCIb,622.615993351121,633.613724963773,581.236836943692,658.401843285183,628.106903611738,556.092211888746,621.26184489948,654.994370980263,657.865424104587,651.290919306053,703.440140073522,785.834080242203,804.315282786127,752.626287175428,636.258656601595,713.579823327461,531.408675717,590.11039796668,479.35079617518,528.731636903914,588.511456012547,604.869822553754,734.247331539615,722.090469305282,673.487955806276,677.687507242373,689.947545896918,674.820992282989,630.255104992639,601.829993737223,552.433481365119,474.744232498452
MNabc_1,126.2912765418096,102.81279310732921,119.2632189011821,99.79261387771939,107.0369442484421,96.58443680172951,123.24627692337859,118.1558473140866,103.8177319842988,123.42569029150229,183.54926080902902,207.106112539921,143.8961921139399,149.92154650954382,189.6540226408597,169.6551453156068,176.03940650687,164.0159782583861,206.5247468417707,223.427279636562,271.9752681833441,335.1305773608641,107.18207977454139,123.6607531531981,154.0221035295602,139.5238985499003,149.5821237716894,134.2236541577962,176.6752854965888,174.63397634184622,209.3617333835956,186.26328739173738
TMPK,171.756136096861,161.392175226621,217.963813853885,188.114812367195,175.258293329867,158.047260221012,160.97472904278,173.38086290654,183.27007789065,228.117124020902,229.188536469653,177.042322009933,179.333314052448,253.558588727551,269.186354716059,259.109676482018,194.959529636113,169.222834711033,100.595079642486,145.019569701992,139.829092681832,130.782664335947,204.347142747724,134.701891827591,204.725032020658,143.720106025085,164.540336148858,191.615837314923,124.012460012029,165.245052882607,146.905081827985,155.219406159781
AGPR,623.878906116539,663.501164820555,780.008868445663,669.872258673427,572.824086252652,579.506620810377,549.577785872617,577.936209688467,750.030145355954,759.288398311117,967.35421237191,749.924552664716,798.946021886353,923.677716078934,668.887305658087,607.673884130446,609.557010381265,509.404122950649,516.69290907277,496.813454098691,865.864766222116,885.23515922394,635.078865206161,386.439853603744,859.079807264255,768.955019827646,760.064166414897,872.916592212426,772.104973636534,799.936278727166,677.34678447634,824.555772234153
IPMD,2903.4364476962,2964.83403379275,3048.75171076125,3053.42457635045,2986.44836754719,3168.26220720825,2951.62257080785,3001.41538231544,3068.97928120932,3061.39792526601,2772.08991729961,2800.10804575144,3152.83000034722,3092.00612364985,2662.29383395315,2575.67356979148,2484.29442827452,2693.68040483614,2588.79913292065,2246.06864653277,2653.67959408269,2924.62733121261,2764.69663717509,2965.64984794188,2788.66106701036,3112.53689471845,2855.14878749212,2679.84468128841,2515.07461709327,2759.40460467035,2567.7600829694,2506.22553360427
CDPMEK,217.220995651912,204.430088620387,169.984357974099,205.320435449561,194.077975835087,177.071467469838,216.309792151236,254.291932262926,277.553528366186,282.115863523434,302.608240793264,346.568696387369,270.610749348603,291.793614011864,211.066573584183,243.686481453326,408.839182401469,380.100521043244,474.778292555067,550.241716620477,310.389854084947,323.687094231469,734.247331539615,619.40787963343,626.611663427714,559.144646068398,622.635590199657,659.084425933455,643.845511569299,665.674673260048,717.811657315186,716.28077183977
DVOCHR_1,2783.45973498148,2613.357741077,3368.15780276097,3306.92075643063,2807.6613837476,2931.19131687673,3219.4945808556,3191.49218016854,3171.73764858153,3051.47978943902,2681.8035241449,2837.68778391393,3048.66633889161,3073.8947958836,2525.66136602909,2421.44161950457,2332.11082919148,2481.93490909515,2242.05094172875,2139.90599502844,1946.08292177517,1953.56604851821,2933.98422111805,3143.4121805996,2475.83356481057,2739.07442942699,2575.61719369378,2574.31711870918,2370.67654721625,2265.54723071438,2451.64349134488,2480.48182721679
H2CO3_NAt_syn,58.0939872092324,56.1883869307497,56.2045054591778,72.2636169459348,92.9221823695267,68.7798262072923,81.7449795920368,82.195372044582,87.9272628030285,94.7732979024036,115.090347318094,91.8615821749652,91.2774352961559,98.6061178384919,114.200271697722,101.793087189364,115.165966873653,121.493317228434,114.312590502825,98.5300425726454,114.475465986775,86.6435151225648,57.0969957677463,57.413921106842,132.975604910614,88.1203569788844,114.991257649486,109.230284073241,121.464258778905,118.300435586412,143.386397233303,124.175524927825
HEMEOS,3758.42838988425,3727.56149893782,2489.44833936261,2661.13637007252,4228.54741289175,4599.46795254297,2402.04478493524,2518.51757155352,2410.05449249265,2667.97853746185,1328.49978499076,1335.33336270699,1659.10161803013,1504.24638947495,2339.06627923727,2222.99651013541,1833.60671543838,2065.38639288338,2639.85875667858,1934.51942741222,1777.82703552615,1850.57470035365,1774.01367552068,2447.82044411286,1254.17998588356,1791.78059190398,1614.55204846067,1429.25049668715,1693.70441961634,1835.53453628123,1760.22196848981,1728.61416713551
PMANM,830.996599645107,723.276044534118,747.108670128095,727.224335614645,534.008491085635,639.506043672058,635.095610676594,643.435646786493,705.536831648398,708.59570408425,955.448314373487,896.903084144661,791.42905662667,840.164371378987,721.908860374886,666.282025239474,694.28625743831,688.172861158202,603.570477854917,633.506541329755,848.194056707379,832.104701837462,613.041428243171,503.475923552306,845.68658087038,754.268293664499,747.910618858447,732.213175440116,609.020094716606,665.674673260048,670.309415286975,734.452799877988
RPE,4516.17604913511,4854.91573033563,5351.76559299098,5387.65410785803,4168.55967490636,3662.89159567771,4601.61354349635,5083.27003988212,5440.89664766692,5960.79963202443,6170.23163768298,5835.71578398779,6065.11711238457,6235.32767597076,5031.94947168088,5227.43490172451,4872.34301280463,4411.07522480093,4196.79623932706,4263.85289865427,3668.59295360302,3370.92317325903,5571.46474491588,4608.57128269151,6982.65424634944,5715.23458120193,5849.59592774663,6597.32402194906,6942.14955944048,7320.54362116868,6864.07397307647,6413.96872965612
MPOMT_1,881.513110261831,830.870828018533,940.397335243804,886.663109511231,622.225752828856,630.725640326446,681.627368290522,707.650781196323,608.075287336607,579.659938333306,1087.40535052268,847.631871887179,747.401117248524,897.516909305457,571.001358488611,589.166050096016,644.929414492458,499.858219454129,377.231548659323,503.058315951887,487.865240950349,462.643675088412,754.281365142333,479.185418468643,832.293354476506,691.325181536724,661.900897689726,752.578143657161,662.532320612208,584.929931510592,577.064273527895,678.422380093482
CPPPGO2,55.5681616783962,58.5793821192922,54.8336638626125,41.293495397677,74.1024998643061,57.0726217464766,74.1992891681565,62.9308317216331,47.6714075438106,47.3866489512018,62.5059644917234,75.1594763249715,51.5449046378292,45.278319415634,50.9822641507688,41.1285200765107,49.3568429458514,47.7295174825991,47.2492040745011,58.2853772964944,72.9877132130444,77.6522069494685,46.0782772862514,45.26866856501,47.8329514066957,34.618711670276,47.679301952226,46.2840186751021,50.1146242514362,44.1279402584235,47.5022420282109,56.0304197845063
PC17M_1,561.996180611053,600.139792324178,573.0117873643,715.753920226402,616.344602045975,534.141203524717,670.308832654702,662.700187109442,658.924788716672,542.1914252091,556.600731426299,613.802389987268,633.572786173318,699.29848875257,552.647743394334,484.288323900914,569.248921975486,515.478788812071,349.796526938645,439.22195034144,457.901863947099,513.321957518591,854.451533155923,835.814197651526,614.175096061973,580.125683444322,552.518969681678,591.509758667805,535.122258956014,471.3239576538,464.466366498062,533.046155787736
UAMAS,2159.58082886494,2162.65514803673,3035.0432947956,2624.43104083014,1679.65666359094,1612.66741447736,1812.22331680192,2171.75584574044,2563.66236124493,2869.64729927743,3722.57744084042,3446.4795421462,3046.5186345317,3444.17083021589,2890.69437734859,2744.30050210518,2955.6522784074,2447.22253274417,2333.50101413101,2442.43485813881,1739.41244962455,1499.91368160289,3364.71594357649,2217.06064581805,3829.50608962006,3248.91363766197,3206.66677835559,3631.44410524851,3454.51147170493,3566.85202216491,3221.35574643163,3484.48637632835
GLUCYS,1271.75315477602,1279.18242587026,1185.77798102899,1234.21669577501,1478.52130681639,1568.7653977493,1492.78908885766,1331.82188765987,1486.28855075481,1333.43826118498,1239.20555000258,1219.25372704954,1453.99585165877,1378.47327998708,1220.51540376941,1366.49507954207,1408.31525205496,1409.32247984984,1595.80376341944,1337.7881836624,1346.81538171018,1290.66141866538,1219.07094472539,1510.42777065692,1403.41879427245,1636.52091532214,1639.79403184715,1470.90611349475,1521.27613617495,1569.82800238477,1594.84379253975,1501.46381665778
NDHPQRum,2720.314096710579,2878.758207005217,4315.409345987603,3952.705142788744,3542.80523160778,4334.59245161702,4279.664085410787,4407.72682589071,4523.48689360159,4832.3361779307,5198.908792644932,5156.775181185549,4941.86773215187,5090.28928719317,5047.24415092611,4821.29076596897,5548.5317611628,5264.99968303507,6125.6306830780595,5299.80609274552,7112.844725540679,7833.06420207112,4257.232140577575,3899.730179795496,5076.98946230668,5290.36857433945,5148.42972256683,5238.42523364806,5101.498868714,5548.85376441027,5684.43496270923,6024.78446250427
CYNL,641.559684832393,640.786710529401,984.264266333894,1150.48266344083,1143.29571219215,791.699701662662,1022.44105243578,1227.79336991594,962.962432384975,1144.99368047206,828.452069056969,983.754034564628,1100.69848445364,924.683900954837,1055.33286792091,1100.18791204666,798.758241673695,925.952639162423,845.913169720907,820.85239692563,490.938407822477,424.226267439728,1214.06243632471,1268.62683368772,982.48882189353,866.516843625697,938.627826667351,899.761323043986,866.388419262118,817.775233299721,824.251866304325,698.108743801551
DCTPD2,747.644357127513,781.855426653411,549.70748022269,534.521357092152,514.012578423838,548.775209100736,677.854523078582,527.8484048488,433.280126342635,420.969765101374,592.31842542157,516.095070764805,419.876202362317,515.166656462325,337.50258867809,342.394929636952,494.391043507612,336.710050604517,390.186975582977,423.956732478073,338.816647652132,332.678402404565,482.820209825504,420.667383494361,652.44145718733,639.921639965708,579.630729615297,595.212480161814,569.098275397666,459.118357156789,462.707024200721,510.331120739963
CYOOum,843.625727299288,928.901630748777,763.558769286879,720.342086381699,1146.82440266188,1134.13543214152,779.721343800967,765.44440216517,812.53265746895,737.248096473349,660.777338912505,661.40339165975,605.652629494493,521.203765717743,897.287849053531,749.567278394408,783.95118878994,827.022366562127,1020.43039122189,1006.11663190377,961.132939258089,982.504765823801,627.065251765074,737.548063449431,658.181411356133,593.763357738674,631.984472935388,642.422179210418,691.411934587612,645.019041649722,772.351268532762,767.011016779796
BPNT2,843.625727299288,840.4348087727019,749.850353321226,729.5184186922941,870.4103158664531,809.2605083538855,910.513311148226,841.2182607687689,804.0577405722729,754.8803379435632,760.98531373257,775.812816732207,818.275361125539,790.861312459741,838.1484226386395,956.2380917788751,909.8111383018605,905.1252133518345,1215.523879013375,1026.932838081092,1243.0959997758457,1078.139589119466,744.2643483409739,791.6496429539555,760.5439273664621,734.3363081573709,824.5714572914379,782.199915609227,868.087220084201,891.947728627709,905.1816119820176,829.855947078633
METS_1,2389.43095217104,2388.604193354,2679.99532128519,2609.51950082542,2250.12828953044,2158.5158224629,2527.80629199991,2503.10593929516,2550.94998589991,2386.9646890303,2529.01116649846,2739.14535939896,2583.68834497119,2457.10346695507,2341.1055698033,2233.27864015453,2913.69896190343,2881.99504654021,3171.79334448506,3186.96116574761,2423.9603703911,2435.82712325701,4027.84245582646,4059.82669057419,3079.48541156307,3457.67495955242,3325.39758909937,3267.65171846221,3207.33595209192,3188.47840675758,3646.23691123952,3791.13934947328
