Sample,Se_Rt_cc_d1_1,Se_Rt_cc_d1_2,Se_Rt_cc_d1_3,Se_Rt_cc_d2_1,Se_Rt_cc_d2_2,Se_Rt_cc_d2_3,Se_Rt_cc_d3_1,Se_Rt_cc_d3_2,Se_Rt_cc_d3_3,Se_Rt_cc_d4_1,Se_Rt_cc_d4_2,Se_Rt_cc_d4_3,Se_Rt_cc_d5_1,Se_Rt_cc_d5_2,Se_Rt_cc_d5_3,Se_Rt_cc_d6_1,Se_Rt_cc_d6_2,Se_Rt_cc_d6_3,Se_Rt_cc_d7_1,Se_Rt_cc_d7_2,Se_Rt_cc_d7_3,Se_Rt_cc_d8_1,Se_Rt_cc_d8_2,Se_Rt_cc_d8_3,Se_Rt_cc_d9_1,Se_Rt_cc_d9_2,Se_Rt_cc_d9_3,Se_axen_d1_1,Se_axen_d1_2,Se_axen_d1_3,Se_axen_d2_1,Se_axen_d2_2,Se_axen_d2_3,Se_axen_d3_1,Se_axen_d3_2,Se_axen_d3_3,Se_axen_d4_1,Se_axen_d4_2,Se_axen_d4_3,Se_axen_d5_1,Se_axen_d5_2,Se_axen_d5_3,Se_axen_d6_1,Se_axen_d6_2,Se_axen_d6_3,Se_axen_d7_1,Se_axen_d7_2,Se_axen_d7_3,Se_axen_d8_1,Se_axen_d8_2,Se_axen_d8_3,Se_axen_d9_1,Se_axen_d9_2,Se_axen_d9_3
1)PDO,59582.0,2802.0,123090.0,51434.5,-24102.5,16509.5,-36135.5,-22385.0,-40031.5,-87508.5,-8339.0,-14764.0,43221.0,12352.0,-15890.5,44767.0,-8951.0,12216.5,9757.5,-78674.0,1868.0,-43081.5,-4924.0,-17287.0,-162045.0,81979.0,-21632.0,165199.0,-19730,-31689,43896.0,45316.0,-29054.0,7979.0,41884.5,44905.0,-29836.5,-61719.5,12502.0,1401.0,-26914.5,-38403.5,20379.0,31300.5,-10967.5,-48686.5,8418.5,-19858.5,3339.0,-34320.5,12960.0,-11031.0,-65894.0,29284
2)BDO,11225.0,11965.0,21292.0,-650.0,-9510.0,3280.0,-12395.5,-7767.5,-9566.5,-12525.5,14936.5,-5901.0,24104.5,3576.5,-4319.5,23670.5,-13184.0,3467.0,-28637.5,-17598.5,-119.0,-19556.0,4510.0,-5333.0,4510.0,25119.0,-2256.0,19859.0,1042,474,5391.5,4305.5,2384.0,12357.5,5775.0,-6216.5,-964.5,-3771.5,-4466.0,-3098.5,-84.5,9195.5,8000.5,2503.0,-4467.5,-14294.0,-4001.5,-1908.5,-2335.5,-37703.0,-1212.0,10395.0,-73752.0,-18138
3)2-HPY,173018.0,-35629.0,44975.0,53279.5,-58522.5,-18638.0,-51652.0,-43705.0,-50940.5,-4385.0,7139.0,-36917.0,-28868.5,-29267.0,-31441.0,-19935.0,-51121.0,7599.5,35899.5,-24670.5,-12404.0,7846.0,-11172.5,6510.5,-10165.0,3560.0,61706.0,131953.0,-84470,84847,39292.0,-35242.0,-22292.5,-41006.5,-89263.0,-63188.5,15116.0,-19635.5,-33687.5,-13840.0,111155.5,-4860.5,-53812.5,11126.5,23249.5,22400.0,10544.5,5813.5,2793.5,-19815.5,41404.0,-60282.0,-107537.0,56971
4)HCAFFA,13902.0,-3282.0,2259.0,2619.0,-4486.0,-297.0,-8773.5,-2972.0,-3349.0,-2602.5,-1226.5,-4335.5,-6793.5,-2920.0,-2385.0,-8516.5,-2064.0,933.5,1517.5,-738.0,-1208.0,-849.0,-674.5,-1905.5,-4501.0,-360.0,416.0,685.0,-695,1050,-795.0,174.5,-511.0,-1814.0,-410.5,-1846.5,-2799.0,-294.0,-362.0,-694.0,567.0,70.5,0.5,-595.0,-843.5,-752.5,287.5,168.0,937.5,-1003.0,521.5,524.0,-3628.0,-224
5)m-HBA,24094.0,-2689.0,5573.0,-2112.0,-3868.0,2909.0,-23595.0,-2896.0,-1788.0,-13480.0,-2537.5,-1604.0,-11974.0,-3038.5,-5789.0,-7920.5,-3848.5,-5596.0,-928.5,-3958.0,-870.0,-4166.5,-635.5,-685.0,-6457.0,695.0,1369.0,-8664.0,906,2843,-4289.0,883.5,176.0,-2166.0,882.0,-634.5,-2978.0,-1145.0,-113.5,-202.0,-1413.5,-1924.5,571.5,219.0,444.5,2359.5,-694.5,355.5,-437.0,-1084.5,-930.0,-5584.0,-708.0,718
6)p-HBA,1920.0,-7590.0,-7072.0,-1014.5,-5331.5,-3212.5,-4353.5,-312.5,4035.5,-2820.5,-475.0,-1834.0,-3005.5,-5510.0,-8042.5,-1994.5,-1509.0,145.0,1232.0,1403.0,732.0,-107.5,-2066.0,-2148.5,-1540.0,-2334.0,-478.0,-5828.0,763,5638,-1532.5,972.0,1579.0,819.5,3465.5,-2488.5,-2529.5,1568.5,-1020.5,51.0,-2382.0,2497.5,1889.5,-1916.0,810.0,1893.0,1359.5,134.0,-2246.5,818.0,1859.5,-8537.0,-2764.0,532
7)ART,7291.0,-1875.0,7879.0,1613.5,-7206.5,-3285.0,-4098.5,-7024.5,-7962.0,-2768.5,-612.5,-2657.5,-3258.5,-2184.0,-1920.0,-2556.5,-2327.0,83.5,0.0,0.0,0.0,0.0,0.0,-32.5,0.0,0.0,102.0,7693.0,4226,5050,3949.0,5264.5,945.5,-1614.0,-2616.5,-4533.0,-4807.5,-3176.0,275.0,-3387.5,5107.0,1308.0,-795.0,-1199.0,-3490.0,327.0,723.5,-1166.5,1443.0,-2645.5,4379.5,1235.0,-14166.0,7953
8)BZA,41748.0,-5767.0,40395.0,16389.5,3487.0,18097.0,25473.0,30561.5,-10350.0,-385.5,16357.0,-16799.5,-57270.0,-35155.5,-26750.0,-29263.0,-29658.5,-8239.0,-8838.0,-19639.5,-367.0,-1794.5,-1637.5,3088.5,9415.0,31330.0,26833.0,46740.0,7445,23763,88692.5,65230.0,52925.5,1803.0,15245.0,18677.0,-83691.0,-34668.5,-18102.5,-30144.5,23198.0,-26397.0,-13110.5,-25685.0,-52963.5,3239.5,-15200.0,-2334.0,15482.5,-2626.0,21771.0,18211.0,-49430.0,3606
9)CAFFA,18510.0,-10474.0,12487.0,-137944.5,-22505.5,3758.0,-228143.0,-18786.0,-7617.0,-83041.5,-7750.0,-7655.5,-73641.0,-14143.0,-4293.0,-72519.0,-9810.5,-140.5,-3618.5,-3046.5,-163.5,-14768.0,-3215.5,-2049.5,-24251.0,-4138.0,-515.0,-976.0,1720,1808,1262.5,1493.0,498.5,-1614.5,-1419.5,-1124.5,-4614.0,-932.0,-209.5,-1810.0,1965.0,591.5,-1065.0,-1103.0,-336.0,-1245.0,-1678.5,-347.5,105.0,459.0,-345.0,1692.0,380.0,-831
11)CGA,2974.0,-1058.0,-1032.0,-17757.0,-1495.0,-1400.5,-31132.0,-1226.5,1366.5,-9975.5,-819.5,-551.0,-7316.5,-2790.5,-2780.0,-10355.5,-1623.5,44.0,-2466.5,-38.5,-538.5,-3649.0,-1293.0,-544.5,-4618.0,-1293.0,32.0,2878.0,1767,-422,1254.0,810.0,667.5,-170.0,-1192.5,-31.5,-998.0,338.0,1837.5,-991.5,-242.5,1237.5,409.0,-1475.0,-1969.0,-8.0,1958.5,2157.5,-977.5,-349.0,-360.0,-1164.0,-4166.0,-5953
13)CIT,237904.0,-108617.0,197573.0,-86842.5,-255387.5,-64794.0,-300311.5,-200427.5,-173760.5,-25870.0,8130.0,-12772.5,-67692.5,-30234.5,-31457.5,-115061.5,-34657.0,41280.0,30134.5,-10179.0,20000.5,-25831.0,-2686.5,18609.0,-69375.0,21097.0,137507.0,6880.0,-67523,-15162,-27996.5,-25100.5,-94981.5,-71838.5,-31506.5,-120231.0,-56374.5,-38534.5,-27608.0,-21552.5,13811.0,-1174.5,-3991.5,-1696.0,-10972.5,-1105.0,-10322.0,-3358.5,3807.5,-3913.5,9762.0,13002.0,-14931.0,17090
14)FRU,64189.0,65253.0,62674.0,106393.5,92416.5,111321.5,134721.5,94097.5,113134.0,120947.5,88793.5,281355.5,41447.5,84296.0,34776.0,-33490.0,55248.5,-68438.5,-22124.0,-2995.5,28350.0,-68329.0,-134450.0,-94991.0,-121235.0,-212032.0,43301.0,51887.0,59257,84670,48197.5,55259.5,34878.5,33744.5,15040.5,-3869.5,-2628.0,-4683.5,16917.0,368.5,35571.0,30509.0,10438.0,18167.0,-1554.0,4349.5,-12723.5,15840.0,32507.0,-20053.5,33009.0,48217.0,-37654.0,-3128
15)GLC,-2788.0,19406.0,27057.0,9238.5,12255.0,21952.5,17684.5,12230.5,2245.5,1192.0,9326.5,-4054.5,-9785.0,-16402.0,-11057.0,-8033.0,-16234.0,-1659.5,-6235.0,1481.5,13819.5,-331.0,44.0,-921.5,3592.0,-3243.0,-6439.0,20480.0,18234,26784,22869.0,25855.0,18683.0,17395.5,15085.5,7738.0,2920.5,11912.0,19518.0,9268.5,30844.0,22242.0,-9477.0,3466.5,-1149.0,7795.5,-9002.5,-7766.0,46270.0,2381.5,13666.0,35766.0,-4858.0,30224
16)RIB,52539.0,37291.0,71971.0,53022.0,39853.5,15468.0,4420.5,51783.5,2311.5,17117.5,40400.5,43541.5,15239.5,-23237.0,5163.0,-17156.5,-17559.0,31326.0,1692.5,-1738.0,14632.5,-17248.0,-5580.5,-2004.5,-23774.0,23321.0,60477.0,54250.0,49518,93638,34846.5,27706.0,64379.0,2640.0,36892.5,29337.5,22172.5,20201.0,42754.5,-780.5,131419.0,12300.0,41518.0,72704.5,-21940.0,70884.0,-48577.0,37462.5,27227.5,-7543.0,113750.0,51792.0,-62850.0,146049
17)THR-OL,125646.0,133558.0,137239.0,176435.5,110039.0,142856.5,101386.0,78708.0,79053.0,2196.0,29864.0,-25496.5,-77623.0,-35584.0,-64915.0,-61912.0,-42210.0,15119.0,-34961.5,-55159.0,-5417.0,-76207.0,-21728.0,-12574.0,-22224.0,42442.0,85129.0,143214.0,95257,198347,193854.5,206837.0,213020.0,109464.0,112043.0,109695.0,-68049.0,-26836.0,-7403.0,-40954.0,120961.5,-34411.0,1636.0,-22122.5,-61890.0,-10454.5,-45393.5,16100.0,32666.0,-12437.0,122752.0,60890.0,-179596.0,151843
18)XYL-OL,942.0,17512.0,4319.0,2434.0,94.5,1803.0,3729.0,-627.0,4587.5,16295.0,18681.5,7248.0,-433.0,9865.0,8110.0,-4969.0,474.5,17259.5,-1789.5,-6941.0,3809.0,-3767.5,118.0,-6655.0,16030.0,16631.0,1979.0,12199.0,1638,3180,2294.5,-2345.5,1763.0,52.0,890.5,3234.5,6494.0,9995.5,6508.5,21906.5,19256.5,11470.5,14333.0,21114.0,22328.0,809.5,3959.0,21945.5,11466.0,-6065.5,6684.0,11440.0,-4453.0,-1914
19)ERY-OL,725.0,4499.0,7748.0,10494.5,12601.0,15039.5,24841.0,27956.0,20848.5,44467.5,45957.0,25406.5,12474.5,26717.0,5359.0,-15903.0,-8169.0,55399.5,-4514.5,-23367.0,34240.5,-13373.5,12867.0,16022.0,-14956.0,59401.0,95091.0,8455.0,2472,783,13078.5,6149.5,3999.5,9068.0,6128.0,7991.0,-875.0,5571.5,9180.5,70.5,17633.0,2796.0,3970.5,3343.5,-2040.0,6258.5,-871.0,7693.5,5851.0,1039.0,22265.5,4801.0,-16045.0,29067
20)EtN,16986.0,5461.0,69028.0,-1864.5,-1834.0,23942.0,-11119.5,926.0,-39646.0,-363.0,232.0,-28921.5,-2671.5,-8733.5,-2692.75,-4605.5,-1391.0,714.5,-2500.0,-808.0,-423.75,-428.0,-2004.0,-3010.5,1074.0,1776.0,1946.0,56443.0,25352,47246,42285.0,48121.5,21878.0,-13493.0,-8480.5,-53866.5,-25333.5,-20637.5,-12345.0,-5608.0,32319.5,30999.0,-7945.0,-4140.5,-12931.0,-14854.0,-9167.5,14191.0,-9120.5,-24014.5,32349.0,11239.0,-56037.0,28009
21)FUM,12949.0,-2998.0,-1873.0,2380.5,-7094.0,-3704.5,-14072.5,-5355.0,-4388.5,-11711.0,1318.5,-2622.0,-6816.0,-3395.0,-3168.5,-3945.0,-3336.5,857.0,-835.0,-1882.5,-231.5,-3597.0,-1140.0,-2103.5,-3247.0,3759.0,2304.0,1276.0,-301,302,1253.0,430.5,-723.0,-392.0,-558.0,-908.5,-3446.0,-509.0,1139.5,-2118.5,1029.0,141.0,1005.5,1486.0,-1005.5,473.5,398.5,227.5,464.5,-3098.5,1324.0,1352.0,-4820.0,2248
23)MAG,20837.5,31468.5,24650.0,20837.5,31468.5,38208.0,64147.75,1116.75,71850.5,-48728.5,-28007.0,5840.5,-45980.0,-45300.5,-75015.5,30780.0,-47626.5,-30184.0,-47143.0,-22781.5,-18408.5,-40657.5,18578.5,-4500.0,-38424.0,51289.0,37226.0,-32855.0,-2092,53232,22083.0,-7239.5,46110.0,59195.0,19746.5,4792.0,-12617.0,-12672.0,-37932.5,-30892.0,-10722.0,-31813.0,-9995.5,51866.5,6623.0,28316.0,28557.0,35316.0,5210.5,-15793.0,61308.5,-71021.0,-40747.0,82396
24)GLY,14329.0,-2303.0,2043.0,6430.5,-1856.0,907.0,-4695.5,2034.5,-2776.5,-3979.5,1865.0,-4858.5,-2469.0,-5071.5,-2196.5,-106.5,-611.5,11193.5,329.5,1548.5,0.0,-2344.5,-3586.0,-11193.5,-659.0,-3097.0,0.0,9905.0,4881,2288,8765.0,7835.0,1666.0,1145.5,699.5,-1698.0,-4198.0,-2238.5,1363.0,-2279.25,6325.0,2670.5,-1496.5,225.5,-2900.0,-4413.25,795.0,2308.5,5827.5,-6413.5,9554.5,18985.0,-21703.0,10517
25)GlyA,19307.0,4681.0,21901.0,21491.5,4200.5,4985.5,1109.0,3675.0,162.5,-27294.0,-1329.5,-1294.5,-4423.0,-80.5,-8882.5,15684.5,1328.5,-2344.0,-550.5,-27361.0,-4755.5,-15200.5,-8516.5,-11694.0,-22215.0,34218.0,-15644.0,48393.0,-709,7443,17369.5,6406.0,-14477.5,-4189.5,13478.5,5482.5,-1647.5,-6290.0,9961.5,6393.5,-10770.0,-9643.0,10642.0,10872.5,-1739.5,-9975.0,5928.0,1447.0,-2490.5,-21424.5,11081.0,14896.0,-37436.0,7635
26)HQN,19762.0,-1578.0,-848.0,-8743.5,-5867.5,-6098.0,-33990.5,-10391.5,-6496.0,-24498.5,-6679.0,-1299.5,-19230.0,-3939.0,-1393.0,-15403.5,-3162.5,-1563.0,-7217.0,-2175.5,-2025.5,-6036.0,-3612.5,-5932.5,-8250.0,-4053.0,-9109.0,5038.0,938,-960,1032.0,2089.5,-297.0,-1798.0,823.0,-738.0,268.0,-1758.5,-788.5,-2394.5,-1583.0,-827.0,-2846.0,-483.5,-343.5,2156.5,163.0,-532.5,-651.0,-1252.0,-633.0,-5360.0,-2553.0,1031
28)LACA,704582.0,545086.0,150974.0,443430.0,28383.5,34754.5,-81360.0,-126594.5,-3865.0,14964.0,178492.5,58749.0,-179571.0,-93426.0,-53394.5,-408493.0,-93486.0,83428.0,-82918.0,5384.0,4523.5,-36941.0,-77804.5,53006.0,9036.0,-44642.0,414373.0,521267.0,79408,142726,423735.0,85980.5,76269.5,65565.5,101564.0,11414.5,-363055.0,-1994.5,38890.5,-156284.5,-102536.0,58412.5,-53525.5,113384.5,-58591.0,-16247.5,39236.5,-66630.5,249366.5,931.5,45519.5,205708.0,240667.0,55058
29)MAL,54305.0,19490.0,25012.0,21355.0,13938.5,17431.0,-13438.0,-342.5,817.5,-7336.5,-6621.5,-7861.0,-15093.5,-6759.5,-11760.0,-15155.0,-8640.5,-5868.0,-1539.0,-8156.0,-2514.0,-4119.0,-3234.5,-2364.0,-4675.0,1910.0,4577.0,14421.0,10279,22811,15406.5,14662.5,15959.0,5712.5,5405.0,-17.0,-5210.5,-6256.5,566.5,-2419.5,11900.0,196.5,857.5,618.0,-8922.5,-1458.5,-8837.5,1033.0,-1149.5,-1102.0,5929.5,1718.0,-11370.0,1829
31)MALT,5808.0,45071.0,9120.0,81889.0,57239.5,92952.5,79778.5,51198.0,116601.5,-41300.0,-15551.5,-11545.5,-70315.5,-53727.0,-101802.0,-30778.5,-30556.5,-62845.5,-5113.0,-11849.5,-1501.0,-3423.5,3930.5,-10658.0,-1734.0,13810.0,-19910.0,30387.0,55375,33034,64273.5,102614.5,100155.0,83690.0,85160.5,120495.5,24034.5,31873.5,63007.0,29014.5,176403.0,17331.5,58813.5,47490.5,-30517.0,55251.5,21761.5,96609.5,64329.0,20244.5,187967.5,56602.0,-217579.0,139318
32)INO,-23787.0,-36773.0,74601.0,-18994.5,-33415.0,21186.0,-124.5,14470.5,-19781.5,-36077.5,-8128.0,-29237.0,-58800.0,-52700.0,-44843.5,-19506.5,-23848.5,9111.5,-9811.5,-22381.5,1709.5,-7944.5,-7663.5,-11533.5,-3787.0,11885.0,30284.0,-18517.0,-17474,56457,14983.0,33126.5,12469.5,-30152.0,7059.0,-52435.5,-73851.5,-48794.0,-36551.5,-21420.0,-5808.0,-17111.0,-9850.5,-10052.5,-22135.5,-8631.5,-6373.0,-336.0,1293.0,-4623.0,13440.0,4072.0,-32968.0,17753
33)FA9:0,67715.0,64107.0,337937.0,110126.0,55207.5,32465.5,30177.0,38682.5,-66890.5,-105191.0,2360.0,-90476.0,-99641.5,-110692.5,-184840.0,-19673.0,-47642.0,-7955.5,1393.0,-6633.0,2035.0,-23814.0,-51386.0,17094.5,-8676.0,10258.0,63711.0,136161.0,42514,18435,134663.0,-13022.5,183304.0,14099.0,38486.0,58967.5,-100366.0,-16927.0,-21598.5,-73545.5,-83191.5,-74031.5,-28814.0,108249.0,-129656.5,-16430.5,18962.0,51457.0,-12512.0,-156864.0,-22083.5,1535.0,-148156.0,-71290
34)OXAL,73527.0,7348.0,28236.0,33430.0,-11475.0,5226.0,-16840.5,-19298.5,-17100.5,-24830.5,-1314.0,-12358.0,-27901.0,-4838.5,-5383.5,-15716.0,-11377.5,2963.5,-4767.0,-10412.0,-3140.0,-9421.0,-3040.5,-4577.5,-7585.0,7336.0,5520.0,6071.0,-4437,10557,5078.5,3436.5,-772.5,-6364.0,-2749.5,-7458.0,-16426.0,-6461.0,954.0,-5145.0,8549.5,-55.5,1461.5,-611.0,-4166.0,-580.0,-1868.0,2113.0,4347.5,1205.0,5843.5,7030.0,-8288.0,3962
35)FA16:0,25933.0,20999.0,55267.0,-1437.0,637.0,340.0,-16350.0,-555.0,-27909.5,-20492.0,3349.0,-23674.0,-31557.0,-35595.0,-38526.5,-11164.0,-20923.0,10402.5,12773.5,-2469.5,16253.5,-361.0,6325.0,43873.5,-22574.0,35016.0,106982.0,-748.0,-1032,-3567,21428.5,33172.5,15429.0,15049.0,-6498.5,6645.5,-23224.5,-24875.0,-4337.5,-24302.5,31969.0,-12855.0,18001.0,-20044.0,-40379.0,11437.5,22986.0,6803.0,-16732.5,21482.5,55572.5,-4675.0,-76409.0,54950
36)PS,34474.0,31651.0,70402.0,5252.5,8767.0,40171.5,-8595.0,555.5,-8339.0,-12227.5,-9121.0,-38216.5,-28871.5,-8621.0,-39951.0,-19606.0,-23501.5,-7178.5,-3637.0,-44051.5,-7388.0,-15891.0,-2062.0,-9044.0,-37211.0,20748.0,12419.0,40354.0,-19523,32949,45445.0,26040.5,13740.5,9528.0,21962.0,3829.5,-28228.0,-11797.5,-12881.0,-2772.5,42055.0,-2057.0,-987.0,-4415.5,-10877.5,597.0,-32402.5,-13078.0,10235.5,-10343.0,25601.5,-2128.0,-44737.0,20829
37)H3PO4,2568630.0,-1232735.0,16369.0,-254723.0,-1462260.5,-870998.5,-2895527.0,-760977.0,-1016020.5,-1593024.5,-2418.5,-360718.5,-546300.0,-293471.0,-230300.5,-224047.0,-132826.5,286065.5,16278.0,-5156.0,-1164.0,-111436.0,-43482.0,-179732.5,-83993.0,69968.0,227833.0,-2024182.0,-243950,-174490,-1062046.0,-48415.5,-331608.0,-688076.0,-301606.5,-262980.0,-944095.0,-103136.5,29914.5,-353471.0,294164.0,-3685.5,20168.5,-328028.0,-160913.5,200228.5,-118438.0,147415.0,235968.0,-72994.0,369008.0,206810.0,-609437.0,225793
38)PYR,4451.0,951.0,6227.0,1214.5,72.5,1140.0,40617.0,49315.0,41598.5,41280.0,66876.0,48501.0,-29225.5,-29124.5,-25736.5,-8577.0,-21818.5,-13903.0,-13498.0,-19131.5,-15389.5,-35501.5,-43275.5,-31451.0,-3406.0,640.0,1402.0,4525.0,-2922,1349,5426.0,2999.0,2331.0,49876.5,49816.5,47428.0,43404.0,56673.5,48561.0,-31049.5,-28988.5,-31804.0,6100.0,-9722.5,-9193.5,-16211.0,-13446.0,-10165.5,-49044.0,-48670.0,-33063.5,2015.0,-9282.0,5004
39)QIC,81254.0,-1609.0,10703.0,-3909.5,-9639.5,2572.5,-58595.0,-10393.5,-3049.0,-8699.0,-4875.0,-3568.5,-23671.5,-8317.5,-6767.0,-33705.5,-7918.0,-1380.0,-1381.5,-2366.0,-239.5,-2235.5,1093.0,442.5,-11057.0,1084.0,5541.0,-2208.0,-1213,-546,1095.0,2104.0,1603.5,1060.5,1470.5,564.0,-1436.0,-1933.5,-680.0,-1875.0,1893.5,-1328.5,-656.5,434.5,-2271.0,2480.0,-13.0,1206.0,-919.5,-600.5,3372.5,-4957.0,-5480.0,3713
40)FA18:1,14319.0,-45584.0,33425.0,242.5,-26540.0,-1664.0,-11652.5,6676.0,-11166.0,-14048.0,6995.0,-2436.0,-26972.0,-21612.0,-21391.0,-19115.5,-13481.0,17354.0,15425.5,-1215.5,9067.0,-1476.5,1137.5,18887.5,-36716.0,14110.0,77838.0,12415.0,-3188,31669,27342.0,34728.5,7178.0,-6222.5,5288.5,-8976.5,-31043.5,-32774.0,9740.5,-7347.5,15349.0,-12008.0,23103.5,-116.5,-21780.5,23.5,22620.5,30522.0,-17782.5,-2013.0,33024.5,17917.0,-83678.0,5581
41)SUC,2765.0,2241.0,659.0,-587.0,-877.5,-382.0,-1813.5,-2039.5,-1351.0,201.0,270.0,1422.0,-1019.5,683.25,1138.0,-2129.0,743.5,-1847.0,-1226.5,-1262.75,-1145.0,-1033.5,-1084.0,-443.0,-1743.0,1101.0,-443.0,4070.0,430,94,2278.5,841.0,-383.5,-911.0,11.0,-227.0,-1674.0,-15.5,832.0,-1033.0,438.0,1256.5,-470.5,-107.5,-405.5,671.0,411.0,-1010.0,1458.0,-349.75,222.0,1660.0,-1413.5,397
42)SUCR,117851693.0,116461005.0,124653406.0,81682548.5,79955157.5,95809024.0,16785468.0,16493474.5,27415276.5,-69679600.5,-67329810.5,-60685382.5,-74377045.5,-71049286.0,-86840618.0,-10904510.0,-10305946.0,-26916275.0,-1382446.0,-2531862.0,1910212.5,-2040866.5,489332.5,-5464677.5,-1788503.0,3331809.0,-4137770.0,106581691.0,76837877,109636885,100124777.0,96790648.5,87741409.0,53724513.0,53563945.5,43006055.5,-65369.0,10710888.0,19181948.0,-3552953.5,31014824.5,3195684.0,2621841.0,1327111.5,-16085323.5,8712544.5,-908558.5,7539937.0,11874149.0,-4867123.0,33664394.0,4760897.0,-36255250.0,31884617
43)THY,12538.0,-38840.0,72254.0,-6481.0,-22202.0,7660.0,-14808.0,14144.5,-13202.5,-7704.5,2737.5,-7830.5,-29429.5,-5148.5,-25522.5,-4436.0,17186.5,-3056.5,20789.0,-2108.0,-4696.5,-23069.0,-23458.5,-15663.5,-49022.0,-26409.0,-23192.0,-9687.0,-25232,5967,7587.0,12724.5,23680.0,13324.0,-20430.5,26109.5,-15050.0,-33243.5,-29026.5,-1853.0,24097.5,-37479.0,10953.0,35106.5,14502.0,-1731.25,11322.0,-5929.0,2812.5,-35628.5,-33600.0,2812.5,-46828.0,-20259
44)unk-01,115496.0,39236.0,505.0,11835.0,-3272.5,11918.5,54811.0,116582.0,127310.5,86743.5,124740.5,59310.0,-186539.5,-224209.5,-238676.0,-178310.5,-222198.0,-186625.75,-10112.5,-13900.5,-568.5,-4901.5,9807.0,1308.8333335000002,-1081.0,21974.0,-4813.833333,24176.0,-33144,29606,100988.5,120392.0,61962.5,155913.0,113464.5,103990.5,-26114.0,-2670.5,38821.0,-230583.0,-120161.0,-176697.5,9448.5,31845.0,-49079.5,49675.5,126007.5,75398.5,-97874.5,-137669.5,-16819.5,-1290.0,-181684.0,34780
45)unk-02,-36271.0,318958.0,303663.0,171641.5,37314.0,125819.0,203697.5,-122807.5,128312.5,-229694.0,10140.5,38255.0,3036.5,44679.0,-79632.0,81208.5,27221.5,-134166.0,-204426.5,-193449.0,-158247.0,-17440.0,-85533.0,-471.5,43088.0,202483.0,-25657.0,282226.0,-235579,327313,48392.5,-85208.5,-18872.5,-50059.5,99684.0,-140121.5,-15040.5,-24078.0,11466.0,-34698.0,-36301.5,-32331.5,32218.0,192881.5,-7543.0,38289.0,27764.0,61683.5,60756.0,-133972.0,13225.5,63363.0,-47468.0,-109222
46)unk-03,554218.0,201607.0,997534.0,186478.0,-137649.0,378622.5,-93267.5,-201859.5,-266068.5,-97711.0,99713.0,-414705.0,-193684.0,-108492.0,-391555.5,-82363.5,-307161.0,19199.5,-75591.0,-236137.0,-155409.0,-186866.5,-120246.5,-169399.0,-190059.0,-39317.0,255968.0,412433.0,98789,261125,355589.5,261216.5,165339.5,235184.5,136166.0,25556.0,-277928.0,-91087.0,-38402.5,-201144.5,199563.5,-106371.5,113200.5,90972.0,-251840.5,-201611.0,-157713.5,-11428.5,14649.5,-123964.5,219532.5,333732.0,-180547.0,112621
47)unk-04,2049.0,-8082.0,2391.0,1660.5,-2010.0,7787.0,945.5,571.5,-1237.0,-3281.0,-530.0,-8425.5,-559.5,1143.0,-3197.5,4906.0,1368.5,580.0,-419.0,-2987.5,665.0,-4440.5,-1342.5,-2686.5,-4293.0,5600.0,-342.0,-8698.0,39061,33424,-6021.5,-1661.5,5128.0,-3331.0,-17016.0,-18700.0,-2627.0,1752.0,-4877.0,502.5,-4295.0,5894.0,175.5,671.0,-1574.0,-893.5,3860.5,-5921.5,-2842.5,-660.5,2914.0,-6489.0,-3958.0,7213
48)OXAL,-59493.0,28817.0,75643.0,-23956.5,-9949.0,-3412.5,6165.5,-15496.0,-7041.5,-9632.5,40708.5,36935.5,-14847.0,1700.5,-32394.5,-20930.5,-37761.0,-27916.5,-26675.0,-26571.5,-28353.5,-18525.5,-12484.5,-28070.0,-15884.0,12945.0,15009.0,246417.0,37251,121290,114026.0,102293.0,970.0,-21276.5,43419.0,-41826.0,-39481.0,-96255.5,22664.0,-54774.0,92820.0,7765.0,-66446.0,50027.5,-35219.5,-68012.0,-39430.5,18420.0,31664.5,-16802.0,66881.5,121235.0,-152342.0,20584
49)Me-GLY,33640.0,-30732.0,37265.0,16717.0,7276.5,-8891.5,-4400.0,13874.5,-21702.0,-13204.5,2088.5,52299.0,11083.5,-6672.0,29704.5,-5448.0,-21073.5,25131.5,-31328.5,-3341.5,-35527.0,-7172.0,-22600.0,-49546.5,-2565.0,-45607.0,55769.0,90668.0,48185,7568,4098.5,5770.0,-2075.0,-45711.0,-18903.5,-6866.0,-20496.0,15192.0,29287.5,-9474.0,39198.0,3802.5,2301.0,-30832.5,-31326.0,17082.0,-41238.5,28709.0,1640.5,2393.5,8687.5,-39374.0,-21251.0,-49711
50)MAL,19375.0,11051.0,55560.0,13071.0,-52840.5,13120.0,5306.0,-55035.0,77254.5,-1820.0,4187.5,25103.5,29787.5,77962.5,-70091.0,25121.5,-4361.5,-35199.5,-35367.0,-61384.5,-24164.0,-5730.5,29738.0,8759.0,42456.0,19310.0,2007.0,-46355.0,99980,147224,-10528.5,7662.0,-42148.0,122192.0,-38690.0,6057.0,59660.0,150450.0,121566.5,-40791.5,73795.0,-112972.0,95878.5,-70126.5,-106461.5,-10933.5,46168.5,93459.5,-108396.0,-20117.5,-436.0,-21351.0,-126791.0,-175271
